microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"acinetobacter sp.","ertapenem",3,3,100,38,100,"10 Sep 2018"
"acinetobacter sp.","fosfomycin",17,15,88,64,98,"10 Sep 2018"
"acinetobacter sp.","gentamicin",87,19,22,14,32,"10 Sep 2018"
"acinetobacter sp.","imipenem",93,19,20,13,30,"10 Sep 2018"
"acinetobacter sp.","levofloxacin",83,20,24,16,34,"10 Sep 2018"
"acinetobacter sp.","meropenem",71,20,28,19,40,"10 Sep 2018"
"acinetobacter sp.","nitrofurantoin",17,16,94,71,100,"10 Sep 2018"
"acinetobacter sp.","norfloxacin",14,3,21,7,48,"10 Sep 2018"
"acinetobacter sp.","piperacillin/tazobactam",51,12,24,14,37,"10 Sep 2018"
"acinetobacter sp.","rifampicin",18,1,6,0,28,"10 Sep 2018"
"acinetobacter sp.","tobramycin",68,11,16,9,27,"10 Sep 2018"
"burkholderia sp.","azithromycin",1,1,100,17,100,"10 Sep 2018"
"burkholderia sp.","ciprofloxacin",1,1,100,17,100,"10 Sep 2018"
"burkholderia sp.","colistin",1,1,100,17,100,"10 Sep 2018"
"campylobacter coli","azithromycin",4,1,25,4,71,"10 Sep 2018"
"campylobacter coli","ciprofloxacin",6,4,67,30,90,"10 Sep 2018"
"campylobacter coli","clindamycin",1,1,100,17,100,"10 Sep 2018"
"campylobacter coli","erythromycin",2,1,50,10,90,"10 Sep 2018"
"campylobacter jejuni","amoxicillin",2,1,50,10,90,"10 Sep 2018"
"campylobacter jejuni","azithromycin",51,1,2,0,11,"10 Sep 2018"
"campylobacter jejuni","ciprofloxacin",56,35,63,49,74,"10 Sep 2018"
"campylobacter jejuni","doxycycline",6,6,100,55,100,"10 Sep 2018"
"citrobacter koseri","amoxicillin",97,97,100,95,100,"10 Sep 2018"
"citrobacter koseri","amoxicillin/clavulanate",188,5,3,1,6,"10 Sep 2018"
"citrobacter koseri","cefepime",189,3,2,0,5,"10 Sep 2018"
"citrobacter koseri","cefotaxime",69,1,1,0,9,"10 Sep 2018"
"citrobacter koseri","ceftazidime",187,4,2,1,6,"10 Sep 2018"
"citrobacter koseri","ceftriaxone",187,5,3,1,6,"10 Sep 2018"
"citrobacter koseri","cefuroxime",111,33,30,22,39,"10 Sep 2018"
"citrobacter koseri","ciprofloxacin",188,4,2,1,6,"10 Sep 2018"
"citrobacter koseri","cotrimoxazole",111,2,2,0,7,"10 Sep 2018"
"citrobacter koseri","doxycycline",66,4,6,2,15,"10 Sep 2018"
"citrobacter koseri","ertapenem",105,1,1,0,6,"10 Sep 2018"
"citrobacter koseri","gentamicin",181,1,1,0,3,"10 Sep 2018"
"citrobacter koseri","imipenem",184,2,1,0,4,"10 Sep 2018"
"citrobacter koseri","levofloxacin",148,2,1,0,5,"10 Sep 2018"
"citrobacter koseri","nitrofurantoin",95,8,8,4,16,"10 Sep 2018"
"citrobacter koseri","norfloxacin",162,6,4,2,8,"10 Sep 2018"
"citrobacter koseri","piperacillin/tazobactam",188,11,6,3,10,"10 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin",73,73,100,94,100,"10 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin/clavulanate",80,74,93,84,97,"10 Sep 2018"
"citrobacter sp. non-koseri","cefepime",177,12,7,4,12,"10 Sep 2018"
"citrobacter sp. non-koseri","cefotaxime",50,11,22,13,35,"10 Sep 2018"
"citrobacter sp. non-koseri","ceftazidime",109,36,33,25,42,"10 Sep 2018"
"citrobacter sp. non-koseri","ceftriaxone",107,33,31,23,40,"10 Sep 2018"
"citrobacter sp. non-koseri","cefuroxime",80,29,36,27,47,"10 Sep 2018"
"citrobacter sp. non-koseri","ciprofloxacin",177,12,7,4,12,"10 Sep 2018"
"citrobacter sp. non-koseri","cotrimoxazole",79,1,1,0,8,"10 Sep 2018"
"citrobacter sp. non-koseri","doxycycline",49,7,14,7,27,"10 Sep 2018"
"citrobacter sp. non-koseri","fosfomycin",121,2,2,0,6,"10 Sep 2018"
"citrobacter sp. non-koseri","gentamicin",172,8,5,2,9,"10 Sep 2018"
"citrobacter sp. non-koseri","imipenem",171,4,2,1,6,"10 Sep 2018"
"citrobacter sp. non-koseri","levofloxacin",147,9,6,3,11,"10 Sep 2018"
"citrobacter sp. non-koseri","meropenem",111,4,4,1,9,"10 Sep 2018"
"citrobacter sp. non-koseri","minocycline",2,2,100,29,100,"10 Sep 2018"
"citrobacter sp. non-koseri","nitrofurantoin",71,6,8,4,18,"10 Sep 2018"
"citrobacter sp. non-koseri","norfloxacin",142,12,8,5,14,"10 Sep 2018"
"citrobacter sp. non-koseri","piperacillin/tazobactam",171,30,18,13,24,"10 Sep 2018"
"citrobacter sp. non-koseri","tigecycline",2,2,100,29,100,"10 Sep 2018"
"citrobacter sp. non-koseri","tobramycin",7,1,14,1,54,"10 Sep 2018"
"enterobacter sp.","amoxicillin",175,175,100,97,100,"10 Sep 2018"
"enterobacter sp.","amoxicillin/clavulanate",188,188,100,98,100,"10 Sep 2018"
"enterobacter sp.","cefepime",487,42,9,6,11,"10 Sep 2018"
"enterobacter sp.","cefotaxime",134,31,23,17,31,"10 Sep 2018"
"enterobacter sp.","ceftazidime",233,86,37,31,43,"10 Sep 2018"
"enterobacter sp.","ceftriaxone",234,84,36,30,42,"10 Sep 2018"
"enterobacter sp.","cefuroxime",188,178,95,90,97,"10 Sep 2018"
"enterobacter sp.","ciprofloxacin",490,32,7,5,9,"10 Sep 2018"
"enterobacter sp.","cotrimoxazole",188,9,5,2,9,"10 Sep 2018"
"enterobacter sp.","doxycycline",129,32,25,18,33,"10 Sep 2018"
"enterobacter sp.","ertapenem",176,20,11,7,17,"10 Sep 2018"
"enterobacter sp.","fosfomycin",307,102,33,28,39,"10 Sep 2018"
"enterobacter sp.","gentamicin",478,6,1,1,3,"10 Sep 2018"
"enterobacter sp.","imipenem",479,10,2,1,4,"10 Sep 2018"
"enterobacter sp.","levofloxacin",434,28,6,4,9,"10 Sep 2018"
"enterobacter sp.","meropenem",337,6,2,1,4,"10 Sep 2018"
"enterobacter sp.","minocycline",1,1,100,17,100,"10 Sep 2018"
"enterobacter sp.","nitrofurantoin",163,100,61,54,68,"10 Sep 2018"
"enterobacter sp.","norfloxacin",353,34,10,7,13,"10 Sep 2018"
"enterobacter sp.","piperacillin/tazobactam",456,110,24,20,28,"10 Sep 2018"
"enterobacter sp.","tigecycline",6,3,50,19,81,"10 Sep 2018"
"enterobacter sp.","tobramycin",135,3,2,1,7,"10 Sep 2018"
"enterococcus faecalis","amoxicillin",776,2,0,0,1,"10 Sep 2018"
"enterococcus faecalis","amoxicillin/clavulanate",601,3,0,0,2,"10 Sep 2018"
"enterococcus faecalis","azithromycin",5,5,100,51,100,"10 Sep 2018"
"enterococcus faecalis","cefuroxime",771,770,100,99,100,"10 Sep 2018"
"enterococcus faecalis","ciprofloxacin",408,23,6,4,8,"10 Sep 2018"
"enterococcus faecalis","clarithromycin",5,5,100,51,100,"10 Sep 2018"
"enterococcus faecalis","clindamycin",785,785,100,99,100,"10 Sep 2018"
"enterococcus faecalis","cotrimoxazole",788,782,99,98,100,"10 Sep 2018"
"enterococcus faecalis","doxycycline",5,3,60,23,88,"10 Sep 2018"
"enterococcus faecalis","erythromycin",789,789,100,99,100,"10 Sep 2018"
"enterococcus faecalis","fosfomycin",351,12,3,2,6,"10 Sep 2018"
"enterococcus faecalis","fusidic acid",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecalis","gentamicin",2,2,100,29,100,"10 Sep 2018"
"enterococcus faecalis","imipenem",1397,8,1,0,1,"10 Sep 2018"
"enterococcus faecalis","levofloxacin",1179,44,4,3,5,"10 Sep 2018"
"enterococcus faecalis","linezolid",1020,1,0,0,1,"10 Sep 2018"
"enterococcus faecalis","moxifloxacin",768,24,3,2,5,"10 Sep 2018"
"enterococcus faecalis","nitrofurantoin",1131,3,0,0,1,"10 Sep 2018"
"enterococcus faecalis","norfloxacin",282,18,6,4,10,"10 Sep 2018"
"enterococcus faecalis","penicillin g",685,4,1,0,2,"10 Sep 2018"
"enterococcus faecalis","piperacillin/tazobactam",428,2,0,0,2,"10 Sep 2018"
"enterococcus faecalis","rifampicin",17,8,47,26,69,"10 Sep 2018"
"enterococcus faecalis","teicoplanin",78,6,8,3,16,"10 Sep 2018"
"enterococcus faecalis","tobramycin",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecalis","vancomycin",1412,2,0,0,1,"10 Sep 2018"
"enterococcus faecium","amoxicillin",81,47,58,47,68,"10 Sep 2018"
"enterococcus faecium","amoxicillin/clavulanate",212,177,83,78,88,"10 Sep 2018"
"enterococcus faecium","cefuroxime",73,73,100,94,100,"10 Sep 2018"
"enterococcus faecium","ciprofloxacin",72,58,81,70,88,"10 Sep 2018"
"enterococcus faecium","clindamycin",75,75,100,94,100,"10 Sep 2018"
"enterococcus faecium","cotrimoxazole",86,86,100,95,100,"10 Sep 2018"
"enterococcus faecium","erythromycin",77,77,100,94,100,"10 Sep 2018"
"enterococcus faecium","fosfomycin",49,8,16,8,29,"10 Sep 2018"
"enterococcus faecium","fusidic acid",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecium","gentamicin",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecium","imipenem",300,252,84,79,88,"10 Sep 2018"
"enterococcus faecium","levofloxacin",155,100,65,57,72,"10 Sep 2018"
"enterococcus faecium","linezolid",206,2,1,0,4,"10 Sep 2018"
"enterococcus faecium","moxifloxacin",72,46,64,52,74,"10 Sep 2018"
"enterococcus faecium","nitrofurantoin",115,86,75,66,82,"10 Sep 2018"
"enterococcus faecium","norfloxacin",81,70,86,77,92,"10 Sep 2018"
"enterococcus faecium","penicillin g",65,44,68,56,78,"10 Sep 2018"
"enterococcus faecium","piperacillin/tazobactam",156,133,85,79,90,"10 Sep 2018"
"enterococcus faecium","rifampicin",4,3,75,29,96,"10 Sep 2018"
"enterococcus faecium","teicoplanin",41,2,5,1,17,"10 Sep 2018"
"enterococcus faecium","tobramycin",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecium","vancomycin",301,4,1,0,4,"10 Sep 2018"
"escherichia coli","amoxicillin",3223,1367,42,41,44,"10 Sep 2018"
"escherichia coli","amoxicillin/clavulanate",6069,1371,23,22,24,"10 Sep 2018"
"escherichia coli","azithromycin",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","aztreonam",13,3,23,8,51,"10 Sep 2018"
"escherichia coli","cefepime",6106,489,8,7,9,"10 Sep 2018"
"escherichia coli","cefotaxime",2092,146,7,6,8,"10 Sep 2018"
"escherichia coli","ceftazidime",6133,528,9,8,9,"10 Sep 2018"
"escherichia coli","ceftriaxone",6088,532,9,8,9,"10 Sep 2018"
"escherichia coli","cefuroxime",6117,837,14,13,15,"10 Sep 2018"
"escherichia coli","ciprofloxacin",6172,1220,20,19,21,"10 Sep 2018"
"escherichia coli","cotrimoxazole",3544,791,22,21,24,"10 Sep 2018"
"escherichia coli","doxycycline",1998,527,26,24,28,"10 Sep 2018"
"escherichia coli","ertapenem",3413,7,0,0,0,"10 Sep 2018"
"escherichia coli","fosfomycin",5662,63,1,1,1,"10 Sep 2018"
"escherichia coli","gentamicin",6061,438,7,7,8,"10 Sep 2018"
"escherichia coli","imipenem",6079,2,0,0,0,"10 Sep 2018"
"escherichia coli","levofloxacin",4707,923,20,19,21,"10 Sep 2018"
"escherichia coli","minocycline",8,4,50,22,78,"10 Sep 2018"
"escherichia coli","nitrofurantoin",4735,45,1,1,1,"10 Sep 2018"
"escherichia coli","norfloxacin",5439,1296,24,23,25,"10 Sep 2018"
"escherichia coli","piperacillin/tazobactam",5905,347,6,5,7,"10 Sep 2018"
"escherichia coli","tobramycin",567,63,11,9,14,"10 Sep 2018"
"haemophilus influenzae","amoxicillin",5,1,20,3,64,"10 Sep 2018"
"haemophilus influenzae","amoxicillin/clavulanate",140,29,21,15,28,"10 Sep 2018"
"haemophilus influenzae","cefepime",152,2,1,0,5,"10 Sep 2018"
"haemophilus influenzae","ceftriaxone",159,3,2,0,6,"10 Sep 2018"
"haemophilus influenzae","cefuroxime",135,108,80,72,86,"10 Sep 2018"
"haemophilus influenzae","ciprofloxacin",158,3,2,0,6,"10 Sep 2018"
"haemophilus influenzae","cotrimoxazole",7,2,29,8,65,"10 Sep 2018"
"haemophilus influenzae","erythromycin",36,36,100,88,100,"10 Sep 2018"
"haemophilus influenzae","levofloxacin",142,4,3,1,7,"10 Sep 2018"
"haemophilus influenzae","penicillin g",1,1,100,17,100,"10 Sep 2018"
"haemophilus influenzae","piperacillin/tazobactam",1,1,100,17,100,"10 Sep 2018"
"helicobacter pylori","clarithromycin",11,6,55,28,79,"10 Sep 2018"
"helicobacter pylori","levofloxacin",11,3,27,9,57,"10 Sep 2018"
"helicobacter pylori","metronidazole",11,5,45,21,72,"10 Sep 2018"
"helicobacter pylori","rifampicin",11,4,36,15,65,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin",105,105,100,96,100,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",234,27,12,8,16,"10 Sep 2018"
"klebsiella oxytoca","cefepime",232,8,3,2,7,"10 Sep 2018"
"klebsiella oxytoca","cefotaxime",74,2,3,0,10,"10 Sep 2018"
"klebsiella oxytoca","ceftazidime",232,6,3,1,6,"10 Sep 2018"
"klebsiella oxytoca","ceftriaxone",231,19,8,5,13,"10 Sep 2018"
"klebsiella oxytoca","cefuroxime",231,29,13,9,18,"10 Sep 2018"
"klebsiella oxytoca","ciprofloxacin",234,10,4,2,8,"10 Sep 2018"
"klebsiella oxytoca","cotrimoxazole",117,3,3,1,8,"10 Sep 2018"
"klebsiella oxytoca","fosfomycin",163,28,17,12,24,"10 Sep 2018"
"klebsiella oxytoca","gentamicin",226,3,1,0,4,"10 Sep 2018"
"klebsiella oxytoca","levofloxacin",189,7,4,2,8,"10 Sep 2018"
"klebsiella oxytoca","moxifloxacin",3,1,33,6,80,"10 Sep 2018"
"klebsiella oxytoca","nitrofurantoin",101,19,19,12,28,"10 Sep 2018"
"klebsiella oxytoca","norfloxacin",181,10,6,3,10,"10 Sep 2018"
"klebsiella oxytoca","piperacillin/tazobactam",231,25,11,7,16,"10 Sep 2018"
"klebsiella oxytoca","tobramycin",44,1,2,0,13,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin",425,425,100,99,100,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",980,151,15,13,18,"10 Sep 2018"
"klebsiella pneumoniae","aztreonam",6,3,50,19,81,"10 Sep 2018"
"klebsiella pneumoniae","cefepime",981,89,9,7,11,"10 Sep 2018"
"klebsiella pneumoniae","cefotaxime",290,21,7,5,11,"10 Sep 2018"
"klebsiella pneumoniae","ceftazidime",984,109,11,9,13,"10 Sep 2018"
"klebsiella pneumoniae","ceftriaxone",977,93,10,8,12,"10 Sep 2018"
"klebsiella pneumoniae","cefuroxime",979,140,14,12,17,"10 Sep 2018"
"klebsiella pneumoniae","ciprofloxacin",987,139,14,12,16,"10 Sep 2018"
"klebsiella pneumoniae","cotrimoxazole",471,45,10,7,13,"10 Sep 2018"
"klebsiella pneumoniae","doxycycline",277,43,16,12,20,"10 Sep 2018"
"klebsiella pneumoniae","ertapenem",448,5,1,0,3,"10 Sep 2018"
"klebsiella pneumoniae","fosfomycin",732,109,15,12,18,"10 Sep 2018"
"klebsiella pneumoniae","gentamicin",971,52,5,4,7,"10 Sep 2018"
"klebsiella pneumoniae","imipenem",962,11,1,1,2,"10 Sep 2018"
"klebsiella pneumoniae","levofloxacin",806,103,13,11,15,"10 Sep 2018"
"klebsiella pneumoniae","meropenem",605,11,2,1,3,"10 Sep 2018"
"klebsiella pneumoniae","minocycline",4,3,75,29,96,"10 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",429,280,65,61,70,"10 Sep 2018"
"klebsiella pneumoniae","norfloxacin",846,142,17,14,19,"10 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",949,109,11,10,14,"10 Sep 2018"
"klebsiella pneumoniae","tigecycline",9,4,44,19,73,"10 Sep 2018"
"klebsiella pneumoniae","tobramycin",138,24,17,12,25,"10 Sep 2018"
"moraxella catarrhalis","cefuroxime",40,33,83,68,91,"10 Sep 2018"
"morganella morganii","amoxicillin",63,63,100,93,100,"10 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",76,75,99,92,100,"10 Sep 2018"
"morganella morganii","cefepime",127,4,3,1,8,"10 Sep 2018"
"morganella morganii","cefotaxime",40,4,10,3,24,"10 Sep 2018"
"morganella morganii","ceftazidime",98,12,12,7,20,"10 Sep 2018"
"morganella morganii","ceftriaxone",98,8,8,4,16,"10 Sep 2018"
"morganella morganii","cefuroxime",75,74,99,92,100,"10 Sep 2018"
"morganella morganii","ciprofloxacin",127,11,9,5,15,"10 Sep 2018"
"morganella morganii","cotrimoxazole",76,11,14,8,24,"10 Sep 2018"
"morganella morganii","doxycycline",39,39,100,89,100,"10 Sep 2018"
"morganella morganii","fosfomycin",76,72,95,87,98,"10 Sep 2018"
"morganella morganii","gentamicin",122,9,7,4,14,"10 Sep 2018"
"morganella morganii","imipenem",99,32,32,24,42,"10 Sep 2018"
"morganella morganii","levofloxacin",93,8,9,4,16,"10 Sep 2018"
"morganella morganii","minocycline",1,1,100,17,100,"10 Sep 2018"
"morganella morganii","nitrofurantoin",61,61,100,93,100,"10 Sep 2018"
"morganella morganii","norfloxacin",91,9,10,5,18,"10 Sep 2018"
"morganella morganii","piperacillin/tazobactam",122,3,2,1,7,"10 Sep 2018"
"morganella morganii","tobramycin",33,4,12,4,28,"10 Sep 2018"
"neisseria gonorrhoeae","azithromycin",4,1,25,4,71,"10 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",3,2,67,20,94,"10 Sep 2018"
"neisseria gonorrhoeae","penicillin g",3,2,67,20,94,"10 Sep 2018"
"neisseria meningitidis","penicillin g",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","amoxicillin",234,75,32,26,38,"10 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",457,53,12,9,15,"10 Sep 2018"
"proteus mirabilis","cefepime",455,7,2,1,3,"10 Sep 2018"
"proteus mirabilis","cefotaxime",161,5,3,1,7,"10 Sep 2018"
"proteus mirabilis","ceftazidime",455,15,3,2,5,"10 Sep 2018"
"proteus mirabilis","ceftriaxone",452,14,3,2,5,"10 Sep 2018"
"proteus mirabilis","cefuroxime",449,17,4,2,6,"10 Sep 2018"
"proteus mirabilis","ciprofloxacin",458,86,19,15,23,"10 Sep 2018"
"proteus mirabilis","cotrimoxazole",258,68,26,21,32,"10 Sep 2018"
"proteus mirabilis","doxycycline",155,155,100,97,100,"10 Sep 2018"
"proteus mirabilis","ertapenem",243,7,3,1,6,"10 Sep 2018"
"proteus mirabilis","fosfomycin",350,50,14,11,18,"10 Sep 2018"
"proteus mirabilis","gentamicin",445,103,23,19,27,"10 Sep 2018"
"proteus mirabilis","imipenem",263,75,29,23,34,"10 Sep 2018"
"proteus mirabilis","levofloxacin",335,63,19,15,23,"10 Sep 2018"
"proteus mirabilis","meropenem",244,1,0,0,3,"10 Sep 2018"
"proteus mirabilis","minocycline",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","moxifloxacin",3,1,33,6,80,"10 Sep 2018"
"proteus mirabilis","nitrofurantoin",241,241,100,98,100,"10 Sep 2018"
"proteus mirabilis","norfloxacin",390,72,18,15,23,"10 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",446,2,0,0,2,"10 Sep 2018"
"proteus mirabilis","tigecycline",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","tobramycin",62,16,26,17,38,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",55,55,100,92,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",131,14,11,6,17,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",131,3,2,1,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",130,10,8,4,14,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",63,63,100,93,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",131,2,2,0,6,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",61,5,8,3,18,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","doxycycline",36,36,100,88,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ertapenem",59,3,5,1,15,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",88,5,6,2,13,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","gentamicin",128,9,7,4,13,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","imipenem",99,49,49,40,59,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","levofloxacin",104,2,2,0,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",53,53,100,92,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",110,4,4,1,9,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",130,1,1,0,5,"10 Sep 2018"
"providencia sp.","amoxicillin",14,14,100,74,100,"10 Sep 2018"
"providencia sp.","amoxicillin/clavulanate",15,14,93,68,100,"10 Sep 2018"
"providencia sp.","cefepime",24,1,4,0,22,"10 Sep 2018"
"providencia sp.","ceftazidime",24,2,8,1,27,"10 Sep 2018"
"providencia sp.","ceftriaxone",24,1,4,0,22,"10 Sep 2018"
"providencia sp.","cefuroxime",15,11,73,48,89,"10 Sep 2018"
"providencia sp.","ciprofloxacin",24,3,13,4,32,"10 Sep 2018"
"providencia sp.","cotrimoxazole",15,1,7,0,32,"10 Sep 2018"
"providencia sp.","doxycycline",11,11,100,69,100,"10 Sep 2018"
"providencia sp.","fosfomycin",17,8,47,26,69,"10 Sep 2018"
"providencia sp.","gentamicin",20,5,25,11,47,"10 Sep 2018"
"providencia sp.","imipenem",24,1,4,0,22,"10 Sep 2018"
"providencia sp.","levofloxacin",20,5,25,11,47,"10 Sep 2018"
"providencia sp.","nitrofurantoin",14,14,100,74,100,"10 Sep 2018"
"providencia sp.","norfloxacin",18,3,17,5,40,"10 Sep 2018"
"providencia sp.","piperacillin/tazobactam",24,2,8,1,27,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin",4,4,100,45,100,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",23,22,96,77,100,"10 Sep 2018"
"pseudomonas aeruginosa","azithromycin",153,144,94,89,97,"10 Sep 2018"
"pseudomonas aeruginosa","aztreonam",308,273,89,85,92,"10 Sep 2018"
"pseudomonas aeruginosa","cefepime",772,80,10,8,13,"10 Sep 2018"
"pseudomonas aeruginosa","cefotaxime",2,2,100,29,100,"10 Sep 2018"
"pseudomonas aeruginosa","ceftazidime",777,64,8,6,10,"10 Sep 2018"
"pseudomonas aeruginosa","ceftriaxone",14,13,93,66,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefuroxime",26,25,96,79,100,"10 Sep 2018"
"pseudomonas aeruginosa","ciprofloxacin",780,126,16,14,19,"10 Sep 2018"
"pseudomonas aeruginosa","colistin",232,4,2,1,5,"10 Sep 2018"
"pseudomonas aeruginosa","cotrimoxazole",279,277,99,97,100,"10 Sep 2018"
"pseudomonas aeruginosa","doxycycline",2,2,100,29,100,"10 Sep 2018"
"pseudomonas aeruginosa","ertapenem",8,7,88,51,100,"10 Sep 2018"
"pseudomonas aeruginosa","fosfomycin",13,8,62,35,82,"10 Sep 2018"
"pseudomonas aeruginosa","gentamicin",555,30,5,4,8,"10 Sep 2018"
"pseudomonas aeruginosa","imipenem",749,121,16,14,19,"10 Sep 2018"
"pseudomonas aeruginosa","levofloxacin",729,160,22,19,25,"10 Sep 2018"
"pseudomonas aeruginosa","meropenem",742,102,14,11,16,"10 Sep 2018"
"pseudomonas aeruginosa","minocycline",1,1,100,17,100,"10 Sep 2018"
"pseudomonas aeruginosa","nitrofurantoin",14,13,93,66,100,"10 Sep 2018"
"pseudomonas aeruginosa","norfloxacin",43,32,74,60,85,"10 Sep 2018"
"pseudomonas aeruginosa","ofloxacin",15,5,33,15,59,"10 Sep 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",775,81,10,8,13,"10 Sep 2018"
"pseudomonas aeruginosa","tigecycline",4,3,75,29,96,"10 Sep 2018"
"pseudomonas aeruginosa","tobramycin",587,31,5,4,7,"10 Sep 2018"
"salmonella sp.","amoxicillin",8,5,63,30,86,"10 Sep 2018"
"salmonella sp.","amoxicillin/clavulanate",17,2,12,2,36,"10 Sep 2018"
"salmonella sp.","cefuroxime",9,9,100,65,100,"10 Sep 2018"
"salmonella sp.","ciprofloxacin",16,2,13,2,38,"10 Sep 2018"
"salmonella sp.","cotrimoxazole",11,2,18,4,49,"10 Sep 2018"
"salmonella sp.","doxycycline",7,2,29,8,65,"10 Sep 2018"
"salmonella sp.","fosfomycin",11,1,9,0,40,"10 Sep 2018"
"salmonella sp.","gentamicin",9,9,100,65,100,"10 Sep 2018"
"salmonella sp.","levofloxacin",8,2,25,7,60,"10 Sep 2018"
"salmonella sp.","nitrofurantoin",8,3,38,14,70,"10 Sep 2018"
"salmonella sp.","norfloxacin",8,2,25,7,60,"10 Sep 2018"
"salmonella sp.","piperacillin/tazobactam",15,1,7,0,32,"10 Sep 2018"
"serratia sp.","amoxicillin",61,61,100,93,100,"10 Sep 2018"
