microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"enterococcus faecalis","moxifloxacin",2230,120,5,5,6,"23 Jan 2018"
"enterococcus faecalis","nitrofurantoin",4580,22,0,0,1,"23 Jan 2018"
"enterococcus faecalis","norfloxacin",1257,89,7,6,9,"23 Jan 2018"
"enterococcus faecalis","penicillin g",3040,33,1,1,2,"23 Jan 2018"
"enterococcus faecalis","piperacillin/tazobactam",1344,15,1,1,2,"23 Jan 2018"
"enterococcus faecalis","rifampicin",6,3,50,19,81,"23 Jan 2018"
"enterococcus faecalis","teicoplanin",4727,8,0,0,0,"23 Jan 2018"
"enterococcus faecalis","tigecycline",3481,4,0,0,0,"23 Jan 2018"
"enterococcus faecalis","tobramycin",185,185,100,97,100,"23 Jan 2018"
"enterococcus faecalis","vancomycin",7587,8,0,0,0,"23 Jan 2018"
"enterococcus faecium","amoxicillin",1350,1029,76,74,78,"23 Jan 2018"
"enterococcus faecium","amoxicillin/clavulanate",1660,1251,75,73,77,"23 Jan 2018"
"enterococcus faecium","azithromycin",157,156,99,96,100,"23 Jan 2018"
"enterococcus faecium","ciprofloxacin",564,422,75,71,78,"23 Jan 2018"
"enterococcus faecium","clarithromycin",158,157,99,96,100,"23 Jan 2018"
"enterococcus faecium","clindamycin",325,320,98,96,99,"23 Jan 2018"
"enterococcus faecium","daptomycin",98,5,5,2,12,"23 Jan 2018"
"enterococcus faecium","doxycycline",252,76,30,25,36,"23 Jan 2018"
"enterococcus faecium","ertapenem",1,1,100,17,100,"23 Jan 2018"
"enterococcus faecium","erythromycin",371,369,99,98,100,"23 Jan 2018"
"enterococcus faecium","fosfomycin",22,1,5,0,24,"23 Jan 2018"
"enterococcus faecium","fusidic acid",50,50,100,91,100,"23 Jan 2018"
"enterococcus faecium","gentamicin",272,262,96,93,98,"23 Jan 2018"
"enterococcus faecium","imipenem",1868,1636,88,86,89,"23 Jan 2018"
"enterococcus faecium","levofloxacin",1708,1237,72,70,74,"23 Jan 2018"
"enterococcus faecium","linezolid",2131,6,0,0,1,"23 Jan 2018"
"enterococcus faecium","meropenem",161,113,70,63,77,"23 Jan 2018"
"enterococcus faecium","moxifloxacin",319,241,76,71,80,"23 Jan 2018"
"enterococcus faecium","nitrofurantoin",1028,517,50,47,53,"23 Jan 2018"
"enterococcus faecium","norfloxacin",462,378,82,78,85,"23 Jan 2018"
"enterococcus faecium","penicillin g",571,441,77,74,80,"23 Jan 2018"
"enterococcus faecium","piperacillin/tazobactam",546,462,85,81,87,"23 Jan 2018"
"enterococcus faecium","rifampicin",4,3,75,29,96,"23 Jan 2018"
"enterococcus faecium","teicoplanin",2038,44,2,2,3,"23 Jan 2018"
"enterococcus faecium","tigecycline",956,4,0,0,1,"23 Jan 2018"
"enterococcus faecium","tobramycin",50,50,100,91,100,"23 Jan 2018"
"enterococcus faecium","vancomycin",2662,89,3,3,4,"23 Jan 2018"
"escherichia coli","amoxicillin",46659,21138,45,45,46,"23 Jan 2018"
"escherichia coli","amoxicillin/clavulanate",71623,15040,21,21,21,"23 Jan 2018"
"escherichia coli","aztreonam",3529,1051,30,28,31,"23 Jan 2018"
"escherichia coli","cefazolin",6,6,100,55,100,"23 Jan 2018"
"escherichia coli","cefepime",67681,5133,8,7,8,"23 Jan 2018"
"escherichia coli","cefotaxime",6590,564,9,8,9,"23 Jan 2018"
"escherichia coli","ceftazidime",68420,5634,8,8,8,"23 Jan 2018"
"escherichia coli","ciprofloxacin",71568,13645,19,19,19,"23 Jan 2018"
"escherichia coli","clindamycin",2,1,50,10,90,"23 Jan 2018"
"escherichia coli","colistin",3964,30,1,1,1,"23 Jan 2018"
"escherichia coli","doxycycline",4002,953,24,23,25,"23 Jan 2018"
"escherichia coli","ertapenem",62349,82,0,0,0,"23 Jan 2018"
"escherichia coli","erythromycin",2,1,50,10,90,"23 Jan 2018"
"escherichia coli","fosfomycin",65666,924,1,1,2,"23 Jan 2018"
"escherichia coli","fusidic acid",5,4,80,36,97,"23 Jan 2018"
"escherichia coli","gentamicin",65210,4855,7,7,8,"23 Jan 2018"
"escherichia coli","imipenem",65716,31,0,0,0,"23 Jan 2018"
"escherichia coli","levofloxacin",23763,4699,20,19,20,"23 Jan 2018"
"escherichia coli","meropenem",36820,27,0,0,0,"23 Jan 2018"
"escherichia coli","metronidazole",2,2,100,29,100,"23 Jan 2018"
"escherichia coli","minocycline",540,159,29,26,33,"23 Jan 2018"
"escherichia coli","moxifloxacin",3513,545,16,14,17,"23 Jan 2018"
"escherichia coli","nitrofurantoin",62213,610,1,1,1,"23 Jan 2018"
"escherichia coli","norfloxacin",60172,13872,23,23,23,"23 Jan 2018"
"escherichia coli","ofloxacin",7,2,29,8,65,"23 Jan 2018"
"escherichia coli","penicillin g",4,3,75,29,96,"23 Jan 2018"
"escherichia coli","piperacillin/tazobactam",68839,4870,7,7,7,"23 Jan 2018"
"escherichia coli","teicoplanin",11,8,73,43,91,"23 Jan 2018"
"escherichia coli","tigecycline",4231,22,1,0,1,"23 Jan 2018"
"escherichia coli","tobramycin",7841,777,10,9,11,"23 Jan 2018"
"escherichia coli","vancomycin",7,4,57,25,84,"23 Jan 2018"
"haemophilus influenzae","amoxicillin",706,254,36,33,40,"23 Jan 2018"
"haemophilus influenzae","amoxicillin/clavulanate",1297,213,16,15,19,"23 Jan 2018"
"haemophilus influenzae","azithromycin",15,15,100,76,100,"23 Jan 2018"
"haemophilus influenzae","cefepime",149,4,3,1,7,"23 Jan 2018"
"haemophilus influenzae","ciprofloxacin",705,14,2,1,3,"23 Jan 2018"
"haemophilus influenzae","clarithromycin",1,1,100,17,100,"23 Jan 2018"
"haemophilus influenzae","doxycycline",2,1,50,10,90,"23 Jan 2018"
"haemophilus influenzae","erythromycin",245,245,100,98,100,"23 Jan 2018"
"haemophilus influenzae","imipenem",2,1,50,10,90,"23 Jan 2018"
"haemophilus influenzae","levofloxacin",742,12,2,1,3,"23 Jan 2018"
"haemophilus influenzae","moxifloxacin",391,6,2,1,3,"23 Jan 2018"
"haemophilus influenzae","ofloxacin",31,3,10,3,26,"23 Jan 2018"
"haemophilus influenzae","penicillin g",701,345,49,46,53,"23 Jan 2018"
"haemophilus influenzae","piperacillin/tazobactam",334,44,13,10,17,"23 Jan 2018"
"haemophilus influenzae","tigecycline",1,1,100,17,100,"23 Jan 2018"
"helicobacter pylori","amoxicillin",329,23,7,5,10,"23 Jan 2018"
"helicobacter pylori","azithromycin",8,7,88,51,100,"23 Jan 2018"
"helicobacter pylori","clarithromycin",356,214,60,55,65,"23 Jan 2018"
"helicobacter pylori","doxycycline",12,1,8,0,38,"23 Jan 2018"
"helicobacter pylori","erythromycin",7,3,43,16,75,"23 Jan 2018"
"helicobacter pylori","levofloxacin",354,110,31,26,36,"23 Jan 2018"
"helicobacter pylori","metronidazole",363,194,53,48,59,"23 Jan 2018"
"helicobacter pylori","rifampicin",317,56,18,14,22,"23 Jan 2018"
"klebsiella sp.","amoxicillin",8991,8990,100,100,100,"23 Jan 2018"
"klebsiella sp.","amoxicillin/clavulanate",14714,2245,15,15,16,"23 Jan 2018"
"klebsiella sp.","aztreonam",1067,308,29,26,32,"23 Jan 2018"
"klebsiella sp.","cefazolin",1,1,100,17,100,"23 Jan 2018"
"klebsiella sp.","cefepime",14051,1038,7,7,8,"23 Jan 2018"
"klebsiella sp.","cefotaxime",1413,153,11,9,13,"23 Jan 2018"
"klebsiella sp.","ceftazidime",13503,1150,9,8,9,"23 Jan 2018"
"klebsiella sp.","ciprofloxacin",14661,1651,11,11,12,"23 Jan 2018"
"klebsiella sp.","clarithromycin",1,1,100,17,100,"23 Jan 2018"
"klebsiella sp.","clindamycin",3,3,100,38,100,"23 Jan 2018"
"klebsiella sp.","colistin",1046,26,2,2,4,"23 Jan 2018"
"klebsiella sp.","doxycycline",666,87,13,11,16,"23 Jan 2018"
"klebsiella sp.","ertapenem",12108,105,1,1,1,"23 Jan 2018"
"klebsiella sp.","fosfomycin",10662,2479,23,22,24,"23 Jan 2018"
"klebsiella sp.","fusidic acid",2,2,100,29,100,"23 Jan 2018"
"klebsiella sp.","gentamicin",13532,617,5,4,5,"23 Jan 2018"
"klebsiella sp.","imipenem",12986,85,1,1,1,"23 Jan 2018"
"klebsiella sp.","levofloxacin",5843,723,12,12,13,"23 Jan 2018"
"klebsiella sp.","meropenem",8814,110,1,1,2,"23 Jan 2018"
"klebsiella sp.","minocycline",262,167,64,58,69,"23 Jan 2018"
"klebsiella sp.","moxifloxacin",598,50,8,6,11,"23 Jan 2018"
"klebsiella sp.","nitrofurantoin",9144,5021,55,54,56,"23 Jan 2018"
"klebsiella sp.","norfloxacin",11636,1717,15,14,15,"23 Jan 2018"
"klebsiella sp.","piperacillin/tazobactam",14062,1794,13,12,13,"23 Jan 2018"
"klebsiella sp.","teicoplanin",5,5,100,51,100,"23 Jan 2018"
"klebsiella sp.","tigecycline",1355,251,19,17,21,"23 Jan 2018"
"klebsiella sp.","tobramycin",2417,253,10,9,12,"23 Jan 2018"
"klebsiella sp.","vancomycin",1,1,100,17,100,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin",59,58,98,90,100,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",214,11,5,3,9,"23 Jan 2018"
"moraxella catarrhalis","ciprofloxacin",157,2,1,0,5,"23 Jan 2018"
"moraxella catarrhalis","clarithromycin",103,10,10,5,17,"23 Jan 2018"
"moraxella catarrhalis","erythromycin",109,18,17,11,25,"23 Jan 2018"
"moraxella catarrhalis","levofloxacin",86,1,1,0,7,"23 Jan 2018"
"moraxella catarrhalis","penicillin g",54,53,98,89,100,"23 Jan 2018"
"morganella sp.","amoxicillin",899,899,100,99,100,"23 Jan 2018"
"morganella sp.","amoxicillin/clavulanate",1412,1407,100,99,100,"23 Jan 2018"
"morganella sp.","aztreonam",112,12,11,6,18,"23 Jan 2018"
"morganella sp.","cefepime",1404,24,2,1,3,"23 Jan 2018"
"morganella sp.","cefotaxime",112,15,13,8,21,"23 Jan 2018"
"morganella sp.","ceftazidime",1293,151,12,10,14,"23 Jan 2018"
"morganella sp.","ciprofloxacin",1471,189,13,11,15,"23 Jan 2018"
"morganella sp.","colistin",103,103,100,96,100,"23 Jan 2018"
"morganella sp.","doxycycline",61,61,100,93,100,"23 Jan 2018"
"morganella sp.","ertapenem",1190,12,1,1,2,"23 Jan 2018"
"morganella sp.","fosfomycin",920,901,98,97,99,"23 Jan 2018"
"morganella sp.","gentamicin",1345,85,6,5,8,"23 Jan 2018"
"morganella sp.","imipenem",1155,258,22,20,25,"23 Jan 2018"
"morganella sp.","levofloxacin",629,60,10,7,12,"23 Jan 2018"
"morganella sp.","minocycline",150,150,100,97,100,"23 Jan 2018"
"morganella sp.","moxifloxacin",82,9,11,6,20,"23 Jan 2018"
"morganella sp.","nitrofurantoin",868,860,99,98,100,"23 Jan 2018"
"morganella sp.","norfloxacin",987,144,15,13,17,"23 Jan 2018"
"morganella sp.","piperacillin/tazobactam",1411,61,4,3,6,"23 Jan 2018"
"morganella sp.","teicoplanin",1,1,100,17,100,"23 Jan 2018"
"morganella sp.","tigecycline",116,112,97,91,99,"23 Jan 2018"
"morganella sp.","tobramycin",306,14,5,3,8,"23 Jan 2018"
"neisseria gonorrhoeae","azithromycin",75,28,37,27,49,"23 Jan 2018"
"neisseria gonorrhoeae","ciprofloxacin",102,50,49,40,59,"23 Jan 2018"
"neisseria gonorrhoeae","doxycycline",15,10,67,41,85,"23 Jan 2018"
"neisseria gonorrhoeae","penicillin g",94,74,79,69,86,"23 Jan 2018"
"neisseria meningitidis","azithromycin",10,1,10,0,43,"23 Jan 2018"
"neisseria meningitidis","ciprofloxacin",34,2,6,1,20,"23 Jan 2018"
"neisseria meningitidis","penicillin g",34,16,47,31,63,"23 Jan 2018"
"neisseria meningitidis","rifampicin",26,1,4,0,21,"23 Jan 2018"
"proteus mirabilis","amoxicillin",3230,1031,32,30,34,"23 Jan 2018"
"proteus mirabilis","amoxicillin/clavulanate",5212,359,7,6,8,"23 Jan 2018"
"proteus mirabilis","aztreonam",327,7,2,1,4,"23 Jan 2018"
"proteus mirabilis","cefepime",4926,65,1,1,2,"23 Jan 2018"
"proteus mirabilis","cefotaxime",425,12,3,2,5,"23 Jan 2018"
"proteus mirabilis","ceftazidime",4859,75,2,1,2,"23 Jan 2018"
"proteus mirabilis","ciprofloxacin",5206,891,17,16,18,"23 Jan 2018"
"proteus mirabilis","clindamycin",2,2,100,29,100,"23 Jan 2018"
"proteus mirabilis","colistin",385,385,100,99,100,"23 Jan 2018"
"proteus mirabilis","doxycycline",230,230,100,98,100,"23 Jan 2018"
"proteus mirabilis","ertapenem",4470,83,2,1,2,"23 Jan 2018"
"proteus mirabilis","fosfomycin",3843,650,17,16,18,"23 Jan 2018"
"proteus mirabilis","gentamicin",4763,643,13,13,15,"23 Jan 2018"
"proteus mirabilis","imipenem",3767,505,13,12,15,"23 Jan 2018"
"proteus mirabilis","levofloxacin",2001,307,15,14,17,"23 Jan 2018"
"proteus mirabilis","meropenem",3127,5,0,0,0,"23 Jan 2018"
"proteus mirabilis","metronidazole",1,1,100,17,100,"23 Jan 2018"
"proteus mirabilis","minocycline",368,368,100,99,100,"23 Jan 2018"
"proteus mirabilis","moxifloxacin",262,43,16,12,21,"23 Jan 2018"
"proteus mirabilis","nitrofurantoin",3749,3743,100,100,100,"23 Jan 2018"
"proteus mirabilis","norfloxacin",3957,690,17,16,19,"23 Jan 2018"
"proteus mirabilis","piperacillin/tazobactam",4968,45,1,1,1,"23 Jan 2018"
"proteus mirabilis","rifampicin",1,1,100,17,100,"23 Jan 2018"
"proteus mirabilis","tigecycline",692,691,100,99,100,"23 Jan 2018"
"proteus mirabilis","tobramycin",753,88,12,10,14,"23 Jan 2018"
"proteus mirabilis","vancomycin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin",519,519,100,99,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",1382,1380,100,99,100,"23 Jan 2018"
"pseudomonas aeruginosa","azithromycin",813,750,92,90,94,"23 Jan 2018"
"pseudomonas aeruginosa","aztreonam",3149,2183,69,68,71,"23 Jan 2018"
"pseudomonas aeruginosa","cefazolin",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","cefepime",8462,839,10,9,11,"23 Jan 2018"
"pseudomonas aeruginosa","cefotaxime",217,217,100,98,100,"23 Jan 2018"
"pseudomonas aeruginosa","ceftazidime",8447,1147,14,13,14,"23 Jan 2018"
"pseudomonas aeruginosa","ciprofloxacin",8574,1503,18,17,18,"23 Jan 2018"
"pseudomonas aeruginosa","clindamycin",2,1,50,10,90,"23 Jan 2018"
"pseudomonas aeruginosa","colistin",3148,77,2,2,3,"23 Jan 2018"
"pseudomonas aeruginosa","doxycycline",17,16,94,71,100,"23 Jan 2018"
"pseudomonas aeruginosa","ertapenem",996,994,100,99,100,"23 Jan 2018"
"pseudomonas aeruginosa","fosfomycin",438,311,71,67,75,"23 Jan 2018"
"pseudomonas aeruginosa","fusidic acid",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","gentamicin",7816,722,9,9,10,"23 Jan 2018"
"pseudomonas aeruginosa","imipenem",8199,1309,16,15,17,"23 Jan 2018"
"pseudomonas aeruginosa","levofloxacin",7505,1636,22,21,23,"23 Jan 2018"
"pseudomonas aeruginosa","meropenem",7470,1036,14,13,15,"23 Jan 2018"
"pseudomonas aeruginosa","minocycline",1026,1026,100,100,100,"23 Jan 2018"
"pseudomonas aeruginosa","moxifloxacin",4,4,100,45,100,"23 Jan 2018"
"pseudomonas aeruginosa","nitrofurantoin",618,617,100,99,100,"23 Jan 2018"
"pseudomonas aeruginosa","norfloxacin",692,234,34,30,37,"23 Jan 2018"
"pseudomonas aeruginosa","ofloxacin",9,4,44,19,73,"23 Jan 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",8320,1271,15,15,16,"23 Jan 2018"
"pseudomonas aeruginosa","rifampicin",20,19,95,74,100,"23 Jan 2018"
"pseudomonas aeruginosa","teicoplanin",2,2,100,29,100,"23 Jan 2018"
"pseudomonas aeruginosa","tigecycline",403,403,100,99,100,"23 Jan 2018"
"pseudomonas aeruginosa","tobramycin",7728,399,5,5,6,"23 Jan 2018"
"salmonella sp.","amoxicillin",225,58,26,21,32,"23 Jan 2018"
"salmonella sp.","amoxicillin/clavulanate",386,27,7,5,10,"23 Jan 2018"
"salmonella sp.","azithromycin",19,6,32,15,54,"23 Jan 2018"
"salmonella sp.","aztreonam",42,2,5,1,17,"23 Jan 2018"
"salmonella sp.","cefepime",294,5,2,1,4,"23 Jan 2018"
"salmonella sp.","ceftazidime",313,6,2,1,4,"23 Jan 2018"
"salmonella sp.","ciprofloxacin",363,49,13,10,17,"23 Jan 2018"
"salmonella sp.","doxycycline",24,4,17,6,37,"23 Jan 2018"
"salmonella sp.","erythromycin",2,2,100,29,100,"23 Jan 2018"
"salmonella sp.","fosfomycin",269,8,3,1,6,"23 Jan 2018"
"salmonella sp.","gentamicin",305,276,90,87,93,"23 Jan 2018"
"salmonella sp.","levofloxacin",114,14,12,7,20,"23 Jan 2018"
"salmonella sp.","nitrofurantoin",246,109,44,38,51,"23 Jan 2018"
"salmonella sp.","norfloxacin",214,28,13,9,18,"23 Jan 2018"
"salmonella sp.","piperacillin/tazobactam",327,9,3,1,5,"23 Jan 2018"
"salmonella sp.","tigecycline",43,1,2,0,13,"23 Jan 2018"
"salmonella sp.","tobramycin",11,9,82,51,96,"23 Jan 2018"
"serratia sp.","amoxicillin",960,959,100,99,100,"23 Jan 2018"
"serratia sp.","amoxicillin/clavulanate",1740,1727,99,99,100,"23 Jan 2018"
"serratia sp.","aztreonam",205,3,1,0,4,"23 Jan 2018"
"serratia sp.","cefazolin",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","cefepime",1785,11,1,0,1,"23 Jan 2018"
"serratia sp.","cefotaxime",111,15,14,8,21,"23 Jan 2018"
"serratia sp.","ceftazidime",1512,72,5,4,6,"23 Jan 2018"
"serratia sp.","ciprofloxacin",1838,91,5,4,6,"23 Jan 2018"
"serratia sp.","clindamycin",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","colistin",211,208,99,96,100,"23 Jan 2018"
"serratia sp.","doxycycline",52,36,69,56,80,"23 Jan 2018"
"serratia sp.","ertapenem",1427,11,1,0,1,"23 Jan 2018"
"serratia sp.","erythromycin",2,2,100,29,100,"23 Jan 2018"
"serratia sp.","fosfomycin",1221,372,30,28,33,"23 Jan 2018"
"serratia sp.","fusidic acid",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","gentamicin",1734,40,2,2,3,"23 Jan 2018"
"serratia sp.","imipenem",1544,13,1,0,1,"23 Jan 2018"
"serratia sp.","levofloxacin",871,27,3,2,5,"23 Jan 2018"
"serratia sp.","meropenem",1437,5,0,0,1,"23 Jan 2018"
"serratia sp.","minocycline",30,13,43,27,61,"23 Jan 2018"
"serratia sp.","moxifloxacin",66,7,11,5,21,"23 Jan 2018"
"serratia sp.","nitrofurantoin",800,793,99,98,100,"23 Jan 2018"
