microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"enterococcus faecalis","clindamycin",37,37,100,89,100,"10 Sep 2018"
"enterococcus faecalis","cotrimoxazole",821,821,100,99,100,"10 Sep 2018"
"enterococcus faecalis","doxycycline",227,158,70,63,75,"10 Sep 2018"
"enterococcus faecalis","erythromycin",38,37,97,85,100,"10 Sep 2018"
"enterococcus faecalis","fosfomycin",159,4,3,1,7,"10 Sep 2018"
"enterococcus faecalis","gentamicin",15,2,13,3,39,"10 Sep 2018"
"enterococcus faecalis","levofloxacin",880,48,5,4,7,"10 Sep 2018"
"enterococcus faecalis","linezolid",1189,3,0,0,1,"10 Sep 2018"
"enterococcus faecalis","moxifloxacin",31,2,6,1,22,"10 Sep 2018"
"enterococcus faecalis","nitrofurantoin",861,3,0,0,1,"10 Sep 2018"
"enterococcus faecalis","norfloxacin",159,158,99,96,100,"10 Sep 2018"
"enterococcus faecalis","piperacillin/tazobactam",727,1,0,0,1,"10 Sep 2018"
"enterococcus faecalis","teicoplanin",1075,2,0,0,1,"10 Sep 2018"
"enterococcus faecalis","vancomycin",1303,2,0,0,1,"10 Sep 2018"
"enterococcus faecium","amoxicillin",385,313,81,77,85,"10 Sep 2018"
"enterococcus faecium","amoxicillin/clavulanate",459,366,80,76,83,"10 Sep 2018"
"enterococcus faecium","azithromycin",2,2,100,29,100,"10 Sep 2018"
"enterococcus faecium","cefazolin",9,9,100,65,100,"10 Sep 2018"
"enterococcus faecium","ceftriaxone",9,9,100,65,100,"10 Sep 2018"
"enterococcus faecium","cefuroxime",11,11,100,69,100,"10 Sep 2018"
"enterococcus faecium","ciprofloxacin",41,31,76,60,86,"10 Sep 2018"
"enterococcus faecium","clarithromycin",2,2,100,29,100,"10 Sep 2018"
"enterococcus faecium","clindamycin",2,2,100,29,100,"10 Sep 2018"
"enterococcus faecium","cotrimoxazole",339,339,100,99,100,"10 Sep 2018"
"enterococcus faecium","doxycycline",42,7,17,8,31,"10 Sep 2018"
"enterococcus faecium","erythromycin",2,2,100,29,100,"10 Sep 2018"
"enterococcus faecium","gentamicin",5,2,40,12,77,"10 Sep 2018"
"enterococcus faecium","imipenem",348,312,90,86,92,"10 Sep 2018"
"enterococcus faecium","levofloxacin",240,200,83,78,88,"10 Sep 2018"
"enterococcus faecium","meropenem",2,1,50,10,90,"10 Sep 2018"
"enterococcus faecium","moxifloxacin",2,1,50,10,90,"10 Sep 2018"
"enterococcus faecium","nitrofurantoin",200,112,56,49,63,"10 Sep 2018"
"enterococcus faecium","norfloxacin",9,9,100,65,100,"10 Sep 2018"
"enterococcus faecium","penicillin g",42,32,76,61,87,"10 Sep 2018"
"enterococcus faecium","piperacillin/tazobactam",309,258,83,79,87,"10 Sep 2018"
"enterococcus faecium","teicoplanin",390,2,1,0,2,"10 Sep 2018"
"enterococcus faecium","vancomycin",449,3,1,0,2,"10 Sep 2018"
"escherichia coli","amoxicillin",10339,4876,47,46,48,"10 Sep 2018"
"escherichia coli","amoxicillin/clavulanate",11604,2218,19,18,20,"10 Sep 2018"
"escherichia coli","cefazolin",1311,183,14,12,16,"10 Sep 2018"
"escherichia coli","cefepime",10026,767,8,7,8,"10 Sep 2018"
"escherichia coli","cefotaxime",8,2,25,7,60,"10 Sep 2018"
"escherichia coli","ceftazidime",10102,921,9,9,10,"10 Sep 2018"
"escherichia coli","ceftriaxone",11596,969,8,8,9,"10 Sep 2018"
"escherichia coli","cefuroxime",9927,1413,14,14,15,"10 Sep 2018"
"escherichia coli","ciprofloxacin",11595,2100,18,17,19,"10 Sep 2018"
"escherichia coli","colistin",56,2,4,0,13,"10 Sep 2018"
"escherichia coli","cotrimoxazole",11596,2868,25,24,26,"10 Sep 2018"
"escherichia coli","ertapenem",9802,22,0,0,0,"10 Sep 2018"
"escherichia coli","fosfomycin",10633,140,1,1,2,"10 Sep 2018"
"escherichia coli","gentamicin",7933,603,8,7,8,"10 Sep 2018"
"escherichia coli","imipenem",10099,6,0,0,0,"10 Sep 2018"
"escherichia coli","levofloxacin",7606,1392,18,17,19,"10 Sep 2018"
"escherichia coli","meropenem",4293,4,0,0,0,"10 Sep 2018"
"escherichia coli","moxifloxacin",2544,353,14,13,15,"10 Sep 2018"
"escherichia coli","nitrofurantoin",10170,111,1,1,1,"10 Sep 2018"
"escherichia coli","norfloxacin",7832,1499,19,18,20,"10 Sep 2018"
"escherichia coli","piperacillin/tazobactam",10013,703,7,7,8,"10 Sep 2018"
"escherichia coli","tigecycline",45,2,4,0,16,"10 Sep 2018"
"escherichia coli","tobramycin",523,51,10,7,13,"10 Sep 2018"
"haemophilus influenzae","amoxicillin",272,67,25,20,30,"10 Sep 2018"
"haemophilus influenzae","amoxicillin/clavulanate",460,67,15,12,18,"10 Sep 2018"
"haemophilus influenzae","azithromycin",38,38,100,89,100,"10 Sep 2018"
"haemophilus influenzae","cefuroxime",62,48,77,65,86,"10 Sep 2018"
"haemophilus influenzae","ciprofloxacin",291,9,3,2,6,"10 Sep 2018"
"haemophilus influenzae","clarithromycin",38,38,100,89,100,"10 Sep 2018"
"haemophilus influenzae","cotrimoxazole",307,72,23,19,29,"10 Sep 2018"
"haemophilus influenzae","erythromycin",199,197,99,96,100,"10 Sep 2018"
"haemophilus influenzae","fusidic acid",2,2,100,29,100,"10 Sep 2018"
"haemophilus influenzae","levofloxacin",169,5,3,1,7,"10 Sep 2018"
"haemophilus influenzae","moxifloxacin",157,1,1,0,4,"10 Sep 2018"
"haemophilus influenzae","ofloxacin",10,1,10,0,43,"10 Sep 2018"
"haemophilus influenzae","penicillin g",184,89,48,41,56,"10 Sep 2018"
"haemophilus influenzae","piperacillin/tazobactam",180,40,22,17,29,"10 Sep 2018"
"haemophilus influenzae","tobramycin",2,1,50,10,90,"10 Sep 2018"
"helicobacter pylori","amoxicillin",35,5,14,6,30,"10 Sep 2018"
"helicobacter pylori","azithromycin",2,2,100,29,100,"10 Sep 2018"
"helicobacter pylori","clarithromycin",35,15,43,28,59,"10 Sep 2018"
"helicobacter pylori","levofloxacin",35,6,17,8,33,"10 Sep 2018"
"helicobacter pylori","metronidazole",32,19,59,42,74,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin",363,363,100,99,100,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",393,40,10,8,14,"10 Sep 2018"
"klebsiella oxytoca","cefazolin",32,3,9,3,25,"10 Sep 2018"
"klebsiella oxytoca","cefepime",352,2,1,0,2,"10 Sep 2018"
"klebsiella oxytoca","ceftazidime",356,7,2,1,4,"10 Sep 2018"
"klebsiella oxytoca","ceftriaxone",393,18,5,3,7,"10 Sep 2018"
"klebsiella oxytoca","cefuroxime",341,31,9,6,13,"10 Sep 2018"
"klebsiella oxytoca","ciprofloxacin",390,8,2,1,4,"10 Sep 2018"
"klebsiella oxytoca","cotrimoxazole",390,10,3,1,5,"10 Sep 2018"
"klebsiella oxytoca","ertapenem",352,1,0,0,2,"10 Sep 2018"
"klebsiella oxytoca","fosfomycin",275,81,29,24,35,"10 Sep 2018"
"klebsiella oxytoca","gentamicin",306,3,1,0,3,"10 Sep 2018"
"klebsiella oxytoca","imipenem",356,1,0,0,2,"10 Sep 2018"
"klebsiella oxytoca","levofloxacin",268,2,1,0,3,"10 Sep 2018"
"klebsiella oxytoca","meropenem",193,1,1,0,3,"10 Sep 2018"
"klebsiella oxytoca","moxifloxacin",74,1,1,0,8,"10 Sep 2018"
"klebsiella oxytoca","nitrofurantoin",207,41,20,15,26,"10 Sep 2018"
"klebsiella oxytoca","norfloxacin",189,8,4,2,8,"10 Sep 2018"
"klebsiella oxytoca","piperacillin/tazobactam",353,31,9,6,12,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin",1428,1427,100,100,100,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",1628,282,17,16,19,"10 Sep 2018"
"klebsiella pneumoniae","cefazolin",107,9,8,4,15,"10 Sep 2018"
"klebsiella pneumoniae","cefepime",1434,110,8,6,9,"10 Sep 2018"
"klebsiella pneumoniae","ceftazidime",1495,193,13,11,15,"10 Sep 2018"
"klebsiella pneumoniae","ceftriaxone",1631,167,10,9,12,"10 Sep 2018"
"klebsiella pneumoniae","cefuroxime",1365,187,14,12,16,"10 Sep 2018"
"klebsiella pneumoniae","ciprofloxacin",1575,191,12,11,14,"10 Sep 2018"
"klebsiella pneumoniae","cotrimoxazole",1574,199,13,11,14,"10 Sep 2018"
"klebsiella pneumoniae","ertapenem",1452,34,2,2,3,"10 Sep 2018"
"klebsiella pneumoniae","fosfomycin",1168,229,20,17,22,"10 Sep 2018"
"klebsiella pneumoniae","gentamicin",1197,70,6,5,7,"10 Sep 2018"
"klebsiella pneumoniae","imipenem",1489,18,1,1,2,"10 Sep 2018"
"klebsiella pneumoniae","levofloxacin",1086,131,12,10,14,"10 Sep 2018"
"klebsiella pneumoniae","meropenem",749,16,2,1,3,"10 Sep 2018"
"klebsiella pneumoniae","moxifloxacin",324,33,10,7,14,"10 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",955,595,62,59,65,"10 Sep 2018"
"klebsiella pneumoniae","norfloxacin",876,97,11,9,13,"10 Sep 2018"
"klebsiella pneumoniae","penicillin g",1,1,100,17,100,"10 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",1430,194,14,12,15,"10 Sep 2018"
"klebsiella pneumoniae","tigecycline",14,8,57,33,79,"10 Sep 2018"
"klebsiella pneumoniae","tobramycin",102,6,6,3,13,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin",18,18,100,79,100,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",44,1,2,0,13,"10 Sep 2018"
"moraxella catarrhalis","azithromycin",10,3,30,11,61,"10 Sep 2018"
"moraxella catarrhalis","ceftriaxone",20,1,5,0,26,"10 Sep 2018"
"moraxella catarrhalis","cefuroxime",12,10,83,54,96,"10 Sep 2018"
"moraxella catarrhalis","ciprofloxacin",24,1,4,0,22,"10 Sep 2018"
"moraxella catarrhalis","clarithromycin",18,3,17,5,40,"10 Sep 2018"
"moraxella catarrhalis","cotrimoxazole",41,7,17,8,32,"10 Sep 2018"
"moraxella catarrhalis","erythromycin",43,8,19,10,33,"10 Sep 2018"
"moraxella catarrhalis","levofloxacin",21,1,5,0,25,"10 Sep 2018"
"moraxella catarrhalis","penicillin g",8,8,100,62,100,"10 Sep 2018"
"morganella morganii","amoxicillin",242,242,100,98,100,"10 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",255,255,100,98,100,"10 Sep 2018"
"morganella morganii","cefazolin",16,16,100,77,100,"10 Sep 2018"
"morganella morganii","cefepime",233,4,2,1,5,"10 Sep 2018"
"morganella morganii","ceftazidime",237,36,15,11,20,"10 Sep 2018"
"morganella morganii","ceftriaxone",255,20,8,5,12,"10 Sep 2018"
"morganella morganii","cefuroxime",209,209,100,98,100,"10 Sep 2018"
"morganella morganii","ciprofloxacin",254,21,8,5,12,"10 Sep 2018"
"morganella morganii","cotrimoxazole",254,39,15,11,20,"10 Sep 2018"
"morganella morganii","ertapenem",234,1,0,0,3,"10 Sep 2018"
"morganella morganii","fosfomycin",181,176,97,93,99,"10 Sep 2018"
"morganella morganii","gentamicin",207,6,3,1,6,"10 Sep 2018"
"morganella morganii","imipenem",230,45,20,15,25,"10 Sep 2018"
"morganella morganii","levofloxacin",184,14,8,5,12,"10 Sep 2018"
"morganella morganii","moxifloxacin",50,11,22,13,35,"10 Sep 2018"
"morganella morganii","nitrofurantoin",160,159,99,96,100,"10 Sep 2018"
"morganella morganii","norfloxacin",109,14,13,8,21,"10 Sep 2018"
"morganella morganii","piperacillin/tazobactam",236,13,6,3,9,"10 Sep 2018"
"neisseria gonorrhoeae","amoxicillin",1,1,100,17,100,"10 Sep 2018"
"neisseria gonorrhoeae","azithromycin",25,11,44,27,63,"10 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",26,12,46,29,65,"10 Sep 2018"
"neisseria gonorrhoeae","doxycycline",4,2,50,15,85,"10 Sep 2018"
"neisseria gonorrhoeae","penicillin g",26,23,88,70,97,"10 Sep 2018"
"neisseria meningitidis","penicillin g",10,6,60,31,83,"10 Sep 2018"
"proteus mirabilis","amoxicillin",780,272,35,32,38,"10 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",873,64,7,6,9,"10 Sep 2018"
"proteus mirabilis","cefazolin",85,3,4,1,10,"10 Sep 2018"
"proteus mirabilis","cefepime",759,8,1,1,2,"10 Sep 2018"
"proteus mirabilis","ceftazidime",761,14,2,1,3,"10 Sep 2018"
"proteus mirabilis","ceftriaxone",873,13,1,1,3,"10 Sep 2018"
"proteus mirabilis","cefuroxime",749,21,3,2,4,"10 Sep 2018"
"proteus mirabilis","ciprofloxacin",868,135,16,13,18,"10 Sep 2018"
"proteus mirabilis","colistin",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","cotrimoxazole",868,264,30,27,34,"10 Sep 2018"
"proteus mirabilis","ertapenem",751,6,1,0,2,"10 Sep 2018"
"proteus mirabilis","fosfomycin",648,132,20,17,24,"10 Sep 2018"
"proteus mirabilis","gentamicin",624,78,13,10,15,"10 Sep 2018"
"proteus mirabilis","imipenem",723,21,3,2,4,"10 Sep 2018"
"proteus mirabilis","levofloxacin",631,95,15,12,18,"10 Sep 2018"
"proteus mirabilis","minocycline",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","moxifloxacin",177,28,16,11,22,"10 Sep 2018"
"proteus mirabilis","nitrofurantoin",665,665,100,99,100,"10 Sep 2018"
"proteus mirabilis","norfloxacin",472,79,17,14,20,"10 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",755,3,0,0,1,"10 Sep 2018"
"proteus mirabilis","tigecycline",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","tobramycin",51,4,8,3,19,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",209,209,100,98,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",223,27,12,8,17,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefazolin",14,14,100,74,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefepime",202,2,1,0,4,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",205,6,3,1,6,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",222,6,3,1,6,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",220,213,97,93,99,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",221,1,0,0,3,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",219,19,9,6,13,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",147,13,9,5,15,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","gentamicin",179,9,5,3,9,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","imipenem",185,11,6,3,10,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","moxifloxacin",50,1,2,0,12,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",128,128,100,96,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",87,1,1,0,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",202,3,1,0,5,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","tobramycin",28,1,4,0,19,"10 Sep 2018"
"providencia sp.","amoxicillin",39,39,100,89,100,"10 Sep 2018"
"providencia sp.","amoxicillin/clavulanate",39,39,100,89,100,"10 Sep 2018"
"providencia sp.","cefazolin",3,3,100,38,100,"10 Sep 2018"
"providencia sp.","ceftazidime",36,1,3,0,16,"10 Sep 2018"
"providencia sp.","cefuroxime",30,13,43,27,61,"10 Sep 2018"
"providencia sp.","ciprofloxacin",39,8,21,11,36,"10 Sep 2018"
"providencia sp.","cotrimoxazole",39,3,8,2,21,"10 Sep 2018"
"providencia sp.","fosfomycin",27,8,30,16,49,"10 Sep 2018"
"providencia sp.","gentamicin",31,12,39,24,56,"10 Sep 2018"
"providencia sp.","imipenem",36,1,3,0,16,"10 Sep 2018"
"providencia sp.","levofloxacin",35,8,23,12,39,"10 Sep 2018"
"providencia sp.","moxifloxacin",9,1,11,0,46,"10 Sep 2018"
"providencia sp.","nitrofurantoin",26,26,100,84,100,"10 Sep 2018"
"providencia sp.","norfloxacin",17,3,18,6,42,"10 Sep 2018"
"providencia sp.","tobramycin",4,4,100,45,100,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin",312,312,100,98,100,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",369,369,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","azithromycin",18,15,83,60,95,"10 Sep 2018"
"pseudomonas aeruginosa","aztreonam",203,181,89,84,93,"10 Sep 2018"
"pseudomonas aeruginosa","cefazolin",70,70,100,94,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefepime",1388,178,13,11,15,"10 Sep 2018"
"pseudomonas aeruginosa","ceftazidime",1307,190,15,13,17,"10 Sep 2018"
"pseudomonas aeruginosa","ceftriaxone",295,294,100,98,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefuroxime",134,134,100,97,100,"10 Sep 2018"
"pseudomonas aeruginosa","ciprofloxacin",1392,276,20,18,22,"10 Sep 2018"
"pseudomonas aeruginosa","colistin",217,8,4,2,7,"10 Sep 2018"
"pseudomonas aeruginosa","cotrimoxazole",509,507,100,98,100,"10 Sep 2018"
"pseudomonas aeruginosa","ertapenem",246,244,99,97,100,"10 Sep 2018"
"pseudomonas aeruginosa","fosfomycin",15,12,80,54,93,"10 Sep 2018"
"pseudomonas aeruginosa","gentamicin",1301,138,11,9,12,"10 Sep 2018"
"pseudomonas aeruginosa","imipenem",1381,246,18,16,20,"10 Sep 2018"
"pseudomonas aeruginosa","levofloxacin",1286,304,24,21,26,"10 Sep 2018"
"pseudomonas aeruginosa","meropenem",1156,196,17,15,19,"10 Sep 2018"
"pseudomonas aeruginosa","nitrofurantoin",10,8,80,48,95,"10 Sep 2018"
"pseudomonas aeruginosa","norfloxacin",25,15,60,41,77,"10 Sep 2018"
