microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"acinetobacter sp.","vancomycin",1,1,100,17,100," 3 Apr 2018"
"campylobacter coli","azithromycin",28,3,11,3,28," 3 Apr 2018"
"campylobacter coli","ciprofloxacin",34,23,68,51,81," 3 Apr 2018"
"campylobacter coli","clindamycin",2,2,100,29,100," 3 Apr 2018"
"campylobacter coli","doxycycline",4,2,50,15,85," 3 Apr 2018"
"campylobacter coli","erythromycin",6,2,33,10,70," 3 Apr 2018"
"campylobacter jejuni","azithromycin",299,6,2,1,4," 3 Apr 2018"
"campylobacter jejuni","ciprofloxacin",372,204,55,50,60," 3 Apr 2018"
"campylobacter jejuni","doxycycline",41,9,22,12,37," 3 Apr 2018"
"citrobacter koseri","amoxicillin",204,204,100,98,100," 3 Apr 2018"
"citrobacter koseri","amoxicillin/clavulanate",348,11,3,2,6," 3 Apr 2018"
"citrobacter koseri","cefepime",348,5,1,1,3," 3 Apr 2018"
"citrobacter koseri","ceftazidime",348,4,1,0,3," 3 Apr 2018"
"citrobacter koseri","ceftriaxone",348,12,3,2,6," 3 Apr 2018"
"citrobacter koseri","cefuroxime",265,109,41,35,47," 3 Apr 2018"
"citrobacter koseri","ciprofloxacin",345,2,1,0,2," 3 Apr 2018"
"citrobacter koseri","cotrimoxazole",346,4,1,0,3," 3 Apr 2018"
"citrobacter koseri","flucloxacillin",60,6,10,4,21," 3 Apr 2018"
"citrobacter koseri","fosfomycin",278,1,0,0,2," 3 Apr 2018"
"citrobacter koseri","gentamicin",260,1,0,0,2," 3 Apr 2018"
"citrobacter koseri","levofloxacin",87,2,2,0,9," 3 Apr 2018"
"citrobacter koseri","nitrofurantoin",223,67,30,24,36," 3 Apr 2018"
"citrobacter koseri","norfloxacin",283,9,3,2,6," 3 Apr 2018"
"citrobacter koseri","piperacillin/tazobactam",344,20,6,4,9," 3 Apr 2018"
"citrobacter sp. non-koseri","amoxicillin",183,183,100,97,100," 3 Apr 2018"
"citrobacter sp. non-koseri","amoxicillin/clavulanate",295,286,97,94,98," 3 Apr 2018"
"citrobacter sp. non-koseri","cefepime",294,1,0,0,2," 3 Apr 2018"
"citrobacter sp. non-koseri","ceftazidime",294,46,16,12,20," 3 Apr 2018"
"citrobacter sp. non-koseri","ceftriaxone",295,48,16,12,21," 3 Apr 2018"
"citrobacter sp. non-koseri","cefuroxime",214,86,40,34,47," 3 Apr 2018"
"citrobacter sp. non-koseri","ciprofloxacin",295,12,4,2,7," 3 Apr 2018"
"citrobacter sp. non-koseri","colistin",78,1,1,0,8," 3 Apr 2018"
"citrobacter sp. non-koseri","cotrimoxazole",295,19,6,4,10," 3 Apr 2018"
"citrobacter sp. non-koseri","ertapenem",293,3,1,0,3," 3 Apr 2018"
"citrobacter sp. non-koseri","flucloxacillin",32,27,84,68,93," 3 Apr 2018"
"citrobacter sp. non-koseri","fosfomycin",218,2,1,0,4," 3 Apr 2018"
"citrobacter sp. non-koseri","imipenem",290,2,1,0,3," 3 Apr 2018"
"citrobacter sp. non-koseri","levofloxacin",82,3,4,1,11," 3 Apr 2018"
"citrobacter sp. non-koseri","nitrofurantoin",175,39,22,17,29," 3 Apr 2018"
"citrobacter sp. non-koseri","norfloxacin",223,15,7,4,11," 3 Apr 2018"
"citrobacter sp. non-koseri","piperacillin/tazobactam",292,52,18,14,23," 3 Apr 2018"
"citrobacter sp. non-koseri","tobramycin",77,5,6,3,15," 3 Apr 2018"
"enterobacter sp.","amoxicillin",490,490,100,99,100," 3 Apr 2018"
"enterobacter sp.","amoxicillin/clavulanate",911,911,100,99,100," 3 Apr 2018"
"enterobacter sp.","cefepime",911,56,6,5,8," 3 Apr 2018"
"enterobacter sp.","ceftazidime",911,202,22,20,25," 3 Apr 2018"
"enterobacter sp.","ceftriaxone",911,206,23,20,25," 3 Apr 2018"
"enterobacter sp.","cefuroxime",592,390,66,62,70," 3 Apr 2018"
"enterobacter sp.","ciprofloxacin",911,43,5,4,6," 3 Apr 2018"
"enterobacter sp.","colistin",312,4,1,0,3," 3 Apr 2018"
"enterobacter sp.","cotrimoxazole",911,44,5,4,6," 3 Apr 2018"
"enterobacter sp.","doxycycline",4,2,50,15,85," 3 Apr 2018"
"enterobacter sp.","ertapenem",903,57,6,5,8," 3 Apr 2018"
"enterobacter sp.","flucloxacillin",107,107,100,96,100," 3 Apr 2018"
"enterobacter sp.","fosfomycin",587,249,42,38,46," 3 Apr 2018"
"enterobacter sp.","gentamicin",590,2,0,0,1," 3 Apr 2018"
"enterobacter sp.","imipenem",909,2,0,0,1," 3 Apr 2018"
"enterobacter sp.","levofloxacin",329,18,5,3,9," 3 Apr 2018"
"enterobacter sp.","meropenem",576,1,0,0,1," 3 Apr 2018"
"enterobacter sp.","moxifloxacin",8,2,25,7,60," 3 Apr 2018"
"enterobacter sp.","nitrofurantoin",443,286,65,60,69," 3 Apr 2018"
"enterobacter sp.","norfloxacin",587,60,10,8,13," 3 Apr 2018"
"enterobacter sp.","piperacillin/tazobactam",897,205,23,20,26," 3 Apr 2018"
"enterobacter sp.","tobramycin",315,10,3,2,6," 3 Apr 2018"
"enterococcus faecalis","azithromycin",167,166,99,96,100," 3 Apr 2018"
"enterococcus faecalis","cefuroxime",182,180,99,96,100," 3 Apr 2018"
"enterococcus faecalis","ciprofloxacin",23,3,13,4,33," 3 Apr 2018"
"enterococcus faecalis","clarithromycin",167,166,99,96,100," 3 Apr 2018"
"enterococcus faecalis","clindamycin",180,179,99,97,100," 3 Apr 2018"
"enterococcus faecalis","cotrimoxazole",226,225,100,97,100," 3 Apr 2018"
"enterococcus faecalis","erythromycin",180,179,99,97,100," 3 Apr 2018"
"enterococcus faecalis","imipenem",405,1,0,0,2," 3 Apr 2018"
"enterococcus faecalis","levofloxacin",421,30,7,5,10," 3 Apr 2018"
"enterococcus faecalis","linezolid",421,1,0,0,2," 3 Apr 2018"
"enterococcus faecalis","moxifloxacin",181,10,6,3,10," 3 Apr 2018"
"enterococcus faecalis","nitrofurantoin",258,3,1,0,4," 3 Apr 2018"
"enterococcus faecalis","penicillin g",180,1,1,0,3," 3 Apr 2018"
"enterococcus faecalis","teicoplanin",383,1,0,0,2," 3 Apr 2018"
"enterococcus faecalis","vancomycin",431,1,0,0,1," 3 Apr 2018"
"enterococcus faecium","amoxicillin",129,71,55,46,63," 3 Apr 2018"
"enterococcus faecium","amoxicillin/clavulanate",121,65,54,45,62," 3 Apr 2018"
"enterococcus faecium","azithromycin",24,23,96,78,100," 3 Apr 2018"
"enterococcus faecium","cefuroxime",24,23,96,78,100," 3 Apr 2018"
"enterococcus faecium","ciprofloxacin",4,3,75,29,96," 3 Apr 2018"
"enterococcus faecium","clarithromycin",24,23,96,78,100," 3 Apr 2018"
"enterococcus faecium","clindamycin",24,23,96,78,100," 3 Apr 2018"
"enterococcus faecium","cotrimoxazole",105,104,99,94,100," 3 Apr 2018"
"enterococcus faecium","daptomycin",77,2,3,0,10," 3 Apr 2018"
"enterococcus faecium","ertapenem",1,1,100,17,100," 3 Apr 2018"
"enterococcus faecium","erythromycin",23,22,96,77,100," 3 Apr 2018"
"enterococcus faecium","gentamicin",4,3,75,29,96," 3 Apr 2018"
"enterococcus faecium","imipenem",355,334,94,91,96," 3 Apr 2018"
"enterococcus faecium","levofloxacin",350,227,65,60,70," 3 Apr 2018"
"enterococcus faecium","meropenem",24,16,67,47,82," 3 Apr 2018"
"enterococcus faecium","moxifloxacin",23,13,57,37,74," 3 Apr 2018"
"enterococcus faecium","nitrofurantoin",196,119,61,54,67," 3 Apr 2018"
"enterococcus faecium","penicillin g",24,16,67,47,82," 3 Apr 2018"
"enterococcus faecium","teicoplanin",347,7,2,1,4," 3 Apr 2018"
"enterococcus faecium","vancomycin",361,13,4,2,6," 3 Apr 2018"
"escherichia coli","amoxicillin",7558,3201,42,41,43," 3 Apr 2018"
"escherichia coli","amoxicillin/clavulanate",11789,1966,17,16,17," 3 Apr 2018"
"escherichia coli","aztreonam",5,5,100,51,100," 3 Apr 2018"
"escherichia coli","cefepime",11788,832,7,7,8," 3 Apr 2018"
"escherichia coli","cefotaxime",24,2,8,1,27," 3 Apr 2018"
"escherichia coli","ceftazidime",11778,913,8,7,8," 3 Apr 2018"
"escherichia coli","ceftriaxone",11791,971,8,8,9," 3 Apr 2018"
"escherichia coli","cefuroxime",9112,1197,13,12,14," 3 Apr 2018"
"escherichia coli","ciprofloxacin",11784,2272,19,19,20," 3 Apr 2018"
"escherichia coli","colistin",2597,8,0,0,1," 3 Apr 2018"
"escherichia coli","cotrimoxazole",11778,2900,25,24,25," 3 Apr 2018"
"escherichia coli","doxycycline",25,12,48,30,66," 3 Apr 2018"
"escherichia coli","ertapenem",11724,13,0,0,0," 3 Apr 2018"
"escherichia coli","flucloxacillin",1600,85,5,4,7," 3 Apr 2018"
"escherichia coli","fosfomycin",10717,137,1,1,2," 3 Apr 2018"
"escherichia coli","gentamicin",9049,594,7,6,7," 3 Apr 2018"
"escherichia coli","imipenem",11762,4,0,0,0," 3 Apr 2018"
"escherichia coli","levofloxacin",2743,594,22,20,23," 3 Apr 2018"
"escherichia coli","meropenem",5192,2,0,0,0," 3 Apr 2018"
"escherichia coli","moxifloxacin",89,16,18,11,27," 3 Apr 2018"
"escherichia coli","nitrofurantoin",10712,81,1,1,1," 3 Apr 2018"
"escherichia coli","norfloxacin",10747,2419,23,22,23," 3 Apr 2018"
"escherichia coli","piperacillin/tazobactam",11679,923,8,7,8," 3 Apr 2018"
"escherichia coli","tobramycin",2604,234,9,8,10," 3 Apr 2018"
"haemophilus influenzae","amoxicillin",28,22,79,60,90," 3 Apr 2018"
"haemophilus influenzae","amoxicillin/clavulanate",33,4,12,4,28," 3 Apr 2018"
"haemophilus influenzae","cefuroxime",95,44,46,37,56," 3 Apr 2018"
"haemophilus influenzae","ciprofloxacin",27,2,7,1,25," 3 Apr 2018"
"haemophilus influenzae","clarithromycin",1,1,100,17,100," 3 Apr 2018"
"haemophilus influenzae","cotrimoxazole",27,6,22,10,41," 3 Apr 2018"
"haemophilus influenzae","erythromycin",1,1,100,17,100," 3 Apr 2018"
"haemophilus influenzae","levofloxacin",7,1,14,1,54," 3 Apr 2018"
"haemophilus influenzae","penicillin g",72,26,36,26,48," 3 Apr 2018"
"helicobacter pylori","amoxicillin",90,2,2,0,8," 3 Apr 2018"
"helicobacter pylori","clarithromycin",103,47,46,36,55," 3 Apr 2018"
"helicobacter pylori","levofloxacin",105,35,33,25,43," 3 Apr 2018"
"helicobacter pylori","metronidazole",103,57,55,46,65," 3 Apr 2018"
"helicobacter pylori","rifampicin",105,13,12,7,20," 3 Apr 2018"
"klebsiella oxytoca","amoxicillin",247,247,100,98,100," 3 Apr 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",420,37,9,6,12," 3 Apr 2018"
"klebsiella oxytoca","aztreonam",1,1,100,17,100," 3 Apr 2018"
"klebsiella oxytoca","cefepime",420,4,1,0,3," 3 Apr 2018"
"klebsiella oxytoca","ceftazidime",420,4,1,0,3," 3 Apr 2018"
"klebsiella oxytoca","ceftriaxone",420,17,4,3,6," 3 Apr 2018"
"klebsiella oxytoca","cefuroxime",294,39,13,10,18," 3 Apr 2018"
"klebsiella oxytoca","ciprofloxacin",419,10,2,1,4," 3 Apr 2018"
"klebsiella oxytoca","clindamycin",1,1,100,17,100," 3 Apr 2018"
"klebsiella oxytoca","cotrimoxazole",419,10,2,1,4," 3 Apr 2018"
"klebsiella oxytoca","ertapenem",418,1,0,0,2," 3 Apr 2018"
"klebsiella oxytoca","flucloxacillin",49,3,6,2,17," 3 Apr 2018"
"klebsiella oxytoca","fosfomycin",287,89,31,26,37," 3 Apr 2018"
"klebsiella oxytoca","gentamicin",293,1,0,0,2," 3 Apr 2018"
"klebsiella oxytoca","imipenem",419,1,0,0,2," 3 Apr 2018"
"klebsiella oxytoca","levofloxacin",128,1,1,0,5," 3 Apr 2018"
"klebsiella oxytoca","nitrofurantoin",222,70,32,26,38," 3 Apr 2018"
"klebsiella oxytoca","norfloxacin",288,13,5,3,8," 3 Apr 2018"
"klebsiella oxytoca","piperacillin/tazobactam",413,38,9,7,12," 3 Apr 2018"
"klebsiella pneumoniae","amoxicillin",1137,1137,100,100,100," 3 Apr 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",1928,208,11,9,12," 3 Apr 2018"
"klebsiella pneumoniae","aztreonam",3,1,33,6,80," 3 Apr 2018"
"klebsiella pneumoniae","cefepime",1930,124,6,5,8," 3 Apr 2018"
"klebsiella pneumoniae","ceftazidime",1928,143,7,6,9," 3 Apr 2018"
"klebsiella pneumoniae","ceftriaxone",1931,134,7,6,8," 3 Apr 2018"
"klebsiella pneumoniae","cefuroxime",1380,148,11,9,12," 3 Apr 2018"
"klebsiella pneumoniae","ciprofloxacin",1931,210,11,10,12," 3 Apr 2018"
"klebsiella pneumoniae","colistin",538,5,1,0,2," 3 Apr 2018"
"klebsiella pneumoniae","cotrimoxazole",1930,219,11,10,13," 3 Apr 2018"
"klebsiella pneumoniae","ertapenem",1926,18,1,1,1," 3 Apr 2018"
"klebsiella pneumoniae","flucloxacillin",253,16,6,4,10," 3 Apr 2018"
"klebsiella pneumoniae","fosfomycin",1581,321,20,18,22," 3 Apr 2018"
"klebsiella pneumoniae","gentamicin",1381,38,3,2,4," 3 Apr 2018"
"klebsiella pneumoniae","imipenem",1929,13,1,0,1," 3 Apr 2018"
"klebsiella pneumoniae","levofloxacin",556,82,15,12,18," 3 Apr 2018"
"klebsiella pneumoniae","meropenem",990,13,1,1,2," 3 Apr 2018"
"klebsiella pneumoniae","nitrofurantoin",1216,869,71,69,74," 3 Apr 2018"
"klebsiella pneumoniae","norfloxacin",1593,207,13,11,15," 3 Apr 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",1901,241,13,11,14," 3 Apr 2018"
"klebsiella pneumoniae","tobramycin",543,44,8,6,11," 3 Apr 2018"
"moraxella catarrhalis","amoxicillin",1,1,100,17,100," 3 Apr 2018"
"moraxella catarrhalis","ceftriaxone",1,1,100,17,100," 3 Apr 2018"
"moraxella catarrhalis","cefuroxime",4,3,75,29,96," 3 Apr 2018"
"moraxella catarrhalis","clarithromycin",13,1,8,0,36," 3 Apr 2018"
"moraxella catarrhalis","cotrimoxazole",17,2,12,2,36," 3 Apr 2018"
"morganella morganii","amoxicillin",123,123,100,96,100," 3 Apr 2018"
"morganella morganii","amoxicillin/clavulanate",198,198,100,98,100," 3 Apr 2018"
"morganella morganii","cefepime",200,1,1,0,3," 3 Apr 2018"
"morganella morganii","ceftazidime",198,19,10,6,15," 3 Apr 2018"
"morganella morganii","ceftriaxone",199,17,9,5,13," 3 Apr 2018"
"morganella morganii","cefuroxime",139,139,100,97,100," 3 Apr 2018"
"morganella morganii","ciprofloxacin",200,21,11,7,16," 3 Apr 2018"
"morganella morganii","colistin",57,57,100,92,100," 3 Apr 2018"
"morganella morganii","cotrimoxazole",198,25,13,9,18," 3 Apr 2018"
"morganella morganii","ertapenem",197,4,2,1,5," 3 Apr 2018"
"morganella morganii","flucloxacillin",15,14,93,68,100," 3 Apr 2018"
"morganella morganii","fosfomycin",121,121,100,96,100," 3 Apr 2018"
"morganella morganii","gentamicin",139,6,4,2,9," 3 Apr 2018"
"morganella morganii","imipenem",165,59,36,29,43," 3 Apr 2018"
"morganella morganii","levofloxacin",59,6,10,4,21," 3 Apr 2018"
"morganella morganii","meropenem",116,1,1,0,5," 3 Apr 2018"
"morganella morganii","nitrofurantoin",98,98,100,95,100," 3 Apr 2018"
"morganella morganii","norfloxacin",123,15,12,7,19," 3 Apr 2018"
"morganella morganii","piperacillin/tazobactam",196,11,6,3,10," 3 Apr 2018"
"morganella morganii","tobramycin",59,4,7,2,17," 3 Apr 2018"
"neisseria gonorrhoeae","ciprofloxacin",19,10,53,32,73," 3 Apr 2018"
"neisseria gonorrhoeae","penicillin g",8,4,50,22,78," 3 Apr 2018"
"neisseria meningitidis","penicillin g",3,2,67,20,94," 3 Apr 2018"
"proteus mirabilis","amoxicillin",456,98,21,18,26," 3 Apr 2018"
"proteus mirabilis","amoxicillin/clavulanate",769,30,4,3,6," 3 Apr 2018"
"proteus mirabilis","cefepime",769,8,1,0,2," 3 Apr 2018"
"proteus mirabilis","cefotaxime",5,1,20,3,64," 3 Apr 2018"
"proteus mirabilis","ceftazidime",767,7,1,0,2," 3 Apr 2018"
"proteus mirabilis","ceftriaxone",769,10,1,1,2," 3 Apr 2018"
"proteus mirabilis","cefuroxime",546,13,2,1,4," 3 Apr 2018"
"proteus mirabilis","ciprofloxacin",768,111,14,12,17," 3 Apr 2018"
"proteus mirabilis","colistin",220,220,100,98,100," 3 Apr 2018"
"proteus mirabilis","cotrimoxazole",768,200,26,23,29," 3 Apr 2018"
"proteus mirabilis","doxycycline",5,5,100,51,100," 3 Apr 2018"
"proteus mirabilis","ertapenem",766,13,2,1,3," 3 Apr 2018"
"proteus mirabilis","fosfomycin",636,99,16,13,19," 3 Apr 2018"
"proteus mirabilis","gentamicin",543,45,8,6,11," 3 Apr 2018"
"proteus mirabilis","imipenem",576,238,41,37,45," 3 Apr 2018"
"proteus mirabilis","levofloxacin",230,22,10,6,14," 3 Apr 2018"
"proteus mirabilis","nitrofurantoin",480,480,100,99,100," 3 Apr 2018"
"proteus mirabilis","norfloxacin",643,107,17,14,20," 3 Apr 2018"
"proteus mirabilis","piperacillin/tazobactam",760,10,1,1,2," 3 Apr 2018"
"proteus mirabilis","tobramycin",219,8,4,2,7," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",97,97,100,95,100," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",197,23,12,8,17," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","cefepime",197,4,2,1,5," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",197,10,5,3,9," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",197,9,5,2,9," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",115,111,97,91,99," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",196,5,3,1,6," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","colistin",82,82,100,94,100," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",194,35,18,13,24," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","ertapenem",193,4,2,1,5," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",133,13,10,6,16," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","gentamicin",110,3,3,1,8," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","imipenem",135,89,66,58,73," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","levofloxacin",88,1,1,0,7," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",87,87,100,95,100," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",138,5,4,1,8," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",183,4,2,1,6," 3 Apr 2018"
"proteus sp. ""non-mirabilis""","tobramycin",83,2,2,0,9," 3 Apr 2018"
"providencia sp.","amoxicillin",28,28,100,85,100," 3 Apr 2018"
"providencia sp.","amoxicillin/clavulanate",49,49,100,91,100," 3 Apr 2018"
"providencia sp.","ceftazidime",49,2,4,0,15," 3 Apr 2018"
"providencia sp.","ceftriaxone",49,2,4,0,15," 3 Apr 2018"
"providencia sp.","cefuroxime",34,13,38,24,55," 3 Apr 2018"
"providencia sp.","ciprofloxacin",49,4,8,3,20," 3 Apr 2018"
"providencia sp.","colistin",15,15,100,76,100," 3 Apr 2018"
"providencia sp.","cotrimoxazole",49,5,10,4,22," 3 Apr 2018"
"providencia sp.","ertapenem",48,4,8,3,20," 3 Apr 2018"
"providencia sp.","flucloxacillin",6,1,17,2,58," 3 Apr 2018"
"providencia sp.","fosfomycin",29,10,34,20,53," 3 Apr 2018"
"providencia sp.","gentamicin",34,5,15,6,31," 3 Apr 2018"
"providencia sp.","imipenem",48,14,29,18,43," 3 Apr 2018"
"providencia sp.","nitrofurantoin",24,24,100,83,100," 3 Apr 2018"
"providencia sp.","norfloxacin",30,4,13,5,30," 3 Apr 2018"
"providencia sp.","piperacillin/tazobactam",49,3,6,2,17," 3 Apr 2018"
"providencia sp.","tobramycin",15,5,33,15,59," 3 Apr 2018"
"pseudomonas aeruginosa","amoxicillin",45,45,100,90,100," 3 Apr 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",95,95,100,95,100," 3 Apr 2018"
"pseudomonas aeruginosa","azithromycin",130,120,92,86,96," 3 Apr 2018"
"pseudomonas aeruginosa","aztreonam",580,532,92,89,94," 3 Apr 2018"
"pseudomonas aeruginosa","cefepime",1186,107,9,8,11," 3 Apr 2018"
"pseudomonas aeruginosa","ceftazidime",1144,104,9,8,11," 3 Apr 2018"
"pseudomonas aeruginosa","ceftriaxone",92,92,100,95,100," 3 Apr 2018"
"pseudomonas aeruginosa","cefuroxime",92,92,100,95,100," 3 Apr 2018"
"pseudomonas aeruginosa","ciprofloxacin",1195,189,16,14,18," 3 Apr 2018"
"pseudomonas aeruginosa","colistin",1080,21,2,1,3," 3 Apr 2018"
"pseudomonas aeruginosa","cotrimoxazole",720,716,99,99,100," 3 Apr 2018"
"pseudomonas aeruginosa","ertapenem",46,46,100,91,100," 3 Apr 2018"
"pseudomonas aeruginosa","fosfomycin",39,22,56,41,71," 3 Apr 2018"
"pseudomonas aeruginosa","gentamicin",722,46,6,5,8," 3 Apr 2018"
"pseudomonas aeruginosa","imipenem",1130,129,11,10,13," 3 Apr 2018"
"pseudomonas aeruginosa","levofloxacin",1089,199,18,16,21," 3 Apr 2018"
"pseudomonas aeruginosa","meropenem",1146,124,11,9,13," 3 Apr 2018"
"pseudomonas aeruginosa","minocycline",1,1,100,17,100," 3 Apr 2018"
"pseudomonas aeruginosa","moxifloxacin",1,1,100,17,100," 3 Apr 2018"
"pseudomonas aeruginosa","norfloxacin",5,5,100,51,100," 3 Apr 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",1180,176,15,13,17," 3 Apr 2018"
"pseudomonas aeruginosa","rifampicin",3,3,100,38,100," 3 Apr 2018"
"pseudomonas aeruginosa","tobramycin",1149,37,3,2,4," 3 Apr 2018"
"salmonella sp.","amoxicillin",7,2,29,8,65," 3 Apr 2018"
"salmonella sp.","amoxicillin/clavulanate",24,1,4,0,22," 3 Apr 2018"
"salmonella sp.","cefepime",19,3,16,5,39," 3 Apr 2018"
"salmonella sp.","ceftazidime",19,3,16,5,39," 3 Apr 2018"
"salmonella sp.","ceftriaxone",20,3,15,5,37," 3 Apr 2018"
"salmonella sp.","cefuroxime",12,11,92,62,100," 3 Apr 2018"
"salmonella sp.","ciprofloxacin",23,4,17,7,38," 3 Apr 2018"
"salmonella sp.","cotrimoxazole",24,2,8,1,27," 3 Apr 2018"
"salmonella sp.","erythromycin",1,1,100,17,100," 3 Apr 2018"
"salmonella sp.","flucloxacillin",11,10,91,60,100," 3 Apr 2018"
"salmonella sp.","gentamicin",12,11,92,62,100," 3 Apr 2018"
"salmonella sp.","levofloxacin",8,2,25,7,60," 3 Apr 2018"
"salmonella sp.","nitrofurantoin",10,10,100,67,100," 3 Apr 2018"
"salmonella sp.","piperacillin/tazobactam",20,1,5,0,26," 3 Apr 2018"
"salmonella sp.","tobramycin",7,7,100,59,100," 3 Apr 2018"
"serratia sp.","amoxicillin",133,133,100,97,100," 3 Apr 2018"
"serratia sp.","amoxicillin/clavulanate",260,259,100,98,100," 3 Apr 2018"
"serratia sp.","ceftazidime",260,15,6,3,9," 3 Apr 2018"
"serratia sp.","ceftriaxone",260,15,6,3,9," 3 Apr 2018"
"serratia sp.","cefuroxime",160,159,99,96,100," 3 Apr 2018"
"serratia sp.","ciprofloxacin",260,19,7,5,11," 3 Apr 2018"
"serratia sp.","colistin",100,100,100,95,100," 3 Apr 2018"
"serratia sp.","flucloxacillin",24,24,100,83,100," 3 Apr 2018"
"serratia sp.","fosfomycin",115,16,14,9,22," 3 Apr 2018"
"serratia sp.","gentamicin",159,2,1,0,5," 3 Apr 2018"
"serratia sp.","imipenem",259,1,0,0,2," 3 Apr 2018"
