microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"citrobacter sp.","ciprofloxacin",824,29,4,2,5,"23 Jan 2018"
"citrobacter sp.","doxycycline",61,2,3,0,12,"23 Jan 2018"
"citrobacter sp.","ertapenem",392,1,0,0,2,"23 Jan 2018"
"citrobacter sp.","fosfomycin",362,3,1,0,3,"23 Jan 2018"
"citrobacter sp.","gentamicin",821,19,2,1,4,"23 Jan 2018"
"citrobacter sp.","imipenem",459,2,0,0,2,"23 Jan 2018"
"citrobacter sp.","levofloxacin",504,25,5,3,7,"23 Jan 2018"
"citrobacter sp.","meropenem",610,4,1,0,2,"23 Jan 2018"
"citrobacter sp.","minocycline",43,14,33,20,48,"23 Jan 2018"
"citrobacter sp.","nitrofurantoin",371,78,21,17,25,"23 Jan 2018"
"citrobacter sp.","norfloxacin",747,30,4,3,6,"23 Jan 2018"
"citrobacter sp.","penicillin g",1,1,100,17,100,"23 Jan 2018"
"citrobacter sp.","piperacillin/tazobactam",736,86,12,10,14,"23 Jan 2018"
"citrobacter sp.","teicoplanin",1,1,100,17,100,"23 Jan 2018"
"citrobacter sp.","tigecycline",44,4,9,3,22,"23 Jan 2018"
"citrobacter sp.","tobramycin",278,16,6,4,9,"23 Jan 2018"
"enterobacter sp.","amoxicillin",302,302,100,98,100,"23 Jan 2018"
"enterobacter sp.","amoxicillin/clavulanate",1330,1324,100,99,100,"23 Jan 2018"
"enterobacter sp.","cefazolin",2,2,100,29,100,"23 Jan 2018"
"enterobacter sp.","cefepime",1258,155,12,11,14,"23 Jan 2018"
"enterobacter sp.","cefotaxime",289,90,31,26,37,"23 Jan 2018"
"enterobacter sp.","ceftazidime",742,182,25,22,28,"23 Jan 2018"
"enterobacter sp.","ciprofloxacin",1334,78,6,5,7,"23 Jan 2018"
"enterobacter sp.","clindamycin",1,1,100,17,100,"23 Jan 2018"
"enterobacter sp.","doxycycline",55,3,5,1,16,"23 Jan 2018"
"enterobacter sp.","ertapenem",558,31,6,4,8,"23 Jan 2018"
"enterobacter sp.","fosfomycin",480,214,45,40,49,"23 Jan 2018"
"enterobacter sp.","gentamicin",1329,49,4,3,5,"23 Jan 2018"
"enterobacter sp.","imipenem",672,18,3,2,4,"23 Jan 2018"
"enterobacter sp.","levofloxacin",868,57,7,5,8,"23 Jan 2018"
"enterobacter sp.","meropenem",1135,24,2,1,3,"23 Jan 2018"
"enterobacter sp.","metronidazole",1,1,100,17,100,"23 Jan 2018"
"enterobacter sp.","minocycline",88,33,38,28,48,"23 Jan 2018"
"enterobacter sp.","nitrofurantoin",483,344,71,67,75,"23 Jan 2018"
"enterobacter sp.","norfloxacin",1158,90,8,6,9,"23 Jan 2018"
"enterobacter sp.","piperacillin/tazobactam",1161,282,24,22,27,"23 Jan 2018"
"enterobacter sp.","tigecycline",88,12,14,8,23,"23 Jan 2018"
"enterobacter sp.","tobramycin",538,45,8,6,11,"23 Jan 2018"
"enterococcus faecalis","amoxicillin",326,6,2,1,4,"23 Jan 2018"
"enterococcus faecalis","amoxicillin/clavulanate",203,6,3,1,6,"23 Jan 2018"
"enterococcus faecalis","azithromycin",184,184,100,97,100,"23 Jan 2018"
"enterococcus faecalis","ciprofloxacin",1009,73,7,6,9,"23 Jan 2018"
"enterococcus faecalis","clarithromycin",184,184,100,97,100,"23 Jan 2018"
"enterococcus faecalis","clindamycin",512,512,100,99,100,"23 Jan 2018"
"enterococcus faecalis","erythromycin",513,513,100,99,100,"23 Jan 2018"
"enterococcus faecalis","levofloxacin",1551,96,6,5,8,"23 Jan 2018"
"enterococcus faecalis","linezolid",623,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","meropenem",188,4,2,1,6,"23 Jan 2018"
"enterococcus faecalis","moxifloxacin",572,26,5,3,7,"23 Jan 2018"
"enterococcus faecalis","nitrofurantoin",584,2,0,0,1,"23 Jan 2018"
"enterococcus faecalis","norfloxacin",941,71,8,6,9,"23 Jan 2018"
"enterococcus faecalis","penicillin g",509,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","piperacillin/tazobactam",62,6,10,4,20,"23 Jan 2018"
"enterococcus faecalis","teicoplanin",1280,1,0,0,0,"23 Jan 2018"
"enterococcus faecalis","vancomycin",1574,1,0,0,0,"23 Jan 2018"
"enterococcus faecium","amoxicillin",86,61,71,61,79,"23 Jan 2018"
"enterococcus faecium","amoxicillin/clavulanate",105,75,71,62,79,"23 Jan 2018"
"enterococcus faecium","azithromycin",33,33,100,87,100,"23 Jan 2018"
"enterococcus faecium","ciprofloxacin",372,307,83,78,86,"23 Jan 2018"
"enterococcus faecium","clarithromycin",33,33,100,87,100,"23 Jan 2018"
"enterococcus faecium","clindamycin",63,61,97,88,100,"23 Jan 2018"
"enterococcus faecium","daptomycin",31,2,6,1,22,"23 Jan 2018"
"enterococcus faecium","erythromycin",58,58,100,92,100,"23 Jan 2018"
"enterococcus faecium","fosfomycin",4,1,25,4,71,"23 Jan 2018"
"enterococcus faecium","imipenem",142,116,82,74,87,"23 Jan 2018"
"enterococcus faecium","levofloxacin",506,388,77,73,80,"23 Jan 2018"
"enterococcus faecium","meropenem",35,21,60,44,74,"23 Jan 2018"
"enterococcus faecium","moxifloxacin",61,40,66,53,76,"23 Jan 2018"
"enterococcus faecium","nitrofurantoin",105,42,40,31,50,"23 Jan 2018"
"enterococcus faecium","norfloxacin",371,308,83,79,86,"23 Jan 2018"
"enterococcus faecium","penicillin g",61,37,61,48,72,"23 Jan 2018"
"enterococcus faecium","piperacillin/tazobactam",3,1,33,6,80,"23 Jan 2018"
"enterococcus faecium","teicoplanin",507,23,5,3,7,"23 Jan 2018"
"enterococcus faecium","tigecycline",67,1,1,0,9,"23 Jan 2018"
"enterococcus faecium","vancomycin",535,37,7,5,9,"23 Jan 2018"
"escherichia coli","amoxicillin",5426,2254,42,40,43,"23 Jan 2018"
"escherichia coli","amoxicillin/clavulanate",11838,3126,26,26,27,"23 Jan 2018"
"escherichia coli","aztreonam",2,2,100,29,100,"23 Jan 2018"
"escherichia coli","cefazolin",1,1,100,17,100,"23 Jan 2018"
"escherichia coli","cefepime",11354,954,8,8,9,"23 Jan 2018"
"escherichia coli","cefotaxime",3383,378,11,10,12,"23 Jan 2018"
"escherichia coli","ceftazidime",8618,788,9,9,10,"23 Jan 2018"
"escherichia coli","ciprofloxacin",11826,2324,20,19,20,"23 Jan 2018"
"escherichia coli","clindamycin",1,1,100,17,100,"23 Jan 2018"
"escherichia coli","colistin",23,1,4,0,23,"23 Jan 2018"
"escherichia coli","doxycycline",1684,365,22,20,24,"23 Jan 2018"
"escherichia coli","ertapenem",7210,2,0,0,0,"23 Jan 2018"
"escherichia coli","fosfomycin",9925,222,2,2,3,"23 Jan 2018"
"escherichia coli","fusidic acid",4,4,100,45,100,"23 Jan 2018"
"escherichia coli","gentamicin",11817,1038,9,8,9,"23 Jan 2018"
"escherichia coli","imipenem",8131,3,0,0,0,"23 Jan 2018"
"escherichia coli","levofloxacin",6221,1321,21,20,22,"23 Jan 2018"
"escherichia coli","meropenem",7002,5,0,0,0,"23 Jan 2018"
"escherichia coli","metronidazole",1,1,100,17,100,"23 Jan 2018"
"escherichia coli","minocycline",529,154,29,25,33,"23 Jan 2018"
"escherichia coli","moxifloxacin",1,1,100,17,100,"23 Jan 2018"
"escherichia coli","nitrofurantoin",7629,65,1,1,1,"23 Jan 2018"
"escherichia coli","norfloxacin",11044,2542,23,22,24,"23 Jan 2018"
"escherichia coli","piperacillin/tazobactam",10309,772,7,7,8,"23 Jan 2018"
"escherichia coli","teicoplanin",8,8,100,62,100,"23 Jan 2018"
"escherichia coli","tigecycline",535,5,1,0,2,"23 Jan 2018"
"escherichia coli","tobramycin",2033,304,15,13,17,"23 Jan 2018"
"escherichia coli","vancomycin",4,4,100,45,100,"23 Jan 2018"
"haemophilus influenzae","amoxicillin",2,1,50,10,90,"23 Jan 2018"
"haemophilus influenzae","amoxicillin/clavulanate",8,2,25,7,60,"23 Jan 2018"
"haemophilus influenzae","cefepime",1,1,100,17,100,"23 Jan 2018"
"haemophilus influenzae","doxycycline",1,1,100,17,100,"23 Jan 2018"
"haemophilus influenzae","imipenem",1,1,100,17,100,"23 Jan 2018"
"haemophilus influenzae","tigecycline",1,1,100,17,100,"23 Jan 2018"
"helicobacter pylori","amoxicillin",122,10,8,4,15,"23 Jan 2018"
"helicobacter pylori","clarithromycin",122,85,70,61,77,"23 Jan 2018"
"helicobacter pylori","levofloxacin",123,33,27,20,35,"23 Jan 2018"
"helicobacter pylori","metronidazole",123,72,59,50,67,"23 Jan 2018"
"helicobacter pylori","rifampicin",123,18,15,9,22,"23 Jan 2018"
"klebsiella sp.","amoxicillin",940,940,100,99,100,"23 Jan 2018"
"klebsiella sp.","amoxicillin/clavulanate",3086,645,21,20,22,"23 Jan 2018"
"klebsiella sp.","aztreonam",3,3,100,38,100,"23 Jan 2018"
"klebsiella sp.","cefazolin",1,1,100,17,100,"23 Jan 2018"
"klebsiella sp.","cefepime",2983,313,10,9,12,"23 Jan 2018"
"klebsiella sp.","cefotaxime",852,126,15,13,17,"23 Jan 2018"
"klebsiella sp.","ceftazidime",1871,240,13,11,14,"23 Jan 2018"
"klebsiella sp.","ciprofloxacin",3089,459,15,14,16,"23 Jan 2018"
"klebsiella sp.","clarithromycin",1,1,100,17,100,"23 Jan 2018"
"klebsiella sp.","clindamycin",2,2,100,29,100,"23 Jan 2018"
"klebsiella sp.","colistin",30,8,27,14,45,"23 Jan 2018"
"klebsiella sp.","doxycycline",225,26,12,8,16,"23 Jan 2018"
"klebsiella sp.","ertapenem",1454,3,0,0,1,"23 Jan 2018"
"klebsiella sp.","fosfomycin",1388,312,22,20,25,"23 Jan 2018"
"klebsiella sp.","fusidic acid",2,2,100,29,100,"23 Jan 2018"
"klebsiella sp.","gentamicin",3081,175,6,5,7,"23 Jan 2018"
"klebsiella sp.","imipenem",1769,23,1,1,2,"23 Jan 2018"
"klebsiella sp.","levofloxacin",2026,349,17,16,19,"23 Jan 2018"
"klebsiella sp.","meropenem",2312,46,2,1,3,"23 Jan 2018"
"klebsiella sp.","minocycline",259,165,64,58,69,"23 Jan 2018"
"klebsiella sp.","nitrofurantoin",1428,772,54,51,57,"23 Jan 2018"
"klebsiella sp.","norfloxacin",2856,493,17,16,19,"23 Jan 2018"
"klebsiella sp.","piperacillin/tazobactam",2660,425,16,15,17,"23 Jan 2018"
"klebsiella sp.","teicoplanin",5,5,100,51,100,"23 Jan 2018"
"klebsiella sp.","tigecycline",270,90,33,28,39,"23 Jan 2018"
"klebsiella sp.","tobramycin",925,149,16,14,19,"23 Jan 2018"
"klebsiella sp.","vancomycin",1,1,100,17,100,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin",1,1,100,17,100,"23 Jan 2018"
"morganella sp.","amoxicillin",74,74,100,94,100,"23 Jan 2018"
"morganella sp.","amoxicillin/clavulanate",292,291,100,98,100,"23 Jan 2018"
"morganella sp.","cefepime",284,7,2,1,5,"23 Jan 2018"
"morganella sp.","cefotaxime",48,10,21,12,35,"23 Jan 2018"
"morganella sp.","ceftazidime",151,22,15,10,21,"23 Jan 2018"
"morganella sp.","ciprofloxacin",292,38,13,10,17,"23 Jan 2018"
"morganella sp.","colistin",10,10,100,67,100,"23 Jan 2018"
"morganella sp.","doxycycline",11,11,100,69,100,"23 Jan 2018"
"morganella sp.","ertapenem",128,1,1,0,5,"23 Jan 2018"
"morganella sp.","fosfomycin",102,100,98,93,100,"23 Jan 2018"
"morganella sp.","gentamicin",287,22,8,5,11,"23 Jan 2018"
"morganella sp.","imipenem",127,30,24,17,32,"23 Jan 2018"
"morganella sp.","levofloxacin",193,25,13,9,19,"23 Jan 2018"
"morganella sp.","minocycline",150,150,100,97,100,"23 Jan 2018"
"morganella sp.","nitrofurantoin",105,105,100,96,100,"23 Jan 2018"
"morganella sp.","norfloxacin",256,39,15,11,20,"23 Jan 2018"
"morganella sp.","piperacillin/tazobactam",260,13,5,3,8,"23 Jan 2018"
"morganella sp.","teicoplanin",1,1,100,17,100,"23 Jan 2018"
"morganella sp.","tigecycline",9,5,56,27,81,"23 Jan 2018"
"morganella sp.","tobramycin",107,5,5,2,11,"23 Jan 2018"
"neisseria gonorrhoeae","azithromycin",3,2,67,20,94,"23 Jan 2018"
"neisseria gonorrhoeae","ciprofloxacin",11,4,36,15,65,"23 Jan 2018"
"neisseria gonorrhoeae","penicillin g",12,9,75,46,91,"23 Jan 2018"
"proteus mirabilis","amoxicillin",328,89,27,23,32,"23 Jan 2018"
"proteus mirabilis","amoxicillin/clavulanate",938,59,6,5,8,"23 Jan 2018"
"proteus mirabilis","aztreonam",2,1,50,10,90,"23 Jan 2018"
"proteus mirabilis","cefepime",896,13,1,1,3,"23 Jan 2018"
"proteus mirabilis","cefotaxime",220,5,2,1,5,"23 Jan 2018"
"proteus mirabilis","ceftazidime",583,9,2,1,3,"23 Jan 2018"
"proteus mirabilis","ciprofloxacin",938,148,16,14,18,"23 Jan 2018"
"proteus mirabilis","clindamycin",1,1,100,17,100,"23 Jan 2018"
"proteus mirabilis","colistin",44,44,100,90,100,"23 Jan 2018"
"proteus mirabilis","doxycycline",76,76,100,94,100,"23 Jan 2018"
"proteus mirabilis","ertapenem",514,14,3,2,5,"23 Jan 2018"
"proteus mirabilis","fosfomycin",482,89,18,15,22,"23 Jan 2018"
"proteus mirabilis","gentamicin",936,93,10,8,12,"23 Jan 2018"
"proteus mirabilis","imipenem",438,74,17,14,21,"23 Jan 2018"
"proteus mirabilis","levofloxacin",560,82,15,12,18,"23 Jan 2018"
"proteus mirabilis","meropenem",668,2,0,0,1,"23 Jan 2018"
"proteus mirabilis","metronidazole",1,1,100,17,100,"23 Jan 2018"
"proteus mirabilis","minocycline",367,367,100,99,100,"23 Jan 2018"
"proteus mirabilis","nitrofurantoin",511,510,100,99,100,"23 Jan 2018"
"proteus mirabilis","norfloxacin",850,142,17,14,19,"23 Jan 2018"
"proteus mirabilis","piperacillin/tazobactam",778,4,1,0,1,"23 Jan 2018"
"proteus mirabilis","tigecycline",368,367,100,98,100,"23 Jan 2018"
"proteus mirabilis","tobramycin",215,17,8,5,12,"23 Jan 2018"
"proteus mirabilis","vancomycin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin",48,48,100,91,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",391,391,100,99,100,"23 Jan 2018"
"pseudomonas aeruginosa","azithromycin",156,140,90,84,94,"23 Jan 2018"
"pseudomonas aeruginosa","aztreonam",281,261,93,89,95,"23 Jan 2018"
"pseudomonas aeruginosa","cefazolin",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","cefepime",1747,241,14,12,15,"23 Jan 2018"
"pseudomonas aeruginosa","cefotaxime",216,216,100,98,100,"23 Jan 2018"
"pseudomonas aeruginosa","ceftazidime",1848,337,18,17,20,"23 Jan 2018"
"pseudomonas aeruginosa","ciprofloxacin",1854,406,22,20,24,"23 Jan 2018"
"pseudomonas aeruginosa","clindamycin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","colistin",506,9,2,1,3,"23 Jan 2018"
"pseudomonas aeruginosa","doxycycline",15,15,100,76,100,"23 Jan 2018"
"pseudomonas aeruginosa","ertapenem",233,233,100,98,100,"23 Jan 2018"
"pseudomonas aeruginosa","fosfomycin",253,181,72,66,77,"23 Jan 2018"
"pseudomonas aeruginosa","fusidic acid",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","gentamicin",1836,229,12,11,14,"23 Jan 2018"
"pseudomonas aeruginosa","imipenem",1727,370,21,20,23,"23 Jan 2018"
"pseudomonas aeruginosa","levofloxacin",1702,462,27,25,29,"23 Jan 2018"
"pseudomonas aeruginosa","meropenem",1795,349,19,18,21,"23 Jan 2018"
"pseudomonas aeruginosa","minocycline",1020,1020,100,100,100,"23 Jan 2018"
"pseudomonas aeruginosa","nitrofurantoin",241,241,100,98,100,"23 Jan 2018"
"pseudomonas aeruginosa","norfloxacin",273,69,25,20,31,"23 Jan 2018"
"pseudomonas aeruginosa","ofloxacin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",1639,285,17,16,19,"23 Jan 2018"
"pseudomonas aeruginosa","rifampicin",6,6,100,55,100,"23 Jan 2018"
"pseudomonas aeruginosa","teicoplanin",2,2,100,29,100,"23 Jan 2018"
"pseudomonas aeruginosa","tigecycline",106,106,100,96,100,"23 Jan 2018"
"pseudomonas aeruginosa","tobramycin",1524,101,7,5,8,"23 Jan 2018"
"salmonella sp.","amoxicillin",15,4,27,11,52,"23 Jan 2018"
"salmonella sp.","amoxicillin/clavulanate",45,2,4,0,16,"23 Jan 2018"
"salmonella sp.","ceftazidime",45,1,2,0,13,"23 Jan 2018"
"salmonella sp.","ciprofloxacin",42,9,21,12,36,"23 Jan 2018"
"salmonella sp.","doxycycline",10,1,10,0,43,"23 Jan 2018"
"salmonella sp.","erythromycin",1,1,100,17,100,"23 Jan 2018"
"salmonella sp.","gentamicin",45,27,60,45,73,"23 Jan 2018"
"salmonella sp.","levofloxacin",13,2,15,3,44,"23 Jan 2018"
"salmonella sp.","nitrofurantoin",22,15,68,47,84,"23 Jan 2018"
"salmonella sp.","norfloxacin",24,3,13,4,32,"23 Jan 2018"
"salmonella sp.","piperacillin/tazobactam",42,2,5,1,17,"23 Jan 2018"
"serratia sp.","amoxicillin",72,71,99,92,100,"23 Jan 2018"
"serratia sp.","amoxicillin/clavulanate",425,420,99,97,100,"23 Jan 2018"
"serratia sp.","cefazolin",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","cefepime",399,1,0,0,2,"23 Jan 2018"
"serratia sp.","cefotaxime",67,12,18,10,29,"23 Jan 2018"
"serratia sp.","ceftazidime",198,15,8,5,12,"23 Jan 2018"
"serratia sp.","ciprofloxacin",424,13,3,2,5,"23 Jan 2018"
"serratia sp.","clindamycin",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","colistin",23,22,96,77,100,"23 Jan 2018"
"serratia sp.","doxycycline",9,7,78,44,94,"23 Jan 2018"
"serratia sp.","ertapenem",143,1,1,0,4,"23 Jan 2018"
"serratia sp.","erythromycin",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","fosfomycin",362,265,73,68,78,"23 Jan 2018"
"serratia sp.","gentamicin",424,9,2,1,4,"23 Jan 2018"
"serratia sp.","imipenem",176,1,1,0,4,"23 Jan 2018"
"serratia sp.","levofloxacin",298,3,1,0,3,"23 Jan 2018"
"serratia sp.","minocycline",30,13,43,27,61,"23 Jan 2018"
"serratia sp.","nitrofurantoin",111,109,98,93,100,"23 Jan 2018"
"serratia sp.","norfloxacin",365,10,3,1,5,"23 Jan 2018"
"serratia sp.","piperacillin/tazobactam",392,20,5,3,8,"23 Jan 2018"
"serratia sp.","teicoplanin",2,1,50,10,90,"23 Jan 2018"
"serratia sp.","tigecycline",32,6,19,9,36,"23 Jan 2018"
"serratia sp.","tobramycin",260,243,93,90,96,"23 Jan 2018"
"shigella sp.","amoxicillin",1,1,100,17,100,"23 Jan 2018"
"shigella sp.","amoxicillin/clavulanate",3,1,33,6,80,"23 Jan 2018"
"shigella sp.","ciprofloxacin",11,3,27,9,57,"23 Jan 2018"
"shigella sp.","gentamicin",2,2,100,29,100,"23 Jan 2018"
"shigella sp.","nitrofurantoin",2,2,100,29,100,"23 Jan 2018"
"shigella sp.","norfloxacin",10,4,40,17,69,"23 Jan 2018"
"staphylococcus aureus","amoxicillin",1162,874,75,73,78,"23 Jan 2018"
"staphylococcus aureus","amoxicillin/clavulanate",4471,276,6,6,7,"23 Jan 2018"
"staphylococcus aureus","azithromycin",2,2,100,29,100,"23 Jan 2018"
"staphylococcus aureus","aztreonam",1,1,100,17,100,"23 Jan 2018"
"staphylococcus aureus","cefazolin",633,50,8,6,10,"23 Jan 2018"
"staphylococcus aureus","ceftazidime",4,4,100,45,100,"23 Jan 2018"
"staphylococcus aureus","ciprofloxacin",4300,349,8,7,9,"23 Jan 2018"
"staphylococcus aureus","clarithromycin",859,150,17,15,20,"23 Jan 2018"
"staphylococcus aureus","clindamycin",4530,486,11,10,12,"23 Jan 2018"
"staphylococcus aureus","colistin",1,1,100,17,100,"23 Jan 2018"
"staphylococcus aureus","daptomycin",361,3,1,0,3,"23 Jan 2018"
"staphylococcus aureus","doxycycline",80,5,6,2,14,"23 Jan 2018"
"staphylococcus aureus","erythromycin",4599,670,15,14,16,"23 Jan 2018"
"staphylococcus aureus","fosfomycin",821,10,1,1,2,"23 Jan 2018"
"staphylococcus aureus","fusidic acid",1625,99,6,5,7,"23 Jan 2018"
"staphylococcus aureus","gentamicin",4426,128,3,2,3,"23 Jan 2018"
"staphylococcus aureus","levofloxacin",2888,235,8,7,9,"23 Jan 2018"
"staphylococcus aureus","linezolid",1772,1,0,0,0,"23 Jan 2018"
"staphylococcus aureus","meropenem",638,50,8,6,10,"23 Jan 2018"
"staphylococcus aureus","minocycline",2275,28,1,1,2,"23 Jan 2018"
"staphylococcus aureus","moxifloxacin",2754,228,8,7,9,"23 Jan 2018"
"staphylococcus aureus","nitrofurantoin",533,1,0,0,1,"23 Jan 2018"
"staphylococcus aureus","norfloxacin",2624,243,9,8,10,"23 Jan 2018"
"staphylococcus aureus","penicillin g",2321,1861,80,79,82,"23 Jan 2018"
"staphylococcus aureus","rifampicin",4088,26,1,0,1,"23 Jan 2018"
"staphylococcus aureus","teicoplanin",3735,7,0,0,0,"23 Jan 2018"
"staphylococcus aureus","tigecycline",751,1,0,0,1,"23 Jan 2018"
"staphylococcus aureus","tobramycin",3044,125,4,3,5,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin",86,79,92,84,96,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",172,43,25,19,32,"23 Jan 2018"
"staphylococcus saprophyticus","ciprofloxacin",165,2,1,0,5,"23 Jan 2018"
"staphylococcus saprophyticus","clindamycin",156,26,17,12,23,"23 Jan 2018"
"staphylococcus saprophyticus","daptomycin",40,1,3,0,14,"23 Jan 2018"
"staphylococcus saprophyticus","erythromycin",156,70,45,37,53,"23 Jan 2018"
"staphylococcus saprophyticus","fosfomycin",138,138,100,97,100,"23 Jan 2018"
"staphylococcus saprophyticus","fusidic acid",155,138,89,83,93,"23 Jan 2018"
"staphylococcus saprophyticus","levofloxacin",44,2,5,1,16,"23 Jan 2018"
"staphylococcus saprophyticus","linezolid",127,1,1,0,5,"23 Jan 2018"
"staphylococcus saprophyticus","moxifloxacin",42,1,2,0,14,"23 Jan 2018"
"staphylococcus saprophyticus","norfloxacin",126,2,2,0,6,"23 Jan 2018"
"staphylococcus saprophyticus","penicillin g",132,125,95,89,98,"23 Jan 2018"
"staphylococcus saprophyticus","rifampicin",159,2,1,0,5,"23 Jan 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",52,52,100,92,100,"23 Jan 2018"
"stenotrophomonas maltophilia","aztreonam",27,27,100,85,100,"23 Jan 2018"
"stenotrophomonas maltophilia","cefepime",31,27,87,70,95,"23 Jan 2018"
"stenotrophomonas maltophilia","ceftazidime",39,39,100,89,100,"23 Jan 2018"
"stenotrophomonas maltophilia","ciprofloxacin",31,26,84,67,93,"23 Jan 2018"
"stenotrophomonas maltophilia","doxycycline",1,1,100,17,100,"23 Jan 2018"
"stenotrophomonas maltophilia","gentamicin",55,52,95,84,99,"23 Jan 2018"
"stenotrophomonas maltophilia","imipenem",30,30,100,86,100,"23 Jan 2018"
"stenotrophomonas maltophilia","levofloxacin",194,33,17,12,23,"23 Jan 2018"
"stenotrophomonas maltophilia","meropenem",53,52,98,89,100,"23 Jan 2018"
"stenotrophomonas maltophilia","minocycline",49,4,8,3,20,"23 Jan 2018"
"stenotrophomonas maltophilia","norfloxacin",7,6,86,46,99,"23 Jan 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",59,58,98,90,100,"23 Jan 2018"
"stenotrophomonas maltophilia","tigecycline",1,1,100,17,100,"23 Jan 2018"
"stenotrophomonas maltophilia","tobramycin",44,42,95,84,99,"23 Jan 2018"
"streptococcus pneumoniae","amoxicillin",50,3,6,2,17,"23 Jan 2018"
"streptococcus pneumoniae","cefotaxime",15,1,7,0,32,"23 Jan 2018"
"streptococcus pneumoniae","ciprofloxacin",1,1,100,17,100,"23 Jan 2018"
"streptococcus pneumoniae","clindamycin",185,13,7,4,12,"23 Jan 2018"
"streptococcus pneumoniae","colistin",1,1,100,17,100,"23 Jan 2018"
