microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"enterobacter sp.","gentamicin",1129,18,2,1,3,"23 Jan 2018"
"enterobacter sp.","imipenem",1123,6,1,0,1,"23 Jan 2018"
"enterobacter sp.","levofloxacin",81,4,5,2,13,"23 Jan 2018"
"enterobacter sp.","meropenem",521,1,0,0,1,"23 Jan 2018"
"enterobacter sp.","moxifloxacin",34,2,6,1,20,"23 Jan 2018"
"enterobacter sp.","nitrofurantoin",941,474,50,47,54,"23 Jan 2018"
"enterobacter sp.","norfloxacin",988,79,8,6,10,"23 Jan 2018"
"enterobacter sp.","piperacillin/tazobactam",1164,285,24,22,27,"23 Jan 2018"
"enterobacter sp.","tigecycline",1,1,100,17,100,"23 Jan 2018"
"enterococcus faecalis","amoxicillin",738,3,0,0,1,"23 Jan 2018"
"enterococcus faecalis","amoxicillin/clavulanate",833,6,1,0,2,"23 Jan 2018"
"enterococcus faecalis","azithromycin",506,506,100,99,100,"23 Jan 2018"
"enterococcus faecalis","ciprofloxacin",135,16,12,7,19,"23 Jan 2018"
"enterococcus faecalis","clarithromycin",508,508,100,99,100,"23 Jan 2018"
"enterococcus faecalis","clindamycin",515,511,99,98,100,"23 Jan 2018"
"enterococcus faecalis","doxycycline",605,473,78,75,81,"23 Jan 2018"
"enterococcus faecalis","erythromycin",516,512,99,98,100,"23 Jan 2018"
"enterococcus faecalis","gentamicin",5,1,20,3,64,"23 Jan 2018"
"enterococcus faecalis","imipenem",596,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","levofloxacin",647,45,7,5,9,"23 Jan 2018"
"enterococcus faecalis","linezolid",1291,1,0,0,0,"23 Jan 2018"
"enterococcus faecalis","moxifloxacin",513,35,7,5,9,"23 Jan 2018"
"enterococcus faecalis","nitrofurantoin",650,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","norfloxacin",54,8,15,8,27,"23 Jan 2018"
"enterococcus faecalis","penicillin g",1120,19,2,1,3,"23 Jan 2018"
"enterococcus faecalis","piperacillin/tazobactam",18,1,6,0,28,"23 Jan 2018"
"enterococcus faecalis","teicoplanin",1175,2,0,0,1,"23 Jan 2018"
"enterococcus faecalis","tobramycin",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","vancomycin",1351,1,0,0,0,"23 Jan 2018"
"enterococcus faecium","amoxicillin",342,257,75,70,79,"23 Jan 2018"
"enterococcus faecium","amoxicillin/clavulanate",359,267,74,70,79,"23 Jan 2018"
"enterococcus faecium","azithromycin",93,93,100,95,100,"23 Jan 2018"
"enterococcus faecium","ciprofloxacin",31,19,61,44,76,"23 Jan 2018"
"enterococcus faecium","clarithromycin",94,94,100,95,100,"23 Jan 2018"
"enterococcus faecium","clindamycin",100,98,98,92,100,"23 Jan 2018"
"enterococcus faecium","doxycycline",206,66,32,26,39,"23 Jan 2018"
"enterococcus faecium","erythromycin",101,101,100,95,100,"23 Jan 2018"
"enterococcus faecium","imipenem",218,190,87,82,91,"23 Jan 2018"
"enterococcus faecium","levofloxacin",221,135,61,55,67,"23 Jan 2018"
"enterococcus faecium","linezolid",440,1,0,0,1,"23 Jan 2018"
"enterococcus faecium","meropenem",94,68,72,62,80,"23 Jan 2018"
"enterococcus faecium","moxifloxacin",99,76,77,67,84,"23 Jan 2018"
"enterococcus faecium","nitrofurantoin",172,79,46,39,53,"23 Jan 2018"
"enterococcus faecium","norfloxacin",20,11,55,34,74,"23 Jan 2018"
"enterococcus faecium","penicillin g",307,246,80,75,84,"23 Jan 2018"
"enterococcus faecium","piperacillin/tazobactam",8,6,75,40,93,"23 Jan 2018"
"enterococcus faecium","teicoplanin",416,3,1,0,2,"23 Jan 2018"
"enterococcus faecium","vancomycin",462,5,1,0,3,"23 Jan 2018"
"escherichia coli","amoxicillin",11942,5241,44,43,45,"23 Jan 2018"
"escherichia coli","amoxicillin/clavulanate",17273,3131,18,18,19,"23 Jan 2018"
"escherichia coli","aztreonam",4,3,75,29,96,"23 Jan 2018"
"escherichia coli","cefepime",17273,926,5,5,6,"23 Jan 2018"
"escherichia coli","ceftazidime",17269,1057,6,6,6,"23 Jan 2018"
"escherichia coli","ciprofloxacin",17177,3029,18,17,18,"23 Jan 2018"
"escherichia coli","doxycycline",3,1,33,6,80,"23 Jan 2018"
"escherichia coli","ertapenem",16168,7,0,0,0,"23 Jan 2018"
"escherichia coli","erythromycin",2,1,50,10,90,"23 Jan 2018"
"escherichia coli","fosfomycin",16528,189,1,1,1,"23 Jan 2018"
"escherichia coli","gentamicin",15594,994,6,6,7,"23 Jan 2018"
"escherichia coli","imipenem",16317,1,0,0,0,"23 Jan 2018"
"escherichia coli","levofloxacin",1512,269,18,16,20,"23 Jan 2018"
"escherichia coli","metronidazole",1,1,100,17,100,"23 Jan 2018"
"escherichia coli","moxifloxacin",841,150,18,15,21,"23 Jan 2018"
"escherichia coli","nitrofurantoin",16527,184,1,1,1,"23 Jan 2018"
"escherichia coli","norfloxacin",16462,3725,23,22,23,"23 Jan 2018"
"escherichia coli","ofloxacin",5,2,40,12,77,"23 Jan 2018"
"escherichia coli","penicillin g",2,1,50,10,90,"23 Jan 2018"
"escherichia coli","piperacillin/tazobactam",17190,1107,6,6,7,"23 Jan 2018"
"escherichia coli","tigecycline",52,1,2,0,11,"23 Jan 2018"
"escherichia coli","tobramycin",1094,81,7,6,9,"23 Jan 2018"
"haemophilus influenzae","amoxicillin",272,80,29,24,35,"23 Jan 2018"
"haemophilus influenzae","amoxicillin/clavulanate",280,13,5,3,8,"23 Jan 2018"
"haemophilus influenzae","ciprofloxacin",284,3,1,0,3,"23 Jan 2018"
"haemophilus influenzae","erythromycin",34,34,100,88,100,"23 Jan 2018"
"haemophilus influenzae","ofloxacin",15,2,13,3,39,"23 Jan 2018"
"helicobacter pylori","amoxicillin",22,2,9,2,29,"23 Jan 2018"
"helicobacter pylori","azithromycin",4,4,100,45,100,"23 Jan 2018"
"helicobacter pylori","clarithromycin",27,19,70,51,84,"23 Jan 2018"
"helicobacter pylori","doxycycline",7,1,14,1,54,"23 Jan 2018"
"helicobacter pylori","levofloxacin",24,12,50,31,69,"23 Jan 2018"
"helicobacter pylori","metronidazole",27,14,52,34,69,"23 Jan 2018"
"helicobacter pylori","rifampicin",23,5,22,9,42,"23 Jan 2018"
"klebsiella sp.","amoxicillin",2280,2279,100,100,100,"23 Jan 2018"
"klebsiella sp.","amoxicillin/clavulanate",3037,337,11,10,12,"23 Jan 2018"
"klebsiella sp.","aztreonam",2,2,100,29,100,"23 Jan 2018"
"klebsiella sp.","cefepime",3037,133,4,4,5,"23 Jan 2018"
"klebsiella sp.","cefotaxime",1,1,100,17,100,"23 Jan 2018"
"klebsiella sp.","ceftazidime",3037,156,5,4,6,"23 Jan 2018"
"klebsiella sp.","ciprofloxacin",3030,272,9,8,10,"23 Jan 2018"
"klebsiella sp.","colistin",19,2,11,2,33,"23 Jan 2018"
"klebsiella sp.","ertapenem",2848,20,1,0,1,"23 Jan 2018"
"klebsiella sp.","fosfomycin",2553,535,21,19,23,"23 Jan 2018"
"klebsiella sp.","gentamicin",2782,82,3,2,4,"23 Jan 2018"
"klebsiella sp.","imipenem",2886,7,0,0,1,"23 Jan 2018"
"klebsiella sp.","levofloxacin",295,32,11,8,15,"23 Jan 2018"
"klebsiella sp.","meropenem",1156,4,0,0,1,"23 Jan 2018"
"klebsiella sp.","moxifloxacin",132,12,9,5,15,"23 Jan 2018"
"klebsiella sp.","nitrofurantoin",2546,1334,52,50,54,"23 Jan 2018"
"klebsiella sp.","norfloxacin",2773,369,13,12,15,"23 Jan 2018"
"klebsiella sp.","piperacillin/tazobactam",3029,300,10,9,11,"23 Jan 2018"
"klebsiella sp.","tigecycline",6,1,17,2,58,"23 Jan 2018"
"klebsiella sp.","tobramycin",203,11,5,3,10,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin",48,47,98,88,100,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",91,4,4,1,11,"23 Jan 2018"
"moraxella catarrhalis","ciprofloxacin",79,2,3,0,9,"23 Jan 2018"
"moraxella catarrhalis","clarithromycin",72,8,11,6,21,"23 Jan 2018"
"moraxella catarrhalis","erythromycin",59,9,15,8,27,"23 Jan 2018"
"moraxella catarrhalis","penicillin g",47,46,98,88,100,"23 Jan 2018"
"morganella sp.","amoxicillin",179,179,100,97,100,"23 Jan 2018"
"morganella sp.","amoxicillin/clavulanate",240,239,100,97,100,"23 Jan 2018"
"morganella sp.","cefepime",240,9,4,2,7,"23 Jan 2018"
"morganella sp.","ceftazidime",240,29,12,9,17,"23 Jan 2018"
"morganella sp.","ciprofloxacin",240,30,13,9,17,"23 Jan 2018"
"morganella sp.","ertapenem",206,4,2,1,5,"23 Jan 2018"
"morganella sp.","fosfomycin",168,167,99,96,100,"23 Jan 2018"
"morganella sp.","gentamicin",211,14,7,4,11,"23 Jan 2018"
"morganella sp.","imipenem",201,20,10,6,15,"23 Jan 2018"
"morganella sp.","levofloxacin",24,2,8,1,27,"23 Jan 2018"
"morganella sp.","nitrofurantoin",176,176,100,97,100,"23 Jan 2018"
"morganella sp.","norfloxacin",196,26,13,9,19,"23 Jan 2018"
"morganella sp.","piperacillin/tazobactam",239,10,4,2,8,"23 Jan 2018"
"morganella sp.","tobramycin",38,2,5,1,18,"23 Jan 2018"
"neisseria gonorrhoeae","azithromycin",10,3,30,11,61,"23 Jan 2018"
"neisseria gonorrhoeae","ciprofloxacin",14,11,79,52,93,"23 Jan 2018"
"neisseria gonorrhoeae","doxycycline",7,5,71,35,92,"23 Jan 2018"
"neisseria gonorrhoeae","penicillin g",14,12,86,59,97,"23 Jan 2018"
"neisseria meningitidis","penicillin g",5,4,80,36,97,"23 Jan 2018"
"proteus mirabilis","amoxicillin",750,237,32,28,35,"23 Jan 2018"
"proteus mirabilis","amoxicillin/clavulanate",1038,57,5,4,7,"23 Jan 2018"
"proteus mirabilis","cefepime",1038,5,0,0,1,"23 Jan 2018"
"proteus mirabilis","ceftazidime",1038,11,1,1,2,"23 Jan 2018"
"proteus mirabilis","ciprofloxacin",1033,164,16,14,18,"23 Jan 2018"
"proteus mirabilis","ertapenem",974,23,2,2,4,"23 Jan 2018"
"proteus mirabilis","fosfomycin",850,149,18,15,20,"23 Jan 2018"
"proteus mirabilis","gentamicin",929,107,12,10,14,"23 Jan 2018"
"proteus mirabilis","imipenem",849,83,10,8,12,"23 Jan 2018"
"proteus mirabilis","levofloxacin",122,21,17,12,25,"23 Jan 2018"
"proteus mirabilis","meropenem",421,1,0,0,2,"23 Jan 2018"
"proteus mirabilis","moxifloxacin",63,7,11,5,22,"23 Jan 2018"
"proteus mirabilis","nitrofurantoin",902,901,100,99,100,"23 Jan 2018"
"proteus mirabilis","norfloxacin",943,161,17,15,20,"23 Jan 2018"
"proteus mirabilis","piperacillin/tazobactam",1029,12,1,1,2,"23 Jan 2018"
"proteus mirabilis","tobramycin",72,2,3,0,10,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin",109,109,100,96,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",137,136,99,95,100,"23 Jan 2018"
"pseudomonas aeruginosa","azithromycin",361,329,91,88,94,"23 Jan 2018"
"pseudomonas aeruginosa","aztreonam",399,361,90,87,93,"23 Jan 2018"
"pseudomonas aeruginosa","cefepime",1487,124,8,7,10,"23 Jan 2018"
"pseudomonas aeruginosa","ceftazidime",1456,134,9,8,11,"23 Jan 2018"
"pseudomonas aeruginosa","ciprofloxacin",1483,220,15,13,17,"23 Jan 2018"
"pseudomonas aeruginosa","colistin",722,26,4,2,5,"23 Jan 2018"
"pseudomonas aeruginosa","ertapenem",107,106,99,94,100,"23 Jan 2018"
"pseudomonas aeruginosa","fosfomycin",34,24,71,54,83,"23 Jan 2018"
"pseudomonas aeruginosa","gentamicin",1413,124,9,7,10,"23 Jan 2018"
"pseudomonas aeruginosa","imipenem",1435,182,13,11,15,"23 Jan 2018"
"pseudomonas aeruginosa","levofloxacin",1261,230,18,16,20,"23 Jan 2018"
"pseudomonas aeruginosa","meropenem",863,62,7,6,9,"23 Jan 2018"
"pseudomonas aeruginosa","minocycline",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","nitrofurantoin",3,2,67,20,94,"23 Jan 2018"
"pseudomonas aeruginosa","norfloxacin",6,5,83,42,98,"23 Jan 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",1472,207,14,12,16,"23 Jan 2018"
"pseudomonas aeruginosa","rifampicin",11,10,91,60,100,"23 Jan 2018"
"pseudomonas aeruginosa","tobramycin",1419,62,4,3,6,"23 Jan 2018"
"salmonella sp.","amoxicillin",57,21,37,26,50,"23 Jan 2018"
"salmonella sp.","amoxicillin/clavulanate",111,5,5,2,10,"23 Jan 2018"
"salmonella sp.","ciprofloxacin",104,11,11,6,18,"23 Jan 2018"
"salmonella sp.","fosfomycin",95,2,2,0,8,"23 Jan 2018"
"salmonella sp.","gentamicin",98,98,100,95,100,"23 Jan 2018"
"salmonella sp.","levofloxacin",7,2,29,8,65,"23 Jan 2018"
"salmonella sp.","nitrofurantoin",95,55,58,48,67,"23 Jan 2018"
"salmonella sp.","norfloxacin",95,11,12,6,20,"23 Jan 2018"
"salmonella sp.","piperacillin/tazobactam",102,2,2,0,7,"23 Jan 2018"
"serratia sp.","amoxicillin",264,264,100,98,100,"23 Jan 2018"
"serratia sp.","amoxicillin/clavulanate",341,339,99,98,100,"23 Jan 2018"
"serratia sp.","ceftazidime",341,14,4,2,7,"23 Jan 2018"
"serratia sp.","ciprofloxacin",341,23,7,5,10,"23 Jan 2018"
"serratia sp.","ertapenem",320,2,1,0,2,"23 Jan 2018"
"serratia sp.","fosfomycin",222,33,15,11,20,"23 Jan 2018"
"serratia sp.","gentamicin",333,9,3,1,5,"23 Jan 2018"
"serratia sp.","levofloxacin",28,1,4,0,19,"23 Jan 2018"
"serratia sp.","nitrofurantoin",222,221,100,97,100,"23 Jan 2018"
"serratia sp.","norfloxacin",226,14,6,4,10,"23 Jan 2018"
"serratia sp.","piperacillin/tazobactam",340,15,4,3,7,"23 Jan 2018"
"serratia sp.","tobramycin",26,1,4,0,21,"23 Jan 2018"
"shigella sp.","amoxicillin",4,2,50,15,85,"23 Jan 2018"
"shigella sp.","amoxicillin/clavulanate",7,3,43,16,75,"23 Jan 2018"
"shigella sp.","ciprofloxacin",7,1,14,1,54,"23 Jan 2018"
"shigella sp.","gentamicin",5,5,100,51,100,"23 Jan 2018"
"shigella sp.","nitrofurantoin",4,3,75,29,96,"23 Jan 2018"
"shigella sp.","norfloxacin",4,1,25,4,71,"23 Jan 2018"
"staphylococcus aureus","amoxicillin",2434,1751,72,70,74,"23 Jan 2018"
"staphylococcus aureus","amoxicillin/clavulanate",3455,239,7,6,8,"23 Jan 2018"
"staphylococcus aureus","ceftazidime",1,1,100,17,100,"23 Jan 2018"
"staphylococcus aureus","ciprofloxacin",3452,269,8,7,9,"23 Jan 2018"
"staphylococcus aureus","clarithromycin",926,135,15,12,17,"23 Jan 2018"
"staphylococcus aureus","clindamycin",3422,437,13,12,14,"23 Jan 2018"
"staphylococcus aureus","daptomycin",936,11,1,1,2,"23 Jan 2018"
"staphylococcus aureus","doxycycline",1177,59,5,4,6,"23 Jan 2018"
"staphylococcus aureus","erythromycin",3418,514,15,14,16,"23 Jan 2018"
"staphylococcus aureus","fosfomycin",2212,27,1,1,2,"23 Jan 2018"
"staphylococcus aureus","fusidic acid",3441,198,6,5,7,"23 Jan 2018"
"staphylococcus aureus","gentamicin",3441,63,2,1,2,"23 Jan 2018"
"staphylococcus aureus","imipenem",1182,105,9,7,11,"23 Jan 2018"
"staphylococcus aureus","levofloxacin",1249,123,10,8,12,"23 Jan 2018"
"staphylococcus aureus","linezolid",3193,5,0,0,0,"23 Jan 2018"
"staphylococcus aureus","meropenem",175,11,6,3,11,"23 Jan 2018"
"staphylococcus aureus","norfloxacin",149,21,14,9,21,"23 Jan 2018"
"staphylococcus aureus","ofloxacin",21,1,5,0,25,"23 Jan 2018"
"staphylococcus aureus","penicillin g",3374,2635,78,77,79,"23 Jan 2018"
"staphylococcus aureus","piperacillin/tazobactam",5,1,20,3,64,"23 Jan 2018"
"staphylococcus aureus","rifampicin",3406,11,0,0,1,"23 Jan 2018"
"staphylococcus aureus","teicoplanin",3111,16,1,0,1,"23 Jan 2018"
"staphylococcus aureus","tobramycin",239,5,2,1,5,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin",124,121,98,93,99,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",225,32,14,10,19,"23 Jan 2018"
"staphylococcus saprophyticus","ciprofloxacin",226,1,0,0,3,"23 Jan 2018"
"staphylococcus saprophyticus","clindamycin",124,18,15,9,22,"23 Jan 2018"
"staphylococcus saprophyticus","doxycycline",54,8,15,8,27,"23 Jan 2018"
"staphylococcus saprophyticus","erythromycin",124,53,43,34,52,"23 Jan 2018"
"staphylococcus saprophyticus","fosfomycin",116,116,100,96,100,"23 Jan 2018"
"staphylococcus saprophyticus","fusidic acid",124,111,90,83,94,"23 Jan 2018"
"staphylococcus saprophyticus","gentamicin",124,1,1,0,5,"23 Jan 2018"
"staphylococcus saprophyticus","imipenem",54,3,6,1,16,"23 Jan 2018"
"staphylococcus saprophyticus","levofloxacin",55,1,2,0,11,"23 Jan 2018"
"staphylococcus saprophyticus","linezolid",113,1,1,0,5,"23 Jan 2018"
"staphylococcus saprophyticus","norfloxacin",171,1,1,0,4,"23 Jan 2018"
"staphylococcus saprophyticus","penicillin g",118,115,97,92,99,"23 Jan 2018"
"staphylococcus saprophyticus","rifampicin",124,2,2,0,6,"23 Jan 2018"
"stenotrophomonas maltophilia","amoxicillin",4,4,100,45,100,"23 Jan 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",40,40,100,89,100,"23 Jan 2018"
"stenotrophomonas maltophilia","aztreonam",35,35,100,88,100,"23 Jan 2018"
"stenotrophomonas maltophilia","cefepime",96,72,75,65,83,"23 Jan 2018"
"stenotrophomonas maltophilia","ceftazidime",96,70,73,63,81,"23 Jan 2018"
"stenotrophomonas maltophilia","ciprofloxacin",96,66,69,59,77,"23 Jan 2018"
"stenotrophomonas maltophilia","doxycycline",1,1,100,17,100,"23 Jan 2018"
"stenotrophomonas maltophilia","ertapenem",4,4,100,45,100,"23 Jan 2018"
"stenotrophomonas maltophilia","fosfomycin",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","gentamicin",98,77,79,69,86,"23 Jan 2018"
"stenotrophomonas maltophilia","imipenem",100,99,99,94,100,"23 Jan 2018"
"stenotrophomonas maltophilia","levofloxacin",65,4,6,2,15,"23 Jan 2018"
"stenotrophomonas maltophilia","meropenem",36,35,97,84,100,"23 Jan 2018"
"stenotrophomonas maltophilia","norfloxacin",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",100,82,82,73,88,"23 Jan 2018"
"stenotrophomonas maltophilia","tobramycin",96,77,80,71,87,"23 Jan 2018"
"streptococcus pneumoniae","amoxicillin",151,3,2,0,6,"23 Jan 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",185,1,1,0,3,"23 Jan 2018"
"streptococcus pneumoniae","cefotaxime",35,1,3,0,16,"23 Jan 2018"
"streptococcus pneumoniae","clarithromycin",108,21,19,13,28,"23 Jan 2018"
"streptococcus pneumoniae","clindamycin",65,4,6,2,15,"23 Jan 2018"
"streptococcus pneumoniae","erythromycin",223,36,16,12,22,"23 Jan 2018"
"streptococcus pneumoniae","imipenem",127,1,1,0,5,"23 Jan 2018"
"streptococcus pneumoniae","levofloxacin",227,3,1,0,4,"23 Jan 2018"
"streptococcus pneumoniae","moxifloxacin",84,1,1,0,7,"23 Jan 2018"
"streptococcus pneumoniae","ofloxacin",26,2,8,1,25,"23 Jan 2018"
"streptococcus pneumoniae","penicillin g",262,14,5,3,9,"23 Jan 2018"
"streptococcus pneumoniae","tigecycline",1,1,100,17,100,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin",10,10,100,67,100,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin/clavulanate",16,15,94,69,100,"23 Jan 2018"
"yersinia enterocolitica","nitrofurantoin",12,5,42,19,68,"23 Jan 2018"
"yersinia enterocolitica","piperacillin/tazobactam",13,2,15,3,44,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin",10,10,100,67,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin/clavulanate",16,15,94,69,100,"23 Jan 2018"
"yersinia pseudotuberculosis","nitrofurantoin",12,5,42,19,68,"23 Jan 2018"
"yersinia pseudotuberculosis","piperacillin/tazobactam",13,2,15,3,44,"23 Jan 2018"
