microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"enterobacter sp.","ertapenem",209,20,10,6,14,"23 Jan 2018"
"enterobacter sp.","fosfomycin",307,99,32,27,38,"23 Jan 2018"
"enterobacter sp.","gentamicin",474,3,1,0,2,"23 Jan 2018"
"enterobacter sp.","imipenem",469,10,2,1,4,"23 Jan 2018"
"enterobacter sp.","levofloxacin",406,7,2,1,4,"23 Jan 2018"
"enterobacter sp.","meropenem",305,2,1,0,3,"23 Jan 2018"
"enterobacter sp.","nitrofurantoin",184,105,57,50,64,"23 Jan 2018"
"enterobacter sp.","norfloxacin",352,20,6,4,9,"23 Jan 2018"
"enterobacter sp.","piperacillin/tazobactam",452,107,24,20,28,"23 Jan 2018"
"enterobacter sp.","tigecycline",1,1,100,17,100,"23 Jan 2018"
"enterobacter sp.","tobramycin",120,1,1,0,5,"23 Jan 2018"
"enterococcus faecalis","amoxicillin",656,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","amoxicillin/clavulanate",572,11,2,1,3,"23 Jan 2018"
"enterococcus faecalis","azithromycin",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","ciprofloxacin",361,18,5,3,8,"23 Jan 2018"
"enterococcus faecalis","clarithromycin",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","clindamycin",652,652,100,99,100,"23 Jan 2018"
"enterococcus faecalis","doxycycline",6,4,67,30,90,"23 Jan 2018"
"enterococcus faecalis","erythromycin",656,656,100,99,100,"23 Jan 2018"
"enterococcus faecalis","fosfomycin",272,8,3,1,6,"23 Jan 2018"
"enterococcus faecalis","fusidic acid",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","gentamicin",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","imipenem",1270,13,1,1,2,"23 Jan 2018"
"enterococcus faecalis","levofloxacin",1009,30,3,2,4,"23 Jan 2018"
"enterococcus faecalis","linezolid",897,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","moxifloxacin",651,11,2,1,3,"23 Jan 2018"
"enterococcus faecalis","nitrofurantoin",1030,4,0,0,1,"23 Jan 2018"
"enterococcus faecalis","norfloxacin",258,9,3,2,7,"23 Jan 2018"
"enterococcus faecalis","penicillin g",659,2,0,0,1,"23 Jan 2018"
"enterococcus faecalis","piperacillin/tazobactam",387,3,1,0,2,"23 Jan 2018"
"enterococcus faecalis","rifampicin",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","teicoplanin",54,1,2,0,11,"23 Jan 2018"
"enterococcus faecalis","tigecycline",668,1,0,0,1,"23 Jan 2018"
"enterococcus faecalis","tobramycin",2,2,100,29,100,"23 Jan 2018"
"enterococcus faecalis","vancomycin",1294,1,0,0,0,"23 Jan 2018"
"enterococcus faecium","amoxicillin",70,45,64,53,74,"23 Jan 2018"
"enterococcus faecium","amoxicillin/clavulanate",201,162,81,75,85,"23 Jan 2018"
"enterococcus faecium","ciprofloxacin",70,59,84,74,91,"23 Jan 2018"
"enterococcus faecium","clindamycin",62,62,100,93,100,"23 Jan 2018"
"enterococcus faecium","erythromycin",62,61,98,90,100,"23 Jan 2018"
"enterococcus faecium","imipenem",275,229,83,78,87,"23 Jan 2018"
"enterococcus faecium","levofloxacin",137,97,71,63,78,"23 Jan 2018"
"enterococcus faecium","linezolid",184,2,1,0,4,"23 Jan 2018"
"enterococcus faecium","moxifloxacin",58,36,62,49,73,"23 Jan 2018"
"enterococcus faecium","nitrofurantoin",143,98,69,60,76,"23 Jan 2018"
"enterococcus faecium","norfloxacin",70,58,83,72,90,"23 Jan 2018"
"enterococcus faecium","penicillin g",60,39,65,52,76,"23 Jan 2018"
"enterococcus faecium","piperacillin/tazobactam",129,108,84,76,89,"23 Jan 2018"
"enterococcus faecium","rifampicin",4,3,75,29,96,"23 Jan 2018"
"enterococcus faecium","teicoplanin",35,2,6,1,20,"23 Jan 2018"
"enterococcus faecium","vancomycin",284,4,1,0,4,"23 Jan 2018"
"escherichia coli","amoxicillin",3284,1338,41,39,42,"23 Jan 2018"
"escherichia coli","amoxicillin/clavulanate",5847,1259,22,20,23,"23 Jan 2018"
"escherichia coli","aztreonam",46,6,13,6,26,"23 Jan 2018"
"escherichia coli","cefazolin",5,5,100,51,100,"23 Jan 2018"
"escherichia coli","cefepime",5850,372,6,6,7,"23 Jan 2018"
"escherichia coli","cefotaxime",2267,135,6,5,7,"23 Jan 2018"
"escherichia coli","ceftazidime",5889,399,7,6,7,"23 Jan 2018"
"escherichia coli","ciprofloxacin",5927,1116,19,18,20,"23 Jan 2018"
"escherichia coli","doxycycline",2217,556,25,23,27,"23 Jan 2018"
"escherichia coli","ertapenem",3339,6,0,0,0,"23 Jan 2018"
"escherichia coli","fosfomycin",5331,72,1,1,2,"23 Jan 2018"
"escherichia coli","gentamicin",5887,452,8,7,8,"23 Jan 2018"
"escherichia coli","imipenem",5906,3,0,0,0,"23 Jan 2018"
"escherichia coli","levofloxacin",4721,917,19,18,21,"23 Jan 2018"
"escherichia coli","meropenem",2794,1,0,0,0,"23 Jan 2018"
"escherichia coli","minocycline",11,5,45,21,72,"23 Jan 2018"
"escherichia coli","nitrofurantoin",4894,48,1,1,1,"23 Jan 2018"
"escherichia coli","norfloxacin",5320,1302,24,23,26,"23 Jan 2018"
"escherichia coli","penicillin g",2,2,100,29,100,"23 Jan 2018"
"escherichia coli","piperacillin/tazobactam",5712,350,6,6,7,"23 Jan 2018"
"escherichia coli","tobramycin",537,61,11,9,14,"23 Jan 2018"
"haemophilus influenzae","amoxicillin",2,1,50,10,90,"23 Jan 2018"
"haemophilus influenzae","amoxicillin/clavulanate",131,22,17,11,24,"23 Jan 2018"
"haemophilus influenzae","cefepime",147,2,1,0,5,"23 Jan 2018"
"haemophilus influenzae","ciprofloxacin",154,4,3,1,7,"23 Jan 2018"
"haemophilus influenzae","erythromycin",33,33,100,87,100,"23 Jan 2018"
"haemophilus influenzae","levofloxacin",126,5,4,2,9,"23 Jan 2018"
"haemophilus influenzae","moxifloxacin",8,1,13,1,50,"23 Jan 2018"
"haemophilus influenzae","penicillin g",2,2,100,29,100,"23 Jan 2018"
"helicobacter pylori","clarithromycin",11,6,55,28,79,"23 Jan 2018"
"helicobacter pylori","levofloxacin",11,3,27,9,57,"23 Jan 2018"
"helicobacter pylori","metronidazole",11,6,55,28,79,"23 Jan 2018"
"helicobacter pylori","rifampicin",11,3,27,9,57,"23 Jan 2018"
"klebsiella sp.","amoxicillin",594,594,100,99,100,"23 Jan 2018"
"klebsiella sp.","amoxicillin/clavulanate",1246,143,11,10,13,"23 Jan 2018"
"klebsiella sp.","aztreonam",18,4,22,9,46,"23 Jan 2018"
"klebsiella sp.","cefepime",1243,70,6,4,7,"23 Jan 2018"
"klebsiella sp.","cefotaxime",439,21,5,3,7,"23 Jan 2018"
"klebsiella sp.","ceftazidime",1251,85,7,6,8,"23 Jan 2018"
"klebsiella sp.","ciprofloxacin",1253,97,8,6,9,"23 Jan 2018"
"klebsiella sp.","colistin",24,1,4,0,22,"23 Jan 2018"
"klebsiella sp.","doxycycline",426,57,13,10,17,"23 Jan 2018"
"klebsiella sp.","ertapenem",601,3,0,0,2,"23 Jan 2018"
"klebsiella sp.","fosfomycin",872,159,18,16,21,"23 Jan 2018"
"klebsiella sp.","gentamicin",1239,41,3,2,4,"23 Jan 2018"
"klebsiella sp.","imipenem",1224,14,1,1,2,"23 Jan 2018"
"klebsiella sp.","levofloxacin",1055,73,7,6,9,"23 Jan 2018"
"klebsiella sp.","meropenem",697,15,2,1,4,"23 Jan 2018"
"klebsiella sp.","minocycline",2,2,100,29,100,"23 Jan 2018"
"klebsiella sp.","nitrofurantoin",564,308,55,50,59,"23 Jan 2018"
"klebsiella sp.","norfloxacin",1049,135,13,11,15,"23 Jan 2018"
"klebsiella sp.","piperacillin/tazobactam",1224,120,10,8,12,"23 Jan 2018"
"klebsiella sp.","tigecycline",14,6,43,21,67,"23 Jan 2018"
"klebsiella sp.","tobramycin",191,16,8,5,13,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin",1,1,100,17,100,"23 Jan 2018"
"moraxella catarrhalis","penicillin g",1,1,100,17,100,"23 Jan 2018"
"morganella sp.","amoxicillin",62,62,100,93,100,"23 Jan 2018"
"morganella sp.","amoxicillin/clavulanate",66,66,100,93,100,"23 Jan 2018"
"morganella sp.","cefepime",123,1,1,0,5,"23 Jan 2018"
"morganella sp.","cefotaxime",48,4,8,3,20,"23 Jan 2018"
"morganella sp.","ceftazidime",85,10,12,6,21,"23 Jan 2018"
"morganella sp.","ciprofloxacin",123,14,11,7,18,"23 Jan 2018"
"morganella sp.","doxycycline",48,48,100,91,100,"23 Jan 2018"
"morganella sp.","fosfomycin",72,70,97,90,100,"23 Jan 2018"
"morganella sp.","gentamicin",122,6,5,2,11,"23 Jan 2018"
"morganella sp.","imipenem",102,41,40,31,50,"23 Jan 2018"
"morganella sp.","levofloxacin",99,10,10,5,18,"23 Jan 2018"
"morganella sp.","nitrofurantoin",57,56,98,90,100,"23 Jan 2018"
"morganella sp.","norfloxacin",88,9,10,5,19,"23 Jan 2018"
"morganella sp.","piperacillin/tazobactam",121,3,2,1,7,"23 Jan 2018"
"morganella sp.","tobramycin",29,1,3,0,19,"23 Jan 2018"
"neisseria gonorrhoeae","azithromycin",11,3,27,9,57,"23 Jan 2018"
"neisseria gonorrhoeae","ciprofloxacin",11,6,55,28,79,"23 Jan 2018"
"neisseria gonorrhoeae","doxycycline",3,3,100,38,100,"23 Jan 2018"
"neisseria gonorrhoeae","penicillin g",11,8,73,43,91,"23 Jan 2018"
"proteus mirabilis","amoxicillin",196,59,30,24,37,"23 Jan 2018"
"proteus mirabilis","amoxicillin/clavulanate",398,38,10,7,13,"23 Jan 2018"
"proteus mirabilis","cefepime",398,7,2,1,4,"23 Jan 2018"
"proteus mirabilis","cefotaxime",147,4,3,1,7,"23 Jan 2018"
"proteus mirabilis","ceftazidime",403,13,3,2,6,"23 Jan 2018"
"proteus mirabilis","ciprofloxacin",403,74,18,15,22,"23 Jan 2018"
"proteus mirabilis","doxycycline",143,143,100,97,100,"23 Jan 2018"
"proteus mirabilis","ertapenem",198,3,2,0,5,"23 Jan 2018"
"proteus mirabilis","fosfomycin",274,42,15,12,20,"23 Jan 2018"
"proteus mirabilis","gentamicin",400,81,20,17,24,"23 Jan 2018"
"proteus mirabilis","imipenem",282,43,15,12,20,"23 Jan 2018"
"proteus mirabilis","levofloxacin",285,50,18,14,22,"23 Jan 2018"
"proteus mirabilis","minocycline",1,1,100,17,100,"23 Jan 2018"
"proteus mirabilis","nitrofurantoin",194,194,100,98,100,"23 Jan 2018"
"proteus mirabilis","norfloxacin",335,65,19,16,24,"23 Jan 2018"
"proteus mirabilis","tigecycline",1,1,100,17,100,"23 Jan 2018"
"proteus mirabilis","tobramycin",65,22,34,24,46,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin",4,4,100,45,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",92,92,100,95,100,"23 Jan 2018"
"pseudomonas aeruginosa","azithromycin",113,108,96,90,98,"23 Jan 2018"
"pseudomonas aeruginosa","aztreonam",251,207,82,77,87,"23 Jan 2018"
"pseudomonas aeruginosa","cefepime",732,53,7,6,9,"23 Jan 2018"
"pseudomonas aeruginosa","cefotaxime",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","ceftazidime",739,54,7,6,9,"23 Jan 2018"
"pseudomonas aeruginosa","ciprofloxacin",741,113,15,13,18,"23 Jan 2018"
"pseudomonas aeruginosa","colistin",200,5,3,1,6,"23 Jan 2018"
"pseudomonas aeruginosa","doxycycline",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","ertapenem",6,6,100,55,100,"23 Jan 2018"
"pseudomonas aeruginosa","fosfomycin",80,59,74,63,82,"23 Jan 2018"
"pseudomonas aeruginosa","gentamicin",451,20,4,3,7,"23 Jan 2018"
"pseudomonas aeruginosa","imipenem",713,104,15,12,17,"23 Jan 2018"
"pseudomonas aeruginosa","levofloxacin",689,145,21,18,24,"23 Jan 2018"
"pseudomonas aeruginosa","meropenem",635,86,14,11,16,"23 Jan 2018"
"pseudomonas aeruginosa","minocycline",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","moxifloxacin",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","nitrofurantoin",84,84,100,95,100,"23 Jan 2018"
"pseudomonas aeruginosa","norfloxacin",103,30,29,21,39,"23 Jan 2018"
"pseudomonas aeruginosa","ofloxacin",8,3,38,14,70,"23 Jan 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",733,57,8,6,10,"23 Jan 2018"
"pseudomonas aeruginosa","tigecycline",5,5,100,51,100,"23 Jan 2018"
"pseudomonas aeruginosa","tobramycin",457,20,4,3,7,"23 Jan 2018"
"salmonella sp.","amoxicillin",16,6,38,19,61,"23 Jan 2018"
"salmonella sp.","amoxicillin/clavulanate",24,2,8,1,27,"23 Jan 2018"
"salmonella sp.","ciprofloxacin",29,1,3,0,19,"23 Jan 2018"
"salmonella sp.","doxycycline",14,3,21,7,48,"23 Jan 2018"
"salmonella sp.","gentamicin",15,14,93,68,100,"23 Jan 2018"
"salmonella sp.","levofloxacin",18,1,6,0,28,"23 Jan 2018"
"salmonella sp.","nitrofurantoin",15,2,13,3,39,"23 Jan 2018"
"salmonella sp.","norfloxacin",16,1,6,0,31,"23 Jan 2018"
"salmonella sp.","piperacillin/tazobactam",21,1,5,0,25,"23 Jan 2018"
"serratia sp.","amoxicillin",68,68,100,93,100,"23 Jan 2018"
"serratia sp.","amoxicillin/clavulanate",72,72,100,94,100,"23 Jan 2018"
"serratia sp.","cefepime",171,2,1,0,4,"23 Jan 2018"
"serratia sp.","cefotaxime",43,3,7,2,19,"23 Jan 2018"
"serratia sp.","ceftazidime",74,6,8,4,17,"23 Jan 2018"
"serratia sp.","ciprofloxacin",175,6,3,1,7,"23 Jan 2018"
"serratia sp.","colistin",1,1,100,17,100,"23 Jan 2018"
"serratia sp.","doxycycline",43,29,67,52,80,"23 Jan 2018"
"serratia sp.","ertapenem",70,1,1,0,9,"23 Jan 2018"
"serratia sp.","fosfomycin",92,8,9,4,17,"23 Jan 2018"
"serratia sp.","gentamicin",171,4,2,1,6,"23 Jan 2018"
"serratia sp.","imipenem",162,5,3,1,7,"23 Jan 2018"
"serratia sp.","levofloxacin",143,6,4,2,9,"23 Jan 2018"
"serratia sp.","meropenem",123,1,1,0,5,"23 Jan 2018"
"serratia sp.","nitrofurantoin",52,52,100,92,100,"23 Jan 2018"
"serratia sp.","norfloxacin",102,6,6,3,13,"23 Jan 2018"
"serratia sp.","piperacillin/tazobactam",172,4,2,1,6,"23 Jan 2018"
"serratia sp.","tigecycline",2,2,100,29,100,"23 Jan 2018"
"serratia sp.","tobramycin",55,18,33,22,46,"23 Jan 2018"
"staphylococcus aureus","amoxicillin",250,165,66,60,72,"23 Jan 2018"
"staphylococcus aureus","amoxicillin/clavulanate",1890,126,7,6,8,"23 Jan 2018"
"staphylococcus aureus","azithromycin",1042,158,15,13,17,"23 Jan 2018"
"staphylococcus aureus","cefazolin",7,1,14,1,54,"23 Jan 2018"
"staphylococcus aureus","ciprofloxacin",1953,100,5,4,6,"23 Jan 2018"
"staphylococcus aureus","clarithromycin",1047,159,15,13,17,"23 Jan 2018"
"staphylococcus aureus","clindamycin",1915,222,12,10,13,"23 Jan 2018"
"staphylococcus aureus","daptomycin",324,2,1,0,2,"23 Jan 2018"
"staphylococcus aureus","doxycycline",11,1,9,0,40,"23 Jan 2018"
"staphylococcus aureus","erythromycin",1914,279,15,13,16,"23 Jan 2018"
"staphylococcus aureus","fosfomycin",607,19,3,2,5,"23 Jan 2018"
"staphylococcus aureus","fusidic acid",1910,65,3,3,4,"23 Jan 2018"
"staphylococcus aureus","gentamicin",1948,55,3,2,4,"23 Jan 2018"
"staphylococcus aureus","imipenem",1142,83,7,6,9,"23 Jan 2018"
"staphylococcus aureus","levofloxacin",1390,62,4,3,6,"23 Jan 2018"
"staphylococcus aureus","linezolid",806,1,0,0,1,"23 Jan 2018"
"staphylococcus aureus","meropenem",1111,77,7,6,9,"23 Jan 2018"
"staphylococcus aureus","moxifloxacin",319,9,3,1,5,"23 Jan 2018"
"staphylococcus aureus","nitrofurantoin",267,1,0,0,2,"23 Jan 2018"
"staphylococcus aureus","norfloxacin",316,25,8,5,11,"23 Jan 2018"
"staphylococcus aureus","ofloxacin",39,2,5,1,18,"23 Jan 2018"
"staphylococcus aureus","penicillin g",1951,1424,73,71,75,"23 Jan 2018"
"staphylococcus aureus","piperacillin/tazobactam",965,73,8,6,9,"23 Jan 2018"
"staphylococcus aureus","rifampicin",1904,11,1,0,1,"23 Jan 2018"
"staphylococcus aureus","tobramycin",276,15,5,3,9,"23 Jan 2018"
"staphylococcus aureus","vancomycin",897,1,0,0,1,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin",16,15,94,69,100,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",56,14,25,15,38,"23 Jan 2018"
"staphylococcus saprophyticus","clindamycin",44,8,18,9,32,"23 Jan 2018"
"staphylococcus saprophyticus","erythromycin",44,13,30,18,44,"23 Jan 2018"
"staphylococcus saprophyticus","fosfomycin",42,42,100,90,100,"23 Jan 2018"
"staphylococcus saprophyticus","fusidic acid",43,36,84,70,92,"23 Jan 2018"
"staphylococcus saprophyticus","imipenem",13,2,15,3,44,"23 Jan 2018"
"staphylococcus saprophyticus","meropenem",13,2,15,3,44,"23 Jan 2018"
"staphylococcus saprophyticus","penicillin g",48,47,98,88,100,"23 Jan 2018"
"staphylococcus saprophyticus","piperacillin/tazobactam",13,1,8,0,36,"23 Jan 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","aztreonam",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","cefepime",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","ceftazidime",4,2,50,15,85,"23 Jan 2018"
"stenotrophomonas maltophilia","ciprofloxacin",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","gentamicin",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","imipenem",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","levofloxacin",17,3,18,6,42,"23 Jan 2018"
"stenotrophomonas maltophilia","meropenem",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",2,2,100,29,100,"23 Jan 2018"
"stenotrophomonas maltophilia","tobramycin",2,2,100,29,100,"23 Jan 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",112,3,3,1,8,"23 Jan 2018"
"streptococcus pneumoniae","azithromycin",108,16,15,9,23,"23 Jan 2018"
"streptococcus pneumoniae","clarithromycin",108,16,15,9,23,"23 Jan 2018"
"streptococcus pneumoniae","clindamycin",36,1,3,0,16,"23 Jan 2018"
"streptococcus pneumoniae","erythromycin",135,17,13,8,19,"23 Jan 2018"
"streptococcus pneumoniae","levofloxacin",132,1,1,0,5,"23 Jan 2018"
"streptococcus pneumoniae","meropenem",13,1,8,0,36,"23 Jan 2018"
"streptococcus pneumoniae","moxifloxacin",117,1,1,0,5,"23 Jan 2018"
"streptococcus pneumoniae","norfloxacin",17,1,6,0,29,"23 Jan 2018"
"streptococcus pneumoniae","penicillin g",141,12,9,5,14,"23 Jan 2018"
"streptococcus pneumoniae","piperacillin/tazobactam",82,3,4,1,11,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin",1,1,100,17,100,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin/clavulanate",1,1,100,17,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin",1,1,100,17,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin/clavulanate",1,1,100,17,100,"23 Jan 2018"
