microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"acinetobacter sp.","nitrofurantoin",3,3,100,38,100,"21 May 2018"
"acinetobacter sp.","piperacillin/tazobactam",102,21,21,14,30,"21 May 2018"
"acinetobacter sp.","tigecycline",8,5,63,30,86,"21 May 2018"
"campylobacter coli","amoxicillin/clavulanate",1,1,100,17,100,"21 May 2018"
"campylobacter coli","ciprofloxacin",9,6,67,35,88,"21 May 2018"
"campylobacter coli","doxycycline",1,1,100,17,100,"21 May 2018"
"campylobacter coli","erythromycin",8,2,25,7,60,"21 May 2018"
"campylobacter jejuni","ciprofloxacin",80,37,46,36,57,"21 May 2018"
"campylobacter jejuni","doxycycline",1,1,100,17,100,"21 May 2018"
"citrobacter koseri","amoxicillin",126,126,100,96,100,"21 May 2018"
"citrobacter koseri","amoxicillin/clavulanate",127,6,5,2,10,"21 May 2018"
"citrobacter koseri","aztreonam",43,1,2,0,13,"21 May 2018"
"citrobacter koseri","cefepime",127,1,1,0,5,"21 May 2018"
"citrobacter koseri","ceftazidime",127,1,1,0,5,"21 May 2018"
"citrobacter koseri","ceftriaxone",127,1,1,0,5,"21 May 2018"
"citrobacter koseri","cefuroxime",127,23,18,12,26,"21 May 2018"
"citrobacter koseri","cotrimoxazole",127,3,2,1,7,"21 May 2018"
"citrobacter koseri","flucloxacillin",91,10,11,6,19,"21 May 2018"
"citrobacter koseri","nitrofurantoin",110,12,11,6,18,"21 May 2018"
"citrobacter koseri","norfloxacin",110,3,3,1,8,"21 May 2018"
"citrobacter koseri","piperacillin/tazobactam",127,6,5,2,10,"21 May 2018"
"citrobacter sp. non-koseri","amoxicillin",82,82,100,94,100,"21 May 2018"
"citrobacter sp. non-koseri","amoxicillin/clavulanate",82,81,99,93,100,"21 May 2018"
"citrobacter sp. non-koseri","aztreonam",42,19,45,31,60,"21 May 2018"
"citrobacter sp. non-koseri","cefepime",82,7,9,4,17,"21 May 2018"
"citrobacter sp. non-koseri","ceftazidime",82,22,27,18,37,"21 May 2018"
"citrobacter sp. non-koseri","ceftriaxone",82,22,27,18,37,"21 May 2018"
"citrobacter sp. non-koseri","cefuroxime",82,32,39,29,50,"21 May 2018"
"citrobacter sp. non-koseri","ciprofloxacin",82,13,16,9,25,"21 May 2018"
"citrobacter sp. non-koseri","cotrimoxazole",82,11,13,8,23,"21 May 2018"
"citrobacter sp. non-koseri","ertapenem",82,2,2,0,9,"21 May 2018"
"citrobacter sp. non-koseri","flucloxacillin",66,64,97,89,100,"21 May 2018"
"citrobacter sp. non-koseri","gentamicin",82,3,4,1,11,"21 May 2018"
"citrobacter sp. non-koseri","imipenem",82,1,1,0,7,"21 May 2018"
"citrobacter sp. non-koseri","nitrofurantoin",73,2,3,0,10,"21 May 2018"
"citrobacter sp. non-koseri","norfloxacin",73,14,19,12,30,"21 May 2018"
"citrobacter sp. non-koseri","piperacillin/tazobactam",82,10,12,7,21,"21 May 2018"
"enterobacter sp.","amoxicillin",408,408,100,99,100,"21 May 2018"
"enterobacter sp.","amoxicillin/clavulanate",409,409,100,99,100,"21 May 2018"
"enterobacter sp.","aztreonam",239,105,44,38,50,"21 May 2018"
"enterobacter sp.","cefepime",408,57,14,11,18,"21 May 2018"
"enterobacter sp.","ceftazidime",408,110,27,23,31,"21 May 2018"
"enterobacter sp.","ceftriaxone",408,110,27,23,31,"21 May 2018"
"enterobacter sp.","cefuroxime",408,234,57,53,62,"21 May 2018"
"enterobacter sp.","ciprofloxacin",409,41,10,7,13,"21 May 2018"
"enterobacter sp.","cotrimoxazole",409,31,8,5,11,"21 May 2018"
"enterobacter sp.","ertapenem",405,46,11,9,15,"21 May 2018"
"enterobacter sp.","flucloxacillin",355,352,99,97,100,"21 May 2018"
"enterobacter sp.","fosfomycin",387,211,55,50,59,"21 May 2018"
"enterobacter sp.","gentamicin",409,29,7,5,10,"21 May 2018"
"enterobacter sp.","imipenem",409,9,2,1,4,"21 May 2018"
"enterobacter sp.","meropenem",377,5,1,0,3,"21 May 2018"
"enterobacter sp.","nitrofurantoin",388,234,60,55,65,"21 May 2018"
"enterobacter sp.","norfloxacin",388,46,12,9,15,"21 May 2018"
"enterobacter sp.","piperacillin/tazobactam",359,74,21,17,25,"21 May 2018"
"enterobacter sp.","tigecycline",236,9,4,2,7,"21 May 2018"
"enterococcus faecalis","amoxicillin",380,5,1,0,3,"21 May 2018"
"enterococcus faecalis","azithromycin",1,1,100,17,100,"21 May 2018"
"enterococcus faecalis","cefuroxime",166,162,98,94,99,"21 May 2018"
"enterococcus faecalis","clarithromycin",1,1,100,17,100,"21 May 2018"
"enterococcus faecalis","clindamycin",165,162,98,94,100,"21 May 2018"
"enterococcus faecalis","cotrimoxazole",166,162,98,94,99,"21 May 2018"
"enterococcus faecalis","erythromycin",166,163,98,95,100,"21 May 2018"
"enterococcus faecalis","fosfomycin",186,3,2,0,5,"21 May 2018"
"enterococcus faecalis","gentamicin",374,370,99,97,100,"21 May 2018"
"enterococcus faecalis","levofloxacin",173,19,11,7,17,"21 May 2018"
"enterococcus faecalis","moxifloxacin",166,17,10,6,16,"21 May 2018"
"enterococcus faecalis","nitrofurantoin",377,2,1,0,2,"21 May 2018"
"enterococcus faecalis","penicillin g",165,8,5,2,9,"21 May 2018"
"enterococcus faecalis","tigecycline",378,1,0,0,2,"21 May 2018"
"enterococcus faecium","amoxicillin",142,121,85,78,90,"21 May 2018"
"enterococcus faecium","amoxicillin/clavulanate",7,2,29,8,65,"21 May 2018"
"enterococcus faecium","cefuroxime",46,46,100,91,100,"21 May 2018"
"enterococcus faecium","clindamycin",46,46,100,91,100,"21 May 2018"
"enterococcus faecium","cotrimoxazole",51,51,100,91,100,"21 May 2018"
"enterococcus faecium","daptomycin",19,2,11,2,33,"21 May 2018"
"enterococcus faecium","erythromycin",46,46,100,91,100,"21 May 2018"
"enterococcus faecium","gentamicin",136,134,99,94,100,"21 May 2018"
"enterococcus faecium","imipenem",142,129,91,85,95,"21 May 2018"
"enterococcus faecium","levofloxacin",53,42,79,66,88,"21 May 2018"
"enterococcus faecium","moxifloxacin",46,46,100,91,100,"21 May 2018"
"enterococcus faecium","nitrofurantoin",53,40,75,62,85,"21 May 2018"
"enterococcus faecium","penicillin g",46,43,93,82,98,"21 May 2018"
"enterococcus faecium","teicoplanin",138,3,2,0,7,"21 May 2018"
"enterococcus faecium","tigecycline",136,1,1,0,5,"21 May 2018"
"enterococcus faecium","vancomycin",137,11,8,4,14,"21 May 2018"
"escherichia coli","amoxicillin",4249,2297,54,53,56,"21 May 2018"
"escherichia coli","amoxicillin/clavulanate",4270,1357,32,30,33,"21 May 2018"
"escherichia coli","aztreonam",1139,606,53,50,56,"21 May 2018"
"escherichia coli","cefepime",4265,646,15,14,16,"21 May 2018"
"escherichia coli","ceftazidime",4271,687,16,15,17,"21 May 2018"
"escherichia coli","ceftriaxone",4264,687,16,15,17,"21 May 2018"
"escherichia coli","cefuroxime",4270,935,22,21,23,"21 May 2018"
"escherichia coli","ciprofloxacin",4271,1011,24,22,25,"21 May 2018"
"escherichia coli","cotrimoxazole",4260,1240,29,28,30,"21 May 2018"
"escherichia coli","doxycycline",13,5,38,18,65,"21 May 2018"
"escherichia coli","ertapenem",4259,18,0,0,1,"21 May 2018"
"escherichia coli","flucloxacillin",3113,224,7,6,8,"21 May 2018"
"escherichia coli","fosfomycin",4207,79,2,2,2,"21 May 2018"
"escherichia coli","gentamicin",4260,410,10,9,11,"21 May 2018"
"escherichia coli","imipenem",4264,4,0,0,0,"21 May 2018"
"escherichia coli","levofloxacin",30,4,13,5,30,"21 May 2018"
"escherichia coli","meropenem",3240,4,0,0,0,"21 May 2018"
"escherichia coli","moxifloxacin",2,1,50,10,90,"21 May 2018"
"escherichia coli","nitrofurantoin",4206,45,1,1,1,"21 May 2018"
"escherichia coli","norfloxacin",4212,1186,28,27,30,"21 May 2018"
"escherichia coli","piperacillin/tazobactam",4253,362,9,8,9,"21 May 2018"
"haemophilus influenzae","amoxicillin",138,60,43,36,52,"21 May 2018"
"haemophilus influenzae","amoxicillin/clavulanate",140,51,36,29,45,"21 May 2018"
"haemophilus influenzae","ceftriaxone",140,1,1,0,4,"21 May 2018"
"haemophilus influenzae","cefuroxime",139,45,32,25,41,"21 May 2018"
"haemophilus influenzae","cotrimoxazole",6,1,17,2,58,"21 May 2018"
"haemophilus influenzae","levofloxacin",136,4,3,1,8,"21 May 2018"
"haemophilus influenzae","moxifloxacin",136,3,2,0,7,"21 May 2018"
"haemophilus influenzae","penicillin g",135,62,46,38,54,"21 May 2018"
"helicobacter pylori","amoxicillin",28,1,4,0,19,"21 May 2018"
"helicobacter pylori","clarithromycin",28,14,50,33,67,"21 May 2018"
"helicobacter pylori","levofloxacin",28,7,25,13,44,"21 May 2018"
"helicobacter pylori","metronidazole",29,3,10,3,27,"21 May 2018"
"helicobacter pylori","rifampicin",29,9,31,17,49,"21 May 2018"
"klebsiella oxytoca","amoxicillin",163,163,100,97,100,"21 May 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",163,15,9,6,15,"21 May 2018"
"klebsiella oxytoca","aztreonam",61,10,16,9,28,"21 May 2018"
"klebsiella oxytoca","cefepime",163,6,4,2,8,"21 May 2018"
"klebsiella oxytoca","ceftazidime",163,10,6,3,11,"21 May 2018"
"klebsiella oxytoca","ceftriaxone",163,10,6,3,11,"21 May 2018"
"klebsiella oxytoca","cefuroxime",163,13,8,5,13,"21 May 2018"
"klebsiella oxytoca","ciprofloxacin",163,6,4,2,8,"21 May 2018"
"klebsiella oxytoca","cotrimoxazole",161,12,7,4,13,"21 May 2018"
"klebsiella oxytoca","flucloxacillin",134,2,1,0,6,"21 May 2018"
"klebsiella oxytoca","fosfomycin",154,80,52,44,60,"21 May 2018"
"klebsiella oxytoca","gentamicin",163,1,1,0,4,"21 May 2018"
"klebsiella oxytoca","nitrofurantoin",154,11,7,4,13,"21 May 2018"
"klebsiella oxytoca","norfloxacin",154,5,3,1,8,"21 May 2018"
"klebsiella oxytoca","piperacillin/tazobactam",163,12,7,4,13,"21 May 2018"
"klebsiella pneumoniae","amoxicillin",846,846,100,99,100,"21 May 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",846,223,26,24,29,"21 May 2018"
"klebsiella pneumoniae","aztreonam",343,150,44,39,49,"21 May 2018"
"klebsiella pneumoniae","cefepime",846,140,17,14,19,"21 May 2018"
"klebsiella pneumoniae","ceftazidime",846,153,18,16,21,"21 May 2018"
"klebsiella pneumoniae","ceftriaxone",846,153,18,16,21,"21 May 2018"
"klebsiella pneumoniae","cefuroxime",847,184,22,19,25,"21 May 2018"
"klebsiella pneumoniae","ciprofloxacin",846,167,20,17,23,"21 May 2018"
"klebsiella pneumoniae","cotrimoxazole",845,165,20,17,22,"21 May 2018"
"klebsiella pneumoniae","ertapenem",846,15,2,1,3,"21 May 2018"
"klebsiella pneumoniae","flucloxacillin",725,68,9,7,12,"21 May 2018"
"klebsiella pneumoniae","fosfomycin",817,398,49,45,52,"21 May 2018"
"klebsiella pneumoniae","gentamicin",847,94,11,9,13,"21 May 2018"
"klebsiella pneumoniae","imipenem",846,7,1,0,2,"21 May 2018"
"klebsiella pneumoniae","meropenem",756,10,1,1,2,"21 May 2018"
"klebsiella pneumoniae","nitrofurantoin",817,441,54,51,57,"21 May 2018"
"klebsiella pneumoniae","norfloxacin",816,184,23,20,26,"21 May 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",845,144,17,15,20,"21 May 2018"
"klebsiella pneumoniae","tigecycline",343,27,8,5,11,"21 May 2018"
"moraxella catarrhalis","amoxicillin",2,2,100,29,100,"21 May 2018"
"moraxella catarrhalis","ceftriaxone",4,1,25,4,71,"21 May 2018"
"moraxella catarrhalis","cefuroxime",3,1,33,6,80,"21 May 2018"
"moraxella catarrhalis","cotrimoxazole",3,1,33,6,80,"21 May 2018"
"moraxella catarrhalis","penicillin g",1,1,100,17,100,"21 May 2018"
"morganella morganii","amoxicillin",118,118,100,96,100,"21 May 2018"
"morganella morganii","amoxicillin/clavulanate",118,118,100,96,100,"21 May 2018"
"morganella morganii","aztreonam",50,10,20,11,33,"21 May 2018"
"morganella morganii","cefepime",118,2,2,0,6,"21 May 2018"
"morganella morganii","ceftazidime",118,12,10,6,17,"21 May 2018"
"morganella morganii","ceftriaxone",118,12,10,6,17,"21 May 2018"
"morganella morganii","cefuroxime",118,118,100,96,100,"21 May 2018"
"morganella morganii","ciprofloxacin",118,29,25,18,33,"21 May 2018"
"morganella morganii","cotrimoxazole",118,31,26,19,35,"21 May 2018"
"morganella morganii","ertapenem",118,1,1,0,5,"21 May 2018"
"morganella morganii","flucloxacillin",98,64,65,55,74,"21 May 2018"
"morganella morganii","fosfomycin",111,111,100,96,100,"21 May 2018"
"morganella morganii","gentamicin",118,14,12,7,19,"21 May 2018"
"morganella morganii","imipenem",115,11,10,5,17,"21 May 2018"
"morganella morganii","nitrofurantoin",111,111,100,96,100,"21 May 2018"
"morganella morganii","norfloxacin",111,27,24,17,33,"21 May 2018"
"morganella morganii","piperacillin/tazobactam",118,2,2,0,6,"21 May 2018"
"morganella morganii","tigecycline",49,49,100,91,100,"21 May 2018"
"neisseria gonorrhoeae","azithromycin",6,3,50,19,81,"21 May 2018"
"neisseria gonorrhoeae","ciprofloxacin",7,4,57,25,84,"21 May 2018"
"neisseria gonorrhoeae","penicillin g",7,7,100,59,100,"21 May 2018"
"neisseria meningitidis","azithromycin",7,1,14,1,54,"21 May 2018"
"neisseria meningitidis","penicillin g",7,3,43,16,75,"21 May 2018"
"proteus mirabilis","amoxicillin",366,146,40,35,45,"21 May 2018"
"proteus mirabilis","amoxicillin/clavulanate",366,30,8,6,12,"21 May 2018"
"proteus mirabilis","aztreonam",104,2,2,0,7,"21 May 2018"
"proteus mirabilis","cefepime",367,2,1,0,2,"21 May 2018"
"proteus mirabilis","ceftazidime",367,2,1,0,2,"21 May 2018"
"proteus mirabilis","ceftriaxone",367,2,1,0,2,"21 May 2018"
"proteus mirabilis","cefuroxime",367,6,2,1,4,"21 May 2018"
"proteus mirabilis","ciprofloxacin",367,73,20,16,24,"21 May 2018"
"proteus mirabilis","cotrimoxazole",364,128,35,30,40,"21 May 2018"
"proteus mirabilis","ertapenem",367,5,1,1,3,"21 May 2018"
"proteus mirabilis","fosfomycin",350,68,19,16,24,"21 May 2018"
"proteus mirabilis","gentamicin",367,71,19,16,24,"21 May 2018"
"proteus mirabilis","imipenem",349,65,19,15,23,"21 May 2018"
"proteus mirabilis","nitrofurantoin",350,350,100,99,100,"21 May 2018"
"proteus mirabilis","norfloxacin",350,71,20,16,25,"21 May 2018"
"proteus mirabilis","piperacillin/tazobactam",367,2,1,0,2,"21 May 2018"
"proteus mirabilis","tigecycline",106,106,100,96,100,"21 May 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",93,91,98,92,100,"21 May 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",93,15,16,10,25,"21 May 2018"
"proteus sp. ""non-mirabilis""","aztreonam",39,6,15,7,30,"21 May 2018"
"proteus sp. ""non-mirabilis""","cefepime",93,2,2,0,8,"21 May 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",93,8,9,4,16,"21 May 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",93,7,8,4,15,"21 May 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",93,91,98,92,100,"21 May 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",93,2,2,0,8,"21 May 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",93,15,16,10,25,"21 May 2018"
"proteus sp. ""non-mirabilis""","ertapenem",93,1,1,0,7,"21 May 2018"
"proteus sp. ""non-mirabilis""","flucloxacillin",82,1,1,0,7,"21 May 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",90,10,11,6,20,"21 May 2018"
"proteus sp. ""non-mirabilis""","gentamicin",93,2,2,0,8,"21 May 2018"
"proteus sp. ""non-mirabilis""","imipenem",84,30,36,26,46,"21 May 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",90,90,100,95,100,"21 May 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",90,3,3,1,10,"21 May 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",90,1,1,0,7,"21 May 2018"
"proteus sp. ""non-mirabilis""","tigecycline",40,40,100,89,100,"21 May 2018"
"providencia sp.","amoxicillin",16,16,100,77,100,"21 May 2018"
"providencia sp.","amoxicillin/clavulanate",16,16,100,77,100,"21 May 2018"
"providencia sp.","aztreonam",11,1,9,0,40,"21 May 2018"
"providencia sp.","cefepime",16,1,6,0,31,"21 May 2018"
"providencia sp.","ceftazidime",16,1,6,0,31,"21 May 2018"
"providencia sp.","ceftriaxone",16,1,6,0,31,"21 May 2018"
"providencia sp.","cefuroxime",16,4,25,10,50,"21 May 2018"
"providencia sp.","ciprofloxacin",16,3,19,6,44,"21 May 2018"
"providencia sp.","cotrimoxazole",16,1,6,0,31,"21 May 2018"
"providencia sp.","flucloxacillin",15,1,7,0,32,"21 May 2018"
"providencia sp.","fosfomycin",15,6,40,20,64,"21 May 2018"
"providencia sp.","gentamicin",16,7,44,23,67,"21 May 2018"
"providencia sp.","nitrofurantoin",15,15,100,76,100,"21 May 2018"
"providencia sp.","norfloxacin",15,3,20,7,46,"21 May 2018"
"providencia sp.","tigecycline",11,11,100,69,100,"21 May 2018"
"pseudomonas aeruginosa","amoxicillin",4,4,100,45,100,"21 May 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",9,9,100,65,100,"21 May 2018"
"pseudomonas aeruginosa","azithromycin",2,2,100,29,100,"21 May 2018"
"pseudomonas aeruginosa","aztreonam",698,119,17,14,20,"21 May 2018"
"pseudomonas aeruginosa","cefepime",704,55,8,6,10,"21 May 2018"
"pseudomonas aeruginosa","ceftazidime",704,127,18,15,21,"21 May 2018"
"pseudomonas aeruginosa","ceftriaxone",9,9,100,65,100,"21 May 2018"
"pseudomonas aeruginosa","cefuroxime",9,9,100,65,100,"21 May 2018"
"pseudomonas aeruginosa","ciprofloxacin",705,73,10,8,13,"21 May 2018"
"pseudomonas aeruginosa","colistin",67,3,4,1,13,"21 May 2018"
"pseudomonas aeruginosa","cotrimoxazole",62,62,100,93,100,"21 May 2018"
"pseudomonas aeruginosa","ertapenem",5,5,100,51,100,"21 May 2018"
"pseudomonas aeruginosa","flucloxacillin",1,1,100,17,100,"21 May 2018"
"pseudomonas aeruginosa","fosfomycin",6,3,50,19,81,"21 May 2018"
"pseudomonas aeruginosa","gentamicin",705,45,6,5,8,"21 May 2018"
"pseudomonas aeruginosa","imipenem",704,136,19,17,22,"21 May 2018"
"pseudomonas aeruginosa","levofloxacin",698,95,14,11,16,"21 May 2018"
"pseudomonas aeruginosa","meropenem",702,114,16,14,19,"21 May 2018"
"pseudomonas aeruginosa","minocycline",1,1,100,17,100,"21 May 2018"
"pseudomonas aeruginosa","moxifloxacin",1,1,100,17,100,"21 May 2018"
"pseudomonas aeruginosa","nitrofurantoin",1,1,100,17,100,"21 May 2018"
"pseudomonas aeruginosa","norfloxacin",2,2,100,29,100,"21 May 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",704,128,18,16,21,"21 May 2018"
"pseudomonas aeruginosa","tigecycline",3,3,100,38,100,"21 May 2018"
"pseudomonas aeruginosa","tobramycin",697,21,3,2,5,"21 May 2018"
"salmonella sp.","amoxicillin",25,6,24,11,44,"21 May 2018"
"salmonella sp.","amoxicillin/clavulanate",25,4,16,6,35,"21 May 2018"
"salmonella sp.","azithromycin",14,5,36,16,61,"21 May 2018"
"salmonella sp.","aztreonam",25,2,8,1,26,"21 May 2018"
"salmonella sp.","cefuroxime",25,25,100,84,100,"21 May 2018"
"salmonella sp.","ciprofloxacin",25,6,24,11,44,"21 May 2018"
"salmonella sp.","cotrimoxazole",25,2,8,1,26,"21 May 2018"
"salmonella sp.","flucloxacillin",25,25,100,84,100,"21 May 2018"
"salmonella sp.","fosfomycin",25,1,4,0,21,"21 May 2018"
"salmonella sp.","gentamicin",25,25,100,84,100,"21 May 2018"
"salmonella sp.","nitrofurantoin",25,5,20,9,40,"21 May 2018"
"salmonella sp.","norfloxacin",22,6,27,13,49,"21 May 2018"
"salmonella sp.","tigecycline",25,1,4,0,21,"21 May 2018"
"serratia sp.","amoxicillin",96,96,100,95,100,"21 May 2018"
"serratia sp.","amoxicillin/clavulanate",96,96,100,95,100,"21 May 2018"
"serratia sp.","aztreonam",68,4,6,2,15,"21 May 2018"
"serratia sp.","cefepime",95,1,1,0,6,"21 May 2018"
"serratia sp.","ceftazidime",95,5,5,2,12,"21 May 2018"
"serratia sp.","ceftriaxone",95,5,5,2,12,"21 May 2018"
"serratia sp.","cefuroxime",96,95,99,94,100,"21 May 2018"
"serratia sp.","ciprofloxacin",96,4,4,1,11,"21 May 2018"
"serratia sp.","cotrimoxazole",96,1,1,0,6,"21 May 2018"
"serratia sp.","ertapenem",96,1,1,0,6,"21 May 2018"
"serratia sp.","flucloxacillin",83,56,67,57,77,"21 May 2018"
"serratia sp.","fosfomycin",84,3,4,1,11,"21 May 2018"
"serratia sp.","gentamicin",96,1,1,0,6,"21 May 2018"
"serratia sp.","nitrofurantoin",84,81,96,89,99,"21 May 2018"
"serratia sp.","norfloxacin",84,3,4,1,11,"21 May 2018"
"serratia sp.","piperacillin/tazobactam",95,3,3,1,9,"21 May 2018"
"shigella sp.","amoxicillin",10,7,70,39,89,"21 May 2018"
"shigella sp.","amoxicillin/clavulanate",10,5,50,24,76,"21 May 2018"
"shigella sp.","aztreonam",8,1,13,1,50,"21 May 2018"
"shigella sp.","cefepime",9,1,11,0,46,"21 May 2018"
"shigella sp.","ceftazidime",9,1,11,0,46,"21 May 2018"
"shigella sp.","ceftriaxone",9,1,11,0,46,"21 May 2018"
"shigella sp.","cefuroxime",9,9,100,65,100,"21 May 2018"
"shigella sp.","ciprofloxacin",10,2,20,5,52,"21 May 2018"
"shigella sp.","cotrimoxazole",10,10,100,67,100,"21 May 2018"
"shigella sp.","flucloxacillin",8,8,100,62,100,"21 May 2018"
"shigella sp.","gentamicin",9,9,100,65,100,"21 May 2018"
"shigella sp.","norfloxacin",7,1,14,1,54,"21 May 2018"
"staphylococcus aureus","amoxicillin",274,193,70,65,76,"21 May 2018"
"staphylococcus aureus","amoxicillin/clavulanate",1589,190,12,10,14,"21 May 2018"
"staphylococcus aureus","cefazolin",1,1,100,17,100,"21 May 2018"
"staphylococcus aureus","ceftriaxone",274,17,6,4,10,"21 May 2018"
"staphylococcus aureus","cefuroxime",266,17,6,4,10,"21 May 2018"
"staphylococcus aureus","ciprofloxacin",1588,167,11,9,12,"21 May 2018"
"staphylococcus aureus","clarithromycin",1,1,100,17,100,"21 May 2018"
"staphylococcus aureus","clindamycin",1588,351,22,20,24,"21 May 2018"
"staphylococcus aureus","cotrimoxazole",1588,21,1,1,2,"21 May 2018"
"staphylococcus aureus","daptomycin",132,1,1,0,5,"21 May 2018"
"staphylococcus aureus","doxycycline",1,1,100,17,100,"21 May 2018"
"staphylococcus aureus","erythromycin",1589,391,25,23,27,"21 May 2018"
"staphylococcus aureus","flucloxacillin",2905,364,13,11,14,"21 May 2018"
"staphylococcus aureus","fosfomycin",10,1,10,0,43,"21 May 2018"
"staphylococcus aureus","fusidic acid",1588,103,6,5,8,"21 May 2018"
"staphylococcus aureus","gentamicin",1589,41,3,2,3,"21 May 2018"
"staphylococcus aureus","norfloxacin",9,1,11,0,46,"21 May 2018"
"staphylococcus aureus","penicillin g",1212,1024,84,82,86,"21 May 2018"
"staphylococcus aureus","rifampicin",1589,17,1,1,2,"21 May 2018"
"staphylococcus aureus","teicoplanin",1578,7,0,0,1,"21 May 2018"
"staphylococcus aureus","tobramycin",22,1,5,0,24,"21 May 2018"
"staphylococcus saprophyticus","amoxicillin",17,15,88,64,98,"21 May 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",40,9,23,12,38,"21 May 2018"
"staphylococcus saprophyticus","ceftriaxone",17,9,53,31,74,"21 May 2018"
"staphylococcus saprophyticus","cefuroxime",16,9,56,33,77,"21 May 2018"
"staphylococcus saprophyticus","ciprofloxacin",40,1,3,0,14,"21 May 2018"
"staphylococcus saprophyticus","clindamycin",40,9,23,12,38,"21 May 2018"
"staphylococcus saprophyticus","erythromycin",40,20,50,35,65,"21 May 2018"
"staphylococcus saprophyticus","flucloxacillin",63,9,14,8,25,"21 May 2018"
"staphylococcus saprophyticus","fosfomycin",29,29,100,86,100,"21 May 2018"
"staphylococcus saprophyticus","fusidic acid",40,36,90,76,97,"21 May 2018"
"staphylococcus saprophyticus","penicillin g",32,29,91,75,97,"21 May 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",70,54,77,66,85,"21 May 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",714,415,58,54,62,"21 May 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",70,18,26,17,37,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",67,15,22,14,34,"21 May 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",712,345,48,45,52,"21 May 2018"
"staphylococcus sp. coagulase-negative","clindamycin",714,328,46,42,50,"21 May 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",712,308,43,40,47,"21 May 2018"
"staphylococcus sp. coagulase-negative","erythromycin",713,395,55,52,59,"21 May 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",1355,809,60,57,62,"21 May 2018"
