microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"citrobacter koseri","cotrimoxazole",445,7,2,1,3,"10 Sep 2018"
"citrobacter koseri","doxycycline",38,2,5,1,18,"10 Sep 2018"
"citrobacter koseri","ertapenem",231,2,1,0,3,"10 Sep 2018"
"citrobacter koseri","fosfomycin",232,2,1,0,3,"10 Sep 2018"
"citrobacter koseri","gentamicin",438,2,0,0,2,"10 Sep 2018"
"citrobacter koseri","levofloxacin",259,3,1,0,4,"10 Sep 2018"
"citrobacter koseri","minocycline",17,3,18,6,42,"10 Sep 2018"
"citrobacter koseri","nitrofurantoin",234,66,28,23,34,"10 Sep 2018"
"citrobacter koseri","norfloxacin",413,6,1,1,3,"10 Sep 2018"
"citrobacter koseri","piperacillin/tazobactam",386,16,4,3,7,"10 Sep 2018"
"citrobacter koseri","tobramycin",112,1,1,0,5,"10 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin",119,119,100,96,100,"10 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin/clavulanate",401,391,98,95,99,"10 Sep 2018"
"citrobacter sp. non-koseri","aztreonam",1,1,100,17,100,"10 Sep 2018"
"citrobacter sp. non-koseri","cefepime",382,22,6,4,9,"10 Sep 2018"
"citrobacter sp. non-koseri","cefotaxime",96,23,24,17,33,"10 Sep 2018"
"citrobacter sp. non-koseri","ceftazidime",247,62,25,20,31,"10 Sep 2018"
"citrobacter sp. non-koseri","ceftriaxone",398,105,26,22,31,"10 Sep 2018"
"citrobacter sp. non-koseri","cefuroxime",386,201,52,47,57,"10 Sep 2018"
"citrobacter sp. non-koseri","ciprofloxacin",402,16,4,2,6,"10 Sep 2018"
"citrobacter sp. non-koseri","cotrimoxazole",400,38,10,7,13,"10 Sep 2018"
"citrobacter sp. non-koseri","doxycycline",22,2,9,2,29,"10 Sep 2018"
"citrobacter sp. non-koseri","fosfomycin",201,5,2,1,6,"10 Sep 2018"
"citrobacter sp. non-koseri","gentamicin",398,18,5,3,7,"10 Sep 2018"
"citrobacter sp. non-koseri","imipenem",231,4,2,1,5,"10 Sep 2018"
"citrobacter sp. non-koseri","levofloxacin",238,10,4,2,8,"10 Sep 2018"
"citrobacter sp. non-koseri","meropenem",297,1,0,0,2,"10 Sep 2018"
"citrobacter sp. non-koseri","minocycline",18,3,17,5,40,"10 Sep 2018"
"citrobacter sp. non-koseri","nitrofurantoin",207,46,22,17,28,"10 Sep 2018"
"citrobacter sp. non-koseri","norfloxacin",366,20,5,4,8,"10 Sep 2018"
"citrobacter sp. non-koseri","penicillin g",1,1,100,17,100,"10 Sep 2018"
"citrobacter sp. non-koseri","piperacillin/tazobactam",332,62,19,15,23,"10 Sep 2018"
"citrobacter sp. non-koseri","teicoplanin",1,1,100,17,100,"10 Sep 2018"
"citrobacter sp. non-koseri","tigecycline",19,3,16,5,39,"10 Sep 2018"
"citrobacter sp. non-koseri","tobramycin",123,15,12,7,19,"10 Sep 2018"
"enterobacter sp.","amoxicillin",194,193,99,97,100,"10 Sep 2018"
"enterobacter sp.","amoxicillin/clavulanate",954,948,99,99,100,"10 Sep 2018"
"enterobacter sp.","aztreonam",1,1,100,17,100,"10 Sep 2018"
"enterobacter sp.","cefazolin",1,1,100,17,100,"10 Sep 2018"
"enterobacter sp.","cefepime",902,146,16,14,19,"10 Sep 2018"
"enterobacter sp.","cefotaxime",215,83,39,32,45,"10 Sep 2018"
"enterobacter sp.","ceftazidime",568,176,31,27,35,"10 Sep 2018"
"enterobacter sp.","ceftriaxone",948,272,29,26,32,"10 Sep 2018"
"enterobacter sp.","cefuroxime",906,604,67,64,70,"10 Sep 2018"
"enterobacter sp.","ciprofloxacin",958,71,7,6,9,"10 Sep 2018"
"enterobacter sp.","clindamycin",2,1,50,10,90,"10 Sep 2018"
"enterobacter sp.","cotrimoxazole",954,96,10,8,12,"10 Sep 2018"
"enterobacter sp.","doxycycline",32,7,22,11,39,"10 Sep 2018"
"enterobacter sp.","ertapenem",409,47,11,9,15,"10 Sep 2018"
"enterobacter sp.","fosfomycin",367,181,49,44,54,"10 Sep 2018"
"enterobacter sp.","gentamicin",954,38,4,3,5,"10 Sep 2018"
"enterobacter sp.","imipenem",524,12,2,1,4,"10 Sep 2018"
"enterobacter sp.","levofloxacin",595,49,8,6,11,"10 Sep 2018"
"enterobacter sp.","meropenem",832,19,2,1,4,"10 Sep 2018"
"enterobacter sp.","minocycline",73,36,49,38,61,"10 Sep 2018"
"enterobacter sp.","nitrofurantoin",371,248,67,62,71,"10 Sep 2018"
"enterobacter sp.","norfloxacin",820,81,10,8,12,"10 Sep 2018"
"enterobacter sp.","piperacillin/tazobactam",827,231,28,25,31,"10 Sep 2018"
"enterobacter sp.","tigecycline",77,14,18,11,28,"10 Sep 2018"
"enterobacter sp.","tobramycin",361,42,12,9,15,"10 Sep 2018"
"enterococcus faecalis","amoxicillin",378,7,2,1,4,"10 Sep 2018"
"enterococcus faecalis","amoxicillin/clavulanate",218,7,3,1,7,"10 Sep 2018"
"enterococcus faecalis","azithromycin",229,229,100,98,100,"10 Sep 2018"
"enterococcus faecalis","cefazolin",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecalis","ceftazidime",2,1,50,10,90,"10 Sep 2018"
"enterococcus faecalis","ceftriaxone",17,13,76,52,91,"10 Sep 2018"
"enterococcus faecalis","cefuroxime",587,584,99,98,100,"10 Sep 2018"
"enterococcus faecalis","ciprofloxacin",927,72,8,6,10,"10 Sep 2018"
"enterococcus faecalis","clarithromycin",229,229,100,98,100,"10 Sep 2018"
"enterococcus faecalis","clindamycin",589,587,100,99,100,"10 Sep 2018"
"enterococcus faecalis","cotrimoxazole",674,668,99,98,100,"10 Sep 2018"
"enterococcus faecalis","doxycycline",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecalis","ertapenem",2,1,50,10,90,"10 Sep 2018"
"enterococcus faecalis","erythromycin",589,586,99,98,100,"10 Sep 2018"
"enterococcus faecalis","fosfomycin",6,2,33,10,70,"10 Sep 2018"
"enterococcus faecalis","gentamicin",11,3,27,9,57,"10 Sep 2018"
"enterococcus faecalis","levofloxacin",1545,92,6,5,7,"10 Sep 2018"
"enterococcus faecalis","linezolid",709,2,0,0,1,"10 Sep 2018"
"enterococcus faecalis","meropenem",237,5,2,1,5,"10 Sep 2018"
"enterococcus faecalis","moxifloxacin",658,37,6,4,8,"10 Sep 2018"
"enterococcus faecalis","nitrofurantoin",678,3,0,0,1,"10 Sep 2018"
"enterococcus faecalis","norfloxacin",851,69,8,6,10,"10 Sep 2018"
"enterococcus faecalis","piperacillin/tazobactam",81,6,7,3,16,"10 Sep 2018"
"enterococcus faecalis","teicoplanin",1254,4,0,0,1,"10 Sep 2018"
"enterococcus faecalis","vancomycin",1597,4,0,0,1,"10 Sep 2018"
"enterococcus faecium","amoxicillin",101,59,58,49,68,"10 Sep 2018"
"enterococcus faecium","amoxicillin/clavulanate",135,90,67,58,74,"10 Sep 2018"
"enterococcus faecium","azithromycin",43,43,100,90,100,"10 Sep 2018"
"enterococcus faecium","ceftriaxone",4,4,100,45,100,"10 Sep 2018"
"enterococcus faecium","cefuroxime",86,86,100,95,100,"10 Sep 2018"
"enterococcus faecium","ciprofloxacin",376,323,86,82,89,"10 Sep 2018"
"enterococcus faecium","clarithromycin",43,43,100,90,100,"10 Sep 2018"
"enterococcus faecium","clindamycin",89,88,99,93,100,"10 Sep 2018"
"enterococcus faecium","cotrimoxazole",152,148,97,93,99,"10 Sep 2018"
"enterococcus faecium","daptomycin",49,4,8,3,20,"10 Sep 2018"
"enterococcus faecium","erythromycin",86,86,100,95,100,"10 Sep 2018"
"enterococcus faecium","fosfomycin",11,3,27,9,57,"10 Sep 2018"
"enterococcus faecium","gentamicin",2,1,50,10,90,"10 Sep 2018"
"enterococcus faecium","imipenem",198,163,82,76,87,"10 Sep 2018"
"enterococcus faecium","levofloxacin",543,422,78,74,81,"10 Sep 2018"
"enterococcus faecium","meropenem",44,25,57,42,70,"10 Sep 2018"
"enterococcus faecium","moxifloxacin",97,66,68,58,76,"10 Sep 2018"
"enterococcus faecium","nitrofurantoin",156,78,50,42,58,"10 Sep 2018"
"enterococcus faecium","norfloxacin",364,319,88,84,91,"10 Sep 2018"
"enterococcus faecium","penicillin g",89,66,74,64,82,"10 Sep 2018"
"enterococcus faecium","piperacillin/tazobactam",8,2,25,7,60,"10 Sep 2018"
"enterococcus faecium","rifampicin",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecium","teicoplanin",556,46,8,6,11,"10 Sep 2018"
"enterococcus faecium","vancomycin",599,60,10,8,13,"10 Sep 2018"
"escherichia coli","amoxicillin",5334,2097,39,38,41,"10 Sep 2018"
"escherichia coli","amoxicillin/clavulanate",12115,2797,23,22,24,"10 Sep 2018"
"escherichia coli","azithromycin",2,2,100,29,100,"10 Sep 2018"
"escherichia coli","aztreonam",3,3,100,38,100,"10 Sep 2018"
"escherichia coli","cefazolin",4,4,100,45,100,"10 Sep 2018"
"escherichia coli","cefepime",11441,905,8,7,8,"10 Sep 2018"
"escherichia coli","cefotaxime",3170,347,11,10,12,"10 Sep 2018"
"escherichia coli","ceftazidime",9102,840,9,9,10,"10 Sep 2018"
"escherichia coli","ceftriaxone",11881,1090,9,9,10,"10 Sep 2018"
"escherichia coli","cefuroxime",11678,1624,14,13,15,"10 Sep 2018"
"escherichia coli","ciprofloxacin",12099,2250,19,18,19,"10 Sep 2018"
"escherichia coli","clindamycin",3,3,100,38,100,"10 Sep 2018"
"escherichia coli","cotrimoxazole",12108,3098,26,25,26,"10 Sep 2018"
"escherichia coli","doxycycline",1447,300,21,19,23,"10 Sep 2018"
"escherichia coli","ertapenem",7609,6,0,0,0,"10 Sep 2018"
"escherichia coli","erythromycin",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","flucloxacillin",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","fosfomycin",10406,153,1,1,2,"10 Sep 2018"
"escherichia coli","fusidic acid",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","gentamicin",11873,909,8,7,8,"10 Sep 2018"
"escherichia coli","imipenem",8664,6,0,0,0,"10 Sep 2018"
"escherichia coli","levofloxacin",5625,1137,20,19,21,"10 Sep 2018"
"escherichia coli","meropenem",7122,8,0,0,0,"10 Sep 2018"
"escherichia coli","metronidazole",2,2,100,29,100,"10 Sep 2018"
"escherichia coli","minocycline",445,117,26,22,31,"10 Sep 2018"
"escherichia coli","moxifloxacin",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","nitrofurantoin",8312,52,1,0,1,"10 Sep 2018"
"escherichia coli","norfloxacin",11306,2454,22,21,22,"10 Sep 2018"
"escherichia coli","penicillin g",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","piperacillin/tazobactam",10328,660,6,6,7,"10 Sep 2018"
"escherichia coli","teicoplanin",3,3,100,38,100,"10 Sep 2018"
"escherichia coli","tigecycline",452,4,1,0,2,"10 Sep 2018"
"escherichia coli","tobramycin",1706,237,14,12,16,"10 Sep 2018"
"escherichia coli","vancomycin",4,3,75,29,96,"10 Sep 2018"
"haemophilus influenzae","amoxicillin",6,5,83,42,98,"10 Sep 2018"
"haemophilus influenzae","amoxicillin/clavulanate",12,3,25,9,54,"10 Sep 2018"
"helicobacter pylori","amoxicillin",111,10,9,5,16,"10 Sep 2018"
"helicobacter pylori","clarithromycin",114,79,69,60,77,"10 Sep 2018"
"helicobacter pylori","levofloxacin",114,33,29,21,38,"10 Sep 2018"
"helicobacter pylori","metronidazole",114,70,61,52,70,"10 Sep 2018"
"helicobacter pylori","rifampicin",114,19,17,11,25,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin",143,143,100,97,100,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",592,75,13,10,16,"10 Sep 2018"
"klebsiella oxytoca","azithromycin",1,1,100,17,100,"10 Sep 2018"
"klebsiella oxytoca","cefepime",539,15,3,2,5,"10 Sep 2018"
"klebsiella oxytoca","cefotaxime",156,14,9,5,15,"10 Sep 2018"
"klebsiella oxytoca","ceftazidime",377,11,3,2,5,"10 Sep 2018"
"klebsiella oxytoca","ceftriaxone",579,41,7,5,9,"10 Sep 2018"
"klebsiella oxytoca","cefuroxime",548,69,13,10,16,"10 Sep 2018"
"klebsiella oxytoca","ciprofloxacin",589,21,4,2,5,"10 Sep 2018"
"klebsiella oxytoca","clarithromycin",1,1,100,17,100,"10 Sep 2018"
"klebsiella oxytoca","clindamycin",2,2,100,29,100,"10 Sep 2018"
"klebsiella oxytoca","cotrimoxazole",590,29,5,3,7,"10 Sep 2018"
"klebsiella oxytoca","fosfomycin",278,75,27,22,33,"10 Sep 2018"
"klebsiella oxytoca","gentamicin",580,7,1,1,3,"10 Sep 2018"
"klebsiella oxytoca","levofloxacin",356,15,4,3,7,"10 Sep 2018"
"klebsiella oxytoca","minocycline",35,6,17,8,33,"10 Sep 2018"
"klebsiella oxytoca","nitrofurantoin",294,80,27,22,33,"10 Sep 2018"
"klebsiella oxytoca","norfloxacin",520,21,4,3,6,"10 Sep 2018"
"klebsiella oxytoca","piperacillin/tazobactam",474,46,10,7,13,"10 Sep 2018"
"klebsiella oxytoca","teicoplanin",3,3,100,38,100,"10 Sep 2018"
"klebsiella oxytoca","tigecycline",34,1,3,0,16,"10 Sep 2018"
"klebsiella oxytoca","tobramycin",156,6,4,2,8,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin",715,715,100,99,100,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",2396,463,19,18,21,"10 Sep 2018"
"klebsiella pneumoniae","aztreonam",3,3,100,38,100,"10 Sep 2018"
"klebsiella pneumoniae","cefazolin",2,2,100,29,100,"10 Sep 2018"
"klebsiella pneumoniae","cefepime",2293,248,11,10,12,"10 Sep 2018"
"klebsiella pneumoniae","cefotaxime",720,93,13,11,16,"10 Sep 2018"
"klebsiella pneumoniae","ceftazidime",1565,216,14,12,16,"10 Sep 2018"
"klebsiella pneumoniae","ceftriaxone",2360,269,11,10,13,"10 Sep 2018"
"klebsiella pneumoniae","cefuroxime",2326,445,19,18,21,"10 Sep 2018"
"klebsiella pneumoniae","ciprofloxacin",2391,397,17,15,18,"10 Sep 2018"
"klebsiella pneumoniae","colistin",18,4,22,9,46,"10 Sep 2018"
"klebsiella pneumoniae","cotrimoxazole",2389,434,18,17,20,"10 Sep 2018"
"klebsiella pneumoniae","doxycycline",158,21,13,9,20,"10 Sep 2018"
"klebsiella pneumoniae","ertapenem",1237,10,1,0,2,"10 Sep 2018"
"klebsiella pneumoniae","fosfomycin",1251,285,23,21,25,"10 Sep 2018"
"klebsiella pneumoniae","fusidic acid",1,1,100,17,100,"10 Sep 2018"
"klebsiella pneumoniae","gentamicin",2361,146,6,5,7,"10 Sep 2018"
"klebsiella pneumoniae","imipenem",1502,22,1,1,2,"10 Sep 2018"
"klebsiella pneumoniae","levofloxacin",1484,306,21,19,23,"10 Sep 2018"
"klebsiella pneumoniae","meropenem",1762,44,2,2,3,"10 Sep 2018"
"klebsiella pneumoniae","metronidazole",1,1,100,17,100,"10 Sep 2018"
"klebsiella pneumoniae","minocycline",195,129,66,59,72,"10 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",1272,818,64,62,67,"10 Sep 2018"
"klebsiella pneumoniae","norfloxacin",2237,437,20,18,21,"10 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",1965,265,13,12,15,"10 Sep 2018"
"klebsiella pneumoniae","tigecycline",206,71,34,28,41,"10 Sep 2018"
"klebsiella pneumoniae","tobramycin",572,106,19,16,22,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",16,1,6,0,31,"10 Sep 2018"
"moraxella catarrhalis","cotrimoxazole",16,1,6,0,31,"10 Sep 2018"
"morganella morganii","amoxicillin",88,88,100,95,100,"10 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",300,299,100,98,100,"10 Sep 2018"
"morganella morganii","cefepime",290,7,2,1,5,"10 Sep 2018"
"morganella morganii","cefotaxime",67,14,21,13,32,"10 Sep 2018"
"morganella morganii","ceftazidime",190,24,13,9,18,"10 Sep 2018"
"morganella morganii","ceftriaxone",298,25,8,6,12,"10 Sep 2018"
"morganella morganii","cefuroxime",289,263,91,87,94,"10 Sep 2018"
"morganella morganii","ciprofloxacin",299,38,13,9,17,"10 Sep 2018"
"morganella morganii","colistin",9,9,100,65,100,"10 Sep 2018"
"morganella morganii","cotrimoxazole",299,49,16,13,21,"10 Sep 2018"
"morganella morganii","doxycycline",16,15,94,69,100,"10 Sep 2018"
"morganella morganii","ertapenem",160,1,1,0,4,"10 Sep 2018"
"morganella morganii","fosfomycin",140,139,99,96,100,"10 Sep 2018"
"morganella morganii","gentamicin",299,23,8,5,11,"10 Sep 2018"
"morganella morganii","imipenem",158,36,23,17,30,"10 Sep 2018"
"morganella morganii","levofloxacin",176,25,14,10,20,"10 Sep 2018"
"morganella morganii","meropenem",237,1,0,0,3,"10 Sep 2018"
"morganella morganii","minocycline",123,123,100,96,100,"10 Sep 2018"
"morganella morganii","nitrofurantoin",143,143,100,97,100,"10 Sep 2018"
"morganella morganii","norfloxacin",262,37,14,10,19,"10 Sep 2018"
"morganella morganii","piperacillin/tazobactam",259,5,2,1,5,"10 Sep 2018"
"morganella morganii","tigecycline",14,4,29,12,55,"10 Sep 2018"
"morganella morganii","tobramycin",89,7,8,4,16,"10 Sep 2018"
"neisseria gonorrhoeae","azithromycin",4,2,50,15,85,"10 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",8,1,13,1,50,"10 Sep 2018"
"neisseria gonorrhoeae","penicillin g",10,9,90,57,100,"10 Sep 2018"
"proteus mirabilis","amoxicillin",339,95,28,24,33,"10 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",944,68,7,6,9,"10 Sep 2018"
"proteus mirabilis","aztreonam",2,1,50,10,90,"10 Sep 2018"
"proteus mirabilis","cefepime",890,12,1,1,2,"10 Sep 2018"
"proteus mirabilis","cefotaxime",252,7,3,1,6,"10 Sep 2018"
"proteus mirabilis","ceftazidime",641,10,2,1,3,"10 Sep 2018"
"proteus mirabilis","ceftriaxone",928,13,1,1,2,"10 Sep 2018"
"proteus mirabilis","cefuroxime",907,26,3,2,4,"10 Sep 2018"
"proteus mirabilis","ciprofloxacin",942,158,17,15,19,"10 Sep 2018"
"proteus mirabilis","colistin",39,39,100,89,100,"10 Sep 2018"
"proteus mirabilis","cotrimoxazole",943,286,30,27,33,"10 Sep 2018"
"proteus mirabilis","doxycycline",91,90,99,93,100,"10 Sep 2018"
"proteus mirabilis","ertapenem",553,18,3,2,5,"10 Sep 2018"
"proteus mirabilis","fosfomycin",560,94,17,14,20,"10 Sep 2018"
"proteus mirabilis","gentamicin",929,92,10,8,12,"10 Sep 2018"
"proteus mirabilis","imipenem",512,95,19,15,22,"10 Sep 2018"
"proteus mirabilis","levofloxacin",511,92,18,15,22,"10 Sep 2018"
"proteus mirabilis","metronidazole",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","minocycline",300,300,100,98,100,"10 Sep 2018"
"proteus mirabilis","nitrofurantoin",584,583,100,99,100,"10 Sep 2018"
"proteus mirabilis","norfloxacin",859,161,19,16,21,"10 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",757,5,1,0,2,"10 Sep 2018"
"proteus mirabilis","tigecycline",301,300,100,98,100,"10 Sep 2018"
"proteus mirabilis","tobramycin",183,17,9,6,14,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",75,75,100,94,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",259,37,14,11,19,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefepime",254,2,1,0,3,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefotaxime",66,2,3,0,11,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",175,7,4,2,8,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",257,11,4,2,8,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",255,252,99,96,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",260,3,1,0,4,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","colistin",4,4,100,45,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",259,30,12,8,16,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","doxycycline",13,13,100,73,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ertapenem",150,5,3,1,8,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",140,19,14,9,20,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","gentamicin",259,9,3,2,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","imipenem",128,55,43,35,52,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","meropenem",200,1,1,0,3,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","minocycline",85,85,100,95,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",144,144,100,97,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",234,3,1,0,4,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",209,7,3,2,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","tigecycline",85,82,96,90,99,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","tobramycin",66,2,3,0,11,"10 Sep 2018"
"providencia sp.","amoxicillin",13,13,100,73,100,"10 Sep 2018"
"providencia sp.","amoxicillin/clavulanate",61,61,100,93,100,"10 Sep 2018"
"providencia sp.","cefepime",58,5,9,3,19,"10 Sep 2018"
