microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"enterococcus faecium","meropenem",31,23,74,56,86,"23 Jan 2018"
"enterococcus faecium","moxifloxacin",33,22,67,49,80,"23 Jan 2018"
"enterococcus faecium","nitrofurantoin",176,85,48,41,56,"23 Jan 2018"
"enterococcus faecium","penicillin g",32,23,72,54,84,"23 Jan 2018"
"enterococcus faecium","teicoplanin",288,3,1,0,3,"23 Jan 2018"
"enterococcus faecium","vancomycin",295,9,3,2,6,"23 Jan 2018"
"escherichia coli","amoxicillin",7605,3190,42,41,43,"23 Jan 2018"
"escherichia coli","amoxicillin/clavulanate",11040,1802,16,16,17,"23 Jan 2018"
"escherichia coli","aztreonam",7,6,86,46,99,"23 Jan 2018"
"escherichia coli","cefepime",11036,724,7,6,7,"23 Jan 2018"
"escherichia coli","cefotaxime",22,2,9,2,29,"23 Jan 2018"
"escherichia coli","ceftazidime",11027,800,7,7,8,"23 Jan 2018"
"escherichia coli","ciprofloxacin",11033,2078,19,18,20,"23 Jan 2018"
"escherichia coli","colistin",1682,5,0,0,1,"23 Jan 2018"
"escherichia coli","doxycycline",22,10,45,27,65,"23 Jan 2018"
"escherichia coli","ertapenem",10972,11,0,0,0,"23 Jan 2018"
"escherichia coli","fosfomycin",10213,132,1,1,2,"23 Jan 2018"
"escherichia coli","gentamicin",9213,610,7,6,7,"23 Jan 2018"
"escherichia coli","imipenem",10993,3,0,0,0,"23 Jan 2018"
"escherichia coli","levofloxacin",1825,378,21,19,23,"23 Jan 2018"
"escherichia coli","meropenem",4429,2,0,0,0,"23 Jan 2018"
"escherichia coli","moxifloxacin",94,15,16,10,25,"23 Jan 2018"
"escherichia coli","nitrofurantoin",10211,75,1,1,1,"23 Jan 2018"
"escherichia coli","norfloxacin",10237,2307,23,22,23,"23 Jan 2018"
"escherichia coli","piperacillin/tazobactam",10939,888,8,8,9,"23 Jan 2018"
"escherichia coli","tobramycin",1695,146,9,7,10,"23 Jan 2018"
"haemophilus influenzae","amoxicillin",29,21,72,54,85,"23 Jan 2018"
"haemophilus influenzae","amoxicillin/clavulanate",35,7,20,10,36,"23 Jan 2018"
"haemophilus influenzae","ciprofloxacin",26,1,4,0,21,"23 Jan 2018"
"haemophilus influenzae","clarithromycin",1,1,100,17,100,"23 Jan 2018"
"haemophilus influenzae","penicillin g",77,26,34,24,45,"23 Jan 2018"
"helicobacter pylori","amoxicillin",88,1,1,0,7,"23 Jan 2018"
"helicobacter pylori","clarithromycin",105,52,50,40,59,"23 Jan 2018"
"helicobacter pylori","levofloxacin",107,36,34,25,43,"23 Jan 2018"
"helicobacter pylori","metronidazole",105,59,56,47,65,"23 Jan 2018"
"helicobacter pylori","rifampicin",107,15,14,9,22,"23 Jan 2018"
"klebsiella sp.","amoxicillin",1413,1413,100,100,100,"23 Jan 2018"
"klebsiella sp.","amoxicillin/clavulanate",2179,212,10,9,11,"23 Jan 2018"
"klebsiella sp.","aztreonam",3,1,33,6,80,"23 Jan 2018"
"klebsiella sp.","cefepime",2180,105,5,4,6,"23 Jan 2018"
"klebsiella sp.","ceftazidime",2177,118,5,5,6,"23 Jan 2018"
"klebsiella sp.","ciprofloxacin",2180,200,9,8,10,"23 Jan 2018"
"klebsiella sp.","clindamycin",1,1,100,17,100,"23 Jan 2018"
"klebsiella sp.","colistin",435,4,1,0,2,"23 Jan 2018"
"klebsiella sp.","ertapenem",2169,12,1,0,1,"23 Jan 2018"
"klebsiella sp.","fosfomycin",1766,353,20,18,22,"23 Jan 2018"
"klebsiella sp.","gentamicin",1726,38,2,2,3,"23 Jan 2018"
"klebsiella sp.","imipenem",2177,7,0,0,1,"23 Jan 2018"
"klebsiella sp.","levofloxacin",461,53,11,9,15,"23 Jan 2018"
"klebsiella sp.","meropenem",1056,7,1,0,1,"23 Jan 2018"
"klebsiella sp.","nitrofurantoin",1478,971,66,63,68,"23 Jan 2018"
"klebsiella sp.","norfloxacin",1783,219,12,11,14,"23 Jan 2018"
"klebsiella sp.","piperacillin/tazobactam",2158,257,12,11,13,"23 Jan 2018"
"klebsiella sp.","tobramycin",439,35,8,6,11,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin",2,2,100,29,100,"23 Jan 2018"
"moraxella catarrhalis","clarithromycin",11,1,9,0,40,"23 Jan 2018"
"morganella sp.","amoxicillin",118,118,100,96,100,"23 Jan 2018"
"morganella sp.","amoxicillin/clavulanate",174,174,100,97,100,"23 Jan 2018"
"morganella sp.","cefepime",176,1,1,0,4,"23 Jan 2018"
"morganella sp.","ceftazidime",175,17,10,6,15,"23 Jan 2018"
"morganella sp.","ciprofloxacin",176,19,11,7,16,"23 Jan 2018"
"morganella sp.","colistin",41,41,100,90,100,"23 Jan 2018"
"morganella sp.","ertapenem",175,3,2,0,5,"23 Jan 2018"
"morganella sp.","fosfomycin",118,118,100,96,100,"23 Jan 2018"
"morganella sp.","gentamicin",133,6,5,2,10,"23 Jan 2018"
"morganella sp.","imipenem",147,36,24,18,32,"23 Jan 2018"
"morganella sp.","levofloxacin",43,5,12,5,25,"23 Jan 2018"
"morganella sp.","nitrofurantoin",97,97,100,95,100,"23 Jan 2018"
"morganella sp.","norfloxacin",118,15,13,8,20,"23 Jan 2018"
"morganella sp.","piperacillin/tazobactam",173,9,5,3,10,"23 Jan 2018"
"morganella sp.","tobramycin",43,5,12,5,25,"23 Jan 2018"
"neisseria gonorrhoeae","ciprofloxacin",16,6,38,19,61,"23 Jan 2018"
"neisseria gonorrhoeae","penicillin g",8,4,50,22,78,"23 Jan 2018"
"neisseria meningitidis","penicillin g",3,1,33,6,80,"23 Jan 2018"
"proteus mirabilis","amoxicillin",459,106,23,19,27,"23 Jan 2018"
"proteus mirabilis","amoxicillin/clavulanate",700,28,4,3,6,"23 Jan 2018"
"proteus mirabilis","cefepime",699,10,1,1,3,"23 Jan 2018"
"proteus mirabilis","cefotaxime",4,1,25,4,71,"23 Jan 2018"
"proteus mirabilis","ceftazidime",698,9,1,1,2,"23 Jan 2018"
"proteus mirabilis","ciprofloxacin",698,104,15,12,18,"23 Jan 2018"
"proteus mirabilis","colistin",142,142,100,97,100,"23 Jan 2018"
"proteus mirabilis","doxycycline",4,4,100,45,100,"23 Jan 2018"
"proteus mirabilis","ertapenem",696,12,2,1,3,"23 Jan 2018"
"proteus mirabilis","fosfomycin",588,81,14,11,17,"23 Jan 2018"
"proteus mirabilis","gentamicin",552,51,9,7,12,"23 Jan 2018"
"proteus mirabilis","imipenem",496,140,28,24,32,"23 Jan 2018"
"proteus mirabilis","levofloxacin",148,16,11,7,17,"23 Jan 2018"
"proteus mirabilis","nitrofurantoin",489,489,100,99,100,"23 Jan 2018"
"proteus mirabilis","norfloxacin",593,97,16,14,20,"23 Jan 2018"
"proteus mirabilis","piperacillin/tazobactam",692,13,2,1,3,"23 Jan 2018"
"proteus mirabilis","tobramycin",142,7,5,2,10,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin",52,52,100,92,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",107,107,100,96,100,"23 Jan 2018"
"pseudomonas aeruginosa","azithromycin",140,130,93,87,96,"23 Jan 2018"
"pseudomonas aeruginosa","aztreonam",599,555,93,90,94,"23 Jan 2018"
"pseudomonas aeruginosa","cefepime",1066,95,9,7,11,"23 Jan 2018"
"pseudomonas aeruginosa","ceftazidime",1045,101,10,8,12,"23 Jan 2018"
"pseudomonas aeruginosa","ciprofloxacin",1072,177,17,14,19,"23 Jan 2018"
"pseudomonas aeruginosa","colistin",943,14,1,1,3,"23 Jan 2018"
"pseudomonas aeruginosa","ertapenem",53,53,100,92,100,"23 Jan 2018"
"pseudomonas aeruginosa","fosfomycin",38,25,66,50,79,"23 Jan 2018"
"pseudomonas aeruginosa","gentamicin",776,39,5,4,7,"23 Jan 2018"
"pseudomonas aeruginosa","imipenem",1035,109,11,9,13,"23 Jan 2018"
"pseudomonas aeruginosa","levofloxacin",990,196,20,17,22,"23 Jan 2018"
"pseudomonas aeruginosa","meropenem",1018,96,9,8,11,"23 Jan 2018"
"pseudomonas aeruginosa","minocycline",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","nitrofurantoin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","norfloxacin",9,8,89,54,100,"23 Jan 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",1062,146,14,12,16,"23 Jan 2018"
"pseudomonas aeruginosa","rifampicin",3,3,100,38,100,"23 Jan 2018"
"pseudomonas aeruginosa","tobramycin",1020,32,3,2,4,"23 Jan 2018"
"salmonella sp.","amoxicillin",5,1,20,3,64,"23 Jan 2018"
"salmonella sp.","amoxicillin/clavulanate",15,1,7,0,32,"23 Jan 2018"
"salmonella sp.","cefepime",11,3,27,9,57,"23 Jan 2018"
"salmonella sp.","ceftazidime",11,3,27,9,57,"23 Jan 2018"
"salmonella sp.","ciprofloxacin",15,2,13,3,39,"23 Jan 2018"
"salmonella sp.","erythromycin",1,1,100,17,100,"23 Jan 2018"
"salmonella sp.","gentamicin",11,11,100,69,100,"23 Jan 2018"
"salmonella sp.","nitrofurantoin",10,10,100,67,100,"23 Jan 2018"
"salmonella sp.","piperacillin/tazobactam",11,1,9,0,40,"23 Jan 2018"
"serratia sp.","amoxicillin",145,145,100,97,100,"23 Jan 2018"
"serratia sp.","amoxicillin/clavulanate",252,252,100,98,100,"23 Jan 2018"
"serratia sp.","ceftazidime",251,16,6,4,10,"23 Jan 2018"
"serratia sp.","ciprofloxacin",252,20,8,5,12,"23 Jan 2018"
"serratia sp.","colistin",76,76,100,94,100,"23 Jan 2018"
"serratia sp.","ertapenem",250,2,1,0,3,"23 Jan 2018"
"serratia sp.","fosfomycin",112,17,15,10,23,"23 Jan 2018"
"serratia sp.","gentamicin",174,2,1,0,4,"23 Jan 2018"
"serratia sp.","imipenem",250,1,0,0,3,"23 Jan 2018"
"serratia sp.","levofloxacin",78,2,3,0,10,"23 Jan 2018"
"serratia sp.","nitrofurantoin",97,97,100,95,100,"23 Jan 2018"
"serratia sp.","norfloxacin",112,14,13,8,20,"23 Jan 2018"
"serratia sp.","piperacillin/tazobactam",250,14,6,3,9,"23 Jan 2018"
"serratia sp.","tobramycin",77,21,27,19,38,"23 Jan 2018"
"shigella sp.","amoxicillin/clavulanate",3,1,33,6,80,"23 Jan 2018"
"shigella sp.","azithromycin",2,2,100,29,100,"23 Jan 2018"
"shigella sp.","ciprofloxacin",3,1,33,6,80,"23 Jan 2018"
"shigella sp.","gentamicin",1,1,100,17,100,"23 Jan 2018"
"shigella sp.","levofloxacin",2,1,50,10,90,"23 Jan 2018"
"shigella sp.","tobramycin",2,2,100,29,100,"23 Jan 2018"
"staphylococcus aureus","amoxicillin",1147,725,63,60,66,"23 Jan 2018"
"staphylococcus aureus","amoxicillin/clavulanate",2069,165,8,7,9,"23 Jan 2018"
"staphylococcus aureus","cefazolin",616,59,10,7,12,"23 Jan 2018"
"staphylococcus aureus","cefepime",616,59,10,7,12,"23 Jan 2018"
"staphylococcus aureus","ciprofloxacin",2087,175,8,7,10,"23 Jan 2018"
"staphylococcus aureus","clarithromycin",261,28,11,8,15,"23 Jan 2018"
"staphylococcus aureus","clindamycin",2069,238,12,10,13,"23 Jan 2018"
"staphylococcus aureus","daptomycin",920,3,0,0,1,"23 Jan 2018"
"staphylococcus aureus","erythromycin",2071,265,13,11,14,"23 Jan 2018"
"staphylococcus aureus","fosfomycin",436,12,3,2,5,"23 Jan 2018"
"staphylococcus aureus","fusidic acid",2087,116,6,5,7,"23 Jan 2018"
"staphylococcus aureus","gentamicin",2070,42,2,2,3,"23 Jan 2018"
"staphylococcus aureus","imipenem",616,59,10,7,12,"23 Jan 2018"
"staphylococcus aureus","levofloxacin",59,4,7,2,17,"23 Jan 2018"
"staphylococcus aureus","linezolid",2016,2,0,0,0,"23 Jan 2018"
"staphylococcus aureus","meropenem",619,59,10,7,12,"23 Jan 2018"
"staphylococcus aureus","norfloxacin",164,23,14,9,20,"23 Jan 2018"
"staphylococcus aureus","penicillin g",2056,1414,69,67,71,"23 Jan 2018"
"staphylococcus aureus","piperacillin/tazobactam",616,59,10,7,12,"23 Jan 2018"
"staphylococcus aureus","rifampicin",2086,15,1,0,1,"23 Jan 2018"
"staphylococcus aureus","teicoplanin",2014,5,0,0,1,"23 Jan 2018"
"staphylococcus aureus","tobramycin",67,1,1,0,9,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin",97,89,92,84,96,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",121,36,30,22,38,"23 Jan 2018"
"staphylococcus saprophyticus","cefazolin",12,1,8,0,38,"23 Jan 2018"
"staphylococcus saprophyticus","cefepime",12,1,8,0,38,"23 Jan 2018"
"staphylococcus saprophyticus","clindamycin",108,16,15,9,23,"23 Jan 2018"
"staphylococcus saprophyticus","erythromycin",108,42,39,30,48,"23 Jan 2018"
"staphylococcus saprophyticus","fosfomycin",94,94,100,95,100,"23 Jan 2018"
"staphylococcus saprophyticus","fusidic acid",109,96,88,80,93,"23 Jan 2018"
"staphylococcus saprophyticus","gentamicin",108,1,1,0,6,"23 Jan 2018"
"staphylococcus saprophyticus","imipenem",12,1,8,0,38,"23 Jan 2018"
"staphylococcus saprophyticus","linezolid",103,1,1,0,6,"23 Jan 2018"
"staphylococcus saprophyticus","meropenem",12,1,8,0,38,"23 Jan 2018"
"staphylococcus saprophyticus","penicillin g",108,101,94,87,97,"23 Jan 2018"
"staphylococcus saprophyticus","piperacillin/tazobactam",12,1,8,0,38,"23 Jan 2018"
"staphylococcus saprophyticus","rifampicin",108,2,2,0,7,"23 Jan 2018"
"staphylococcus saprophyticus","tobramycin",8,1,13,1,50,"23 Jan 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",32,31,97,83,100,"23 Jan 2018"
"stenotrophomonas maltophilia","aztreonam",31,31,100,87,100,"23 Jan 2018"
"stenotrophomonas maltophilia","cefepime",32,27,84,68,93,"23 Jan 2018"
"stenotrophomonas maltophilia","ceftazidime",35,33,94,80,99,"23 Jan 2018"
"stenotrophomonas maltophilia","ciprofloxacin",31,23,74,56,86,"23 Jan 2018"
"stenotrophomonas maltophilia","gentamicin",31,31,100,87,100,"23 Jan 2018"
"stenotrophomonas maltophilia","imipenem",31,31,100,87,100,"23 Jan 2018"
"stenotrophomonas maltophilia","levofloxacin",36,8,22,12,38,"23 Jan 2018"
"stenotrophomonas maltophilia","meropenem",31,31,100,87,100,"23 Jan 2018"
"stenotrophomonas maltophilia","minocycline",2,1,50,10,90,"23 Jan 2018"
"stenotrophomonas maltophilia","norfloxacin",5,4,80,36,97,"23 Jan 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",31,31,100,87,100,"23 Jan 2018"
"stenotrophomonas maltophilia","tobramycin",31,31,100,87,100,"23 Jan 2018"
"streptococcus pneumoniae","amoxicillin",112,2,2,0,7,"23 Jan 2018"
"streptococcus pneumoniae","clarithromycin",81,10,12,7,22,"23 Jan 2018"
"streptococcus pneumoniae","clindamycin",34,4,12,4,27,"23 Jan 2018"
"streptococcus pneumoniae","erythromycin",103,20,19,13,28,"23 Jan 2018"
"streptococcus pneumoniae","penicillin g",208,17,8,5,13,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin",3,3,100,38,100,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin/clavulanate",4,3,75,29,96,"23 Jan 2018"
"yersinia enterocolitica","nitrofurantoin",1,1,100,17,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin",3,3,100,38,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin/clavulanate",4,3,75,29,96,"23 Jan 2018"
"yersinia pseudotuberculosis","nitrofurantoin",1,1,100,17,100,"23 Jan 2018"
