microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"enterococcus faecium","vancomycin",138,1,1,0,4,"24 Sep 2018"
"escherichia coli","amoxicillin",2264,979,43,41,45,"24 Sep 2018"
"escherichia coli","amoxicillin/clavulanate",6407,1371,21,20,22,"24 Sep 2018"
"escherichia coli","aztreonam",1950,161,8,7,10,"24 Sep 2018"
"escherichia coli","cefazolin",1,0,0,0,83,"24 Sep 2018"
"escherichia coli","cefepime",4669,327,7,6,8,"24 Sep 2018"
"escherichia coli","cefotaxime",230,9,4,2,7,"24 Sep 2018"
"escherichia coli","ceftazidime",4813,458,10,9,10,"24 Sep 2018"
"escherichia coli","ceftriaxone",4902,383,8,7,9,"24 Sep 2018"
"escherichia coli","cefuroxime",6328,747,12,11,13,"24 Sep 2018"
"escherichia coli","ciprofloxacin",6264,917,15,14,16,"24 Sep 2018"
"escherichia coli","colistin",1951,11,1,0,1,"24 Sep 2018"
"escherichia coli","cotrimoxazole",6404,1411,22,21,23,"24 Sep 2018"
"escherichia coli","doxycycline",79,24,30,21,41,"24 Sep 2018"
"escherichia coli","ertapenem",4616,12,0,0,0,"24 Sep 2018"
"escherichia coli","fosfomycin",6008,78,1,1,2,"24 Sep 2018"
"escherichia coli","gentamicin",4847,339,7,6,8,"24 Sep 2018"
"escherichia coli","imipenem",4842,4,0,0,0,"24 Sep 2018"
"escherichia coli","levofloxacin",2276,376,17,15,18,"24 Sep 2018"
"escherichia coli","meropenem",2790,2,0,0,0,"24 Sep 2018"
"escherichia coli","moxifloxacin",1,0,0,0,83,"24 Sep 2018"
"escherichia coli","nitrofurantoin",5737,51,1,1,1,"24 Sep 2018"
"escherichia coli","norfloxacin",6077,1185,19,19,21,"24 Sep 2018"
"escherichia coli","piperacillin/tazobactam",4798,340,7,6,8,"24 Sep 2018"
"escherichia coli","tigecycline",1950,10,1,0,1,"24 Sep 2018"
"escherichia coli","tobramycin",2045,171,8,7,10,"24 Sep 2018"
"haemophilus influenzae","amoxicillin",3,3,100,38,100,"24 Sep 2018"
"haemophilus influenzae","amoxicillin/clavulanate",65,19,29,20,41,"24 Sep 2018"
"haemophilus influenzae","azithromycin",48,48,100,91,100,"24 Sep 2018"
"haemophilus influenzae","ceftriaxone",70,0,0,0,6,"24 Sep 2018"
"haemophilus influenzae","cefuroxime",7,1,14,1,54,"24 Sep 2018"
"haemophilus influenzae","ciprofloxacin",66,4,6,2,15,"24 Sep 2018"
"haemophilus influenzae","clarithromycin",48,48,100,91,100,"24 Sep 2018"
"haemophilus influenzae","clindamycin",1,1,100,17,100,"24 Sep 2018"
"haemophilus influenzae","cotrimoxazole",65,12,18,11,30,"24 Sep 2018"
"haemophilus influenzae","doxycycline",59,1,2,0,10,"24 Sep 2018"
"haemophilus influenzae","imipenem",35,0,0,0,12,"24 Sep 2018"
"haemophilus influenzae","levofloxacin",60,4,7,2,17,"24 Sep 2018"
"haemophilus influenzae","moxifloxacin",61,4,7,2,16,"24 Sep 2018"
"haemophilus influenzae","ofloxacin",1,0,0,0,83,"24 Sep 2018"
"helicobacter pylori","amoxicillin",7,1,14,1,54,"24 Sep 2018"
"helicobacter pylori","clarithromycin",12,6,50,26,75,"24 Sep 2018"
"helicobacter pylori","levofloxacin",12,3,25,9,54,"24 Sep 2018"
"helicobacter pylori","metronidazole",12,7,58,32,81,"24 Sep 2018"
"helicobacter pylori","rifampicin",11,0,0,0,31,"24 Sep 2018"
"klebsiella oxytoca","amoxicillin",81,81,100,94,100,"24 Sep 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",259,19,7,5,11,"24 Sep 2018"
"klebsiella oxytoca","aztreonam",101,7,7,3,14,"24 Sep 2018"
"klebsiella oxytoca","cefepime",215,2,1,0,4,"24 Sep 2018"
"klebsiella oxytoca","cefotaxime",6,0,0,0,45,"24 Sep 2018"
"klebsiella oxytoca","ceftazidime",220,1,0,0,3,"24 Sep 2018"
"klebsiella oxytoca","ceftriaxone",228,12,5,3,9,"24 Sep 2018"
"klebsiella oxytoca","cefuroxime",237,22,9,6,14,"24 Sep 2018"
"klebsiella oxytoca","ciprofloxacin",258,4,2,0,4,"24 Sep 2018"
"klebsiella oxytoca","colistin",101,2,2,0,7,"24 Sep 2018"
"klebsiella oxytoca","cotrimoxazole",259,6,2,1,5,"24 Sep 2018"
"klebsiella oxytoca","ertapenem",212,1,0,0,3,"24 Sep 2018"
"klebsiella oxytoca","fosfomycin",204,63,31,25,38,"24 Sep 2018"
"klebsiella oxytoca","gentamicin",222,0,0,0,2,"24 Sep 2018"
"klebsiella oxytoca","imipenem",222,0,0,0,2,"24 Sep 2018"
"klebsiella oxytoca","levofloxacin",130,2,2,0,6,"24 Sep 2018"
"klebsiella oxytoca","meropenem",164,0,0,0,3,"24 Sep 2018"
"klebsiella oxytoca","nitrofurantoin",133,54,41,33,49,"24 Sep 2018"
"klebsiella oxytoca","norfloxacin",206,5,2,1,6,"24 Sep 2018"
"klebsiella oxytoca","piperacillin/tazobactam",220,16,7,4,12,"24 Sep 2018"
"klebsiella oxytoca","tigecycline",101,2,2,0,7,"24 Sep 2018"
"klebsiella oxytoca","tobramycin",122,0,0,0,4,"24 Sep 2018"
"klebsiella pneumoniae","amoxicillin",315,315,100,99,100,"24 Sep 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",968,109,11,9,13,"24 Sep 2018"
"klebsiella pneumoniae","aztreonam",381,43,11,8,15,"24 Sep 2018"
"klebsiella pneumoniae","cefepime",754,61,8,6,10,"24 Sep 2018"
"klebsiella pneumoniae","cefotaxime",30,2,7,1,23,"24 Sep 2018"
"klebsiella pneumoniae","ceftazidime",775,72,9,7,12,"24 Sep 2018"
"klebsiella pneumoniae","ceftriaxone",796,62,8,6,10,"24 Sep 2018"
"klebsiella pneumoniae","cefuroxime",949,121,13,11,15,"24 Sep 2018"
"klebsiella pneumoniae","ciprofloxacin",960,115,12,10,14,"24 Sep 2018"
"klebsiella pneumoniae","colistin",381,8,2,1,4,"24 Sep 2018"
"klebsiella pneumoniae","cotrimoxazole",968,124,13,11,15,"24 Sep 2018"
"klebsiella pneumoniae","doxycycline",10,2,20,5,52,"24 Sep 2018"
"klebsiella pneumoniae","ertapenem",747,19,3,2,4,"24 Sep 2018"
"klebsiella pneumoniae","fosfomycin",876,310,35,32,39,"24 Sep 2018"
"klebsiella pneumoniae","gentamicin",782,26,3,2,5,"24 Sep 2018"
"klebsiella pneumoniae","imipenem",781,8,1,0,2,"24 Sep 2018"
"klebsiella pneumoniae","levofloxacin",429,66,15,12,19,"24 Sep 2018"
"klebsiella pneumoniae","meropenem",522,12,2,1,4,"24 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",658,502,76,73,79,"24 Sep 2018"
"klebsiella pneumoniae","norfloxacin",877,125,14,12,17,"24 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",774,76,10,8,12,"24 Sep 2018"
"klebsiella pneumoniae","tigecycline",380,100,26,22,31,"24 Sep 2018"
"klebsiella pneumoniae","tobramycin",399,28,7,5,10,"24 Sep 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",17,0,0,0,22,"24 Sep 2018"
"moraxella catarrhalis","azithromycin",15,1,7,0,32,"24 Sep 2018"
"moraxella catarrhalis","cefotaxime",1,0,0,0,83,"24 Sep 2018"
"moraxella catarrhalis","ceftriaxone",17,0,0,0,22,"24 Sep 2018"
"moraxella catarrhalis","cefuroxime",1,0,0,0,83,"24 Sep 2018"
"moraxella catarrhalis","ciprofloxacin",17,0,0,0,22,"24 Sep 2018"
"moraxella catarrhalis","clarithromycin",15,1,7,0,32,"24 Sep 2018"
"moraxella catarrhalis","cotrimoxazole",17,1,6,0,29,"24 Sep 2018"
"moraxella catarrhalis","doxycycline",16,0,0,0,23,"24 Sep 2018"
"moraxella catarrhalis","erythromycin",1,0,0,0,83,"24 Sep 2018"
"moraxella catarrhalis","levofloxacin",16,0,0,0,23,"24 Sep 2018"
"moraxella catarrhalis","moxifloxacin",16,0,0,0,23,"24 Sep 2018"
"morganella morganii","amoxicillin",42,42,100,90,100,"24 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",127,127,100,96,100,"24 Sep 2018"
"morganella morganii","aztreonam",51,1,2,0,11,"24 Sep 2018"
"morganella morganii","cefepime",107,0,0,0,4,"24 Sep 2018"
"morganella morganii","ceftazidime",112,10,9,5,16,"24 Sep 2018"
"morganella morganii","ceftriaxone",102,7,7,3,14,"24 Sep 2018"
"morganella morganii","cefuroxime",113,112,99,95,100,"24 Sep 2018"
"morganella morganii","ciprofloxacin",127,14,11,7,18,"24 Sep 2018"
"morganella morganii","colistin",51,51,100,91,100,"24 Sep 2018"
"morganella morganii","cotrimoxazole",127,17,13,8,21,"24 Sep 2018"
"morganella morganii","ertapenem",105,1,1,0,6,"24 Sep 2018"
"morganella morganii","fosfomycin",100,93,93,86,97,"24 Sep 2018"
"morganella morganii","gentamicin",124,5,4,2,9,"24 Sep 2018"
"morganella morganii","imipenem",115,53,46,37,55,"24 Sep 2018"
"morganella morganii","levofloxacin",61,9,15,8,26,"24 Sep 2018"
"morganella morganii","meropenem",81,0,0,0,6,"24 Sep 2018"
"morganella morganii","nitrofurantoin",100,99,99,94,100,"24 Sep 2018"
"morganella morganii","norfloxacin",101,14,14,8,22,"24 Sep 2018"
"morganella morganii","piperacillin/tazobactam",122,6,5,2,11,"24 Sep 2018"
"morganella morganii","tigecycline",51,46,90,78,96,"24 Sep 2018"
"morganella morganii","tobramycin",61,3,5,1,14,"24 Sep 2018"
"neisseria gonorrhoeae","azithromycin",9,1,11,0,46,"24 Sep 2018"
"neisseria gonorrhoeae","ceftriaxone",12,0,0,0,29,"24 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",3,2,67,20,94,"24 Sep 2018"
"neisseria gonorrhoeae","penicillin g",11,11,100,69,100,"24 Sep 2018"
"neisseria meningitidis","ceftriaxone",2,0,0,0,71,"24 Sep 2018"
"neisseria meningitidis","ciprofloxacin",1,0,0,0,83,"24 Sep 2018"
"neisseria meningitidis","penicillin g",1,0,0,0,83,"24 Sep 2018"
"propionibacterium acnes","amoxicillin/clavulanate",17,0,0,0,22,"24 Sep 2018"
"propionibacterium acnes","clindamycin",75,1,1,0,8,"24 Sep 2018"
"propionibacterium acnes","imipenem",17,0,0,0,22,"24 Sep 2018"
"propionibacterium acnes","levofloxacin",16,0,0,0,23,"24 Sep 2018"
"propionibacterium acnes","metronidazole",1,1,100,17,100,"24 Sep 2018"
"propionibacterium acnes","penicillin g",75,1,1,0,8,"24 Sep 2018"
"propionibacterium acnes","rifampicin",16,0,0,0,23,"24 Sep 2018"
"proteus mirabilis","amoxicillin",159,59,37,30,45,"24 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",498,29,6,4,8,"24 Sep 2018"
"proteus mirabilis","aztreonam",190,3,2,0,5,"24 Sep 2018"
"proteus mirabilis","cefepime",391,12,3,2,5,"24 Sep 2018"
"proteus mirabilis","cefotaxime",13,0,0,0,27,"24 Sep 2018"
"proteus mirabilis","ceftazidime",393,6,2,1,3,"24 Sep 2018"
"proteus mirabilis","ceftriaxone",418,15,4,2,6,"24 Sep 2018"
"proteus mirabilis","cefuroxime",479,27,6,4,8,"24 Sep 2018"
"proteus mirabilis","ciprofloxacin",493,57,12,9,15,"24 Sep 2018"
"proteus mirabilis","colistin",189,189,100,98,100,"24 Sep 2018"
"proteus mirabilis","cotrimoxazole",500,153,31,27,35,"24 Sep 2018"
"proteus mirabilis","doxycycline",2,2,100,29,100,"24 Sep 2018"
"proteus mirabilis","ertapenem",389,11,3,2,5,"24 Sep 2018"
"proteus mirabilis","fosfomycin",437,69,16,13,20,"24 Sep 2018"
"proteus mirabilis","gentamicin",398,76,19,16,23,"24 Sep 2018"
"proteus mirabilis","imipenem",143,7,5,2,10,"24 Sep 2018"
"proteus mirabilis","levofloxacin",222,38,17,13,23,"24 Sep 2018"
"proteus mirabilis","meropenem",268,5,2,1,4,"24 Sep 2018"
"proteus mirabilis","nitrofurantoin",436,436,100,99,100,"24 Sep 2018"
"proteus mirabilis","norfloxacin",443,56,13,10,16,"24 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",392,4,1,0,3,"24 Sep 2018"
"proteus mirabilis","tigecycline",188,188,100,98,100,"24 Sep 2018"
"proteus mirabilis","tobramycin",209,29,14,10,19,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",44,44,100,90,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",137,18,13,8,20,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","aztreonam",49,1,2,0,12,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","cefepime",108,3,3,1,8,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","cefotaxime",4,0,0,0,55,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",121,3,2,1,7,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",113,26,23,16,32,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",128,128,100,96,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",136,0,0,0,3,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","colistin",49,49,100,91,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",136,9,7,3,12,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","ertapenem",106,3,3,1,8,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",108,13,12,7,20,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","gentamicin",126,4,3,1,8,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","imipenem",98,44,45,35,55,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","levofloxacin",61,0,0,0,7,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","meropenem",80,3,4,1,11,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",105,105,100,96,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",111,1,1,0,6,"24 Sep 2018"
