microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"acinetobacter sp.","nitrofurantoin",9,9,100,65,100,"10 Sep 2018"
"acinetobacter sp.","piperacillin/tazobactam",130,35,27,20,35,"10 Sep 2018"
"acinetobacter sp.","rifampicin",25,3,12,3,31,"10 Sep 2018"
"acinetobacter sp.","tobramycin",168,8,5,2,9,"10 Sep 2018"
"burkholderia sp.","cefepime",1,1,100,17,100,"10 Sep 2018"
"burkholderia sp.","ciprofloxacin",1,1,100,17,100,"10 Sep 2018"
"burkholderia sp.","gentamicin",1,1,100,17,100,"10 Sep 2018"
"burkholderia sp.","piperacillin/tazobactam",1,1,100,17,100,"10 Sep 2018"
"burkholderia sp.","tobramycin",1,1,100,17,100,"10 Sep 2018"
"campylobacter coli","azithromycin",42,7,17,8,31,"10 Sep 2018"
"campylobacter coli","ciprofloxacin",60,45,75,63,84,"10 Sep 2018"
"campylobacter coli","clarithromycin",15,5,33,15,59,"10 Sep 2018"
"campylobacter coli","doxycycline",36,22,61,45,75,"10 Sep 2018"
"campylobacter coli","erythromycin",18,5,28,12,51,"10 Sep 2018"
"campylobacter jejuni","azithromycin",383,5,1,0,3,"10 Sep 2018"
"campylobacter jejuni","ceftriaxone",1,1,100,17,100,"10 Sep 2018"
"campylobacter jejuni","ciprofloxacin",570,320,56,52,60,"10 Sep 2018"
"campylobacter jejuni","clarithromycin",155,4,3,1,7,"10 Sep 2018"
"campylobacter jejuni","doxycycline",354,130,37,32,42,"10 Sep 2018"
"campylobacter jejuni","erythromycin",193,4,2,1,5,"10 Sep 2018"
"citrobacter koseri","amoxicillin",258,257,100,98,100,"10 Sep 2018"
"citrobacter koseri","amoxicillin/clavulanate",416,22,5,3,8,"10 Sep 2018"
"citrobacter koseri","cefepime",411,5,1,0,3,"10 Sep 2018"
"citrobacter koseri","ceftazidime",411,8,2,1,4,"10 Sep 2018"
"citrobacter koseri","ceftriaxone",414,23,6,4,8,"10 Sep 2018"
"citrobacter koseri","cefuroxime",403,215,53,48,58,"10 Sep 2018"
"citrobacter koseri","ciprofloxacin",416,5,1,0,3,"10 Sep 2018"
"citrobacter koseri","cotrimoxazole",416,2,0,0,2,"10 Sep 2018"
"citrobacter koseri","fosfomycin",348,3,1,0,3,"10 Sep 2018"
"citrobacter koseri","gentamicin",385,2,1,0,2,"10 Sep 2018"
"citrobacter koseri","nitrofurantoin",352,165,47,42,52,"10 Sep 2018"
"citrobacter koseri","norfloxacin",371,7,2,1,4,"10 Sep 2018"
"citrobacter koseri","piperacillin/tazobactam",411,25,6,4,9,"10 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin",205,204,100,97,100,"10 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin/clavulanate",302,283,94,90,96,"10 Sep 2018"
"citrobacter sp. non-koseri","cefazolin",2,2,100,29,100,"10 Sep 2018"
"citrobacter sp. non-koseri","cefepime",300,6,2,1,4,"10 Sep 2018"
"citrobacter sp. non-koseri","ceftazidime",300,46,15,12,20,"10 Sep 2018"
"citrobacter sp. non-koseri","ceftriaxone",302,46,15,12,20,"10 Sep 2018"
"citrobacter sp. non-koseri","cefuroxime",289,190,66,60,71,"10 Sep 2018"
"citrobacter sp. non-koseri","ciprofloxacin",300,18,6,4,9,"10 Sep 2018"
"citrobacter sp. non-koseri","cotrimoxazole",302,22,7,5,11,"10 Sep 2018"
"citrobacter sp. non-koseri","ertapenem",273,1,0,0,2,"10 Sep 2018"
"citrobacter sp. non-koseri","fosfomycin",236,2,1,0,3,"10 Sep 2018"
"citrobacter sp. non-koseri","gentamicin",282,6,2,1,5,"10 Sep 2018"
"citrobacter sp. non-koseri","imipenem",288,3,1,0,3,"10 Sep 2018"
"citrobacter sp. non-koseri","levofloxacin",58,3,5,1,15,"10 Sep 2018"
"citrobacter sp. non-koseri","meropenem",137,1,1,0,5,"10 Sep 2018"
"citrobacter sp. non-koseri","nitrofurantoin",238,87,37,31,43,"10 Sep 2018"
"citrobacter sp. non-koseri","norfloxacin",249,30,12,9,17,"10 Sep 2018"
"citrobacter sp. non-koseri","piperacillin/tazobactam",299,46,15,12,20,"10 Sep 2018"
"enterobacter sp.","amoxicillin",576,576,100,99,100,"10 Sep 2018"
"enterobacter sp.","amoxicillin/clavulanate",791,790,100,99,100,"10 Sep 2018"
"enterobacter sp.","cefazolin",5,5,100,51,100,"10 Sep 2018"
"enterobacter sp.","cefepime",782,65,8,7,10,"10 Sep 2018"
"enterobacter sp.","ceftazidime",786,167,21,19,24,"10 Sep 2018"
"enterobacter sp.","ceftriaxone",787,169,21,19,24,"10 Sep 2018"
"enterobacter sp.","cefuroxime",769,686,89,87,91,"10 Sep 2018"
"enterobacter sp.","ciprofloxacin",788,31,4,3,6,"10 Sep 2018"
"enterobacter sp.","cotrimoxazole",788,38,5,4,7,"10 Sep 2018"
"enterobacter sp.","ertapenem",708,51,7,6,9,"10 Sep 2018"
"enterobacter sp.","fosfomycin",579,289,50,46,54,"10 Sep 2018"
"enterobacter sp.","gentamicin",759,13,2,1,3,"10 Sep 2018"
"enterobacter sp.","imipenem",760,2,0,0,1,"10 Sep 2018"
"enterobacter sp.","levofloxacin",160,10,6,3,11,"10 Sep 2018"
"enterobacter sp.","nitrofurantoin",595,360,61,57,64,"10 Sep 2018"
"enterobacter sp.","norfloxacin",599,56,9,7,12,"10 Sep 2018"
"enterobacter sp.","piperacillin/tazobactam",782,168,21,19,25,"10 Sep 2018"
"enterobacter sp.","tigecycline",1,1,100,17,100,"10 Sep 2018"
"enterococcus faecalis","amoxicillin",650,2,0,0,1,"10 Sep 2018"
"enterococcus faecalis","amoxicillin/clavulanate",805,4,0,0,1,"10 Sep 2018"
"enterococcus faecalis","azithromycin",397,397,100,99,100,"10 Sep 2018"
"enterococcus faecalis","cefazolin",37,37,100,89,100,"10 Sep 2018"
"enterococcus faecalis","ceftriaxone",40,39,98,86,100,"10 Sep 2018"
"enterococcus faecalis","cefuroxime",445,441,99,98,100,"10 Sep 2018"
"enterococcus faecalis","ciprofloxacin",160,25,16,11,22,"10 Sep 2018"
"enterococcus faecalis","clarithromycin",399,399,100,99,100,"10 Sep 2018"
"enterococcus faecalis","clindamycin",407,402,99,97,100,"10 Sep 2018"
"enterococcus faecalis","cotrimoxazole",452,448,99,98,100,"10 Sep 2018"
"enterococcus faecalis","doxycycline",570,427,75,71,78,"10 Sep 2018"
"enterococcus faecalis","erythromycin",411,406,99,97,100,"10 Sep 2018"
"enterococcus faecalis","gentamicin",2,2,100,29,100,"10 Sep 2018"
"enterococcus faecalis","imipenem",563,1,0,0,1,"10 Sep 2018"
"enterococcus faecalis","levofloxacin",595,41,7,5,9,"10 Sep 2018"
"enterococcus faecalis","linezolid",1142,2,0,0,1,"10 Sep 2018"
"enterococcus faecalis","moxifloxacin",408,25,6,4,9,"10 Sep 2018"
"enterococcus faecalis","norfloxacin",62,15,24,15,36,"10 Sep 2018"
"enterococcus faecalis","penicillin g",970,10,1,1,2,"10 Sep 2018"
"enterococcus faecalis","teicoplanin",1120,3,0,0,1,"10 Sep 2018"
"enterococcus faecalis","vancomycin",1229,2,0,0,1,"10 Sep 2018"
"enterococcus faecium","amoxicillin",299,227,76,71,80,"10 Sep 2018"
"enterococcus faecium","amoxicillin/clavulanate",321,245,76,71,81,"10 Sep 2018"
"enterococcus faecium","azithromycin",89,89,100,95,100,"10 Sep 2018"
"enterococcus faecium","cefazolin",4,4,100,45,100,"10 Sep 2018"
"enterococcus faecium","ceftriaxone",7,6,86,46,99,"10 Sep 2018"
"enterococcus faecium","cefuroxime",101,101,100,95,100,"10 Sep 2018"
"enterococcus faecium","ciprofloxacin",17,12,71,47,87,"10 Sep 2018"
"enterococcus faecium","clarithromycin",92,92,100,95,100,"10 Sep 2018"
"enterococcus faecium","clindamycin",96,93,97,91,99,"10 Sep 2018"
"enterococcus faecium","cotrimoxazole",158,151,96,91,98,"10 Sep 2018"
"enterococcus faecium","doxycycline",188,58,31,25,38,"10 Sep 2018"
"enterococcus faecium","erythromycin",98,98,100,95,100,"10 Sep 2018"
"enterococcus faecium","fosfomycin",6,4,67,30,90,"10 Sep 2018"
"enterococcus faecium","imipenem",242,205,85,80,89,"10 Sep 2018"
"enterococcus faecium","levofloxacin",225,140,62,56,68,"10 Sep 2018"
"enterococcus faecium","linezolid",407,2,0,0,2,"10 Sep 2018"
"enterococcus faecium","meropenem",89,64,72,62,80,"10 Sep 2018"
"enterococcus faecium","moxifloxacin",103,71,69,59,77,"10 Sep 2018"
"enterococcus faecium","nitrofurantoin",160,75,47,39,55,"10 Sep 2018"
"enterococcus faecium","norfloxacin",7,5,71,35,92,"10 Sep 2018"
"enterococcus faecium","penicillin g",275,217,79,74,83,"10 Sep 2018"
"enterococcus faecium","piperacillin/tazobactam",6,5,83,42,98,"10 Sep 2018"
"enterococcus faecium","teicoplanin",423,13,3,2,5,"10 Sep 2018"
"enterococcus faecium","vancomycin",439,44,10,8,13,"10 Sep 2018"
"escherichia coli","amoxicillin",11565,5094,44,43,45,"10 Sep 2018"
"escherichia coli","amoxicillin/clavulanate",16673,3002,18,17,19,"10 Sep 2018"
"escherichia coli","aztreonam",6,5,83,42,98,"10 Sep 2018"
"escherichia coli","cefazolin",336,46,14,10,18,"10 Sep 2018"
"escherichia coli","cefepime",16233,921,6,5,6,"10 Sep 2018"
"escherichia coli","cefotaxime",52,2,4,0,14,"10 Sep 2018"
"escherichia coli","ceftazidime",16262,1070,7,6,7,"10 Sep 2018"
"escherichia coli","ceftriaxone",16584,1101,7,6,7,"10 Sep 2018"
"escherichia coli","cefuroxime",16229,2100,13,12,13,"10 Sep 2018"
"escherichia coli","ciprofloxacin",16594,3022,18,18,19,"10 Sep 2018"
"escherichia coli","cotrimoxazole",16648,3942,24,23,24,"10 Sep 2018"
"escherichia coli","doxycycline",48,13,27,17,41,"10 Sep 2018"
"escherichia coli","ertapenem",14625,10,0,0,0,"10 Sep 2018"
"escherichia coli","erythromycin",1,1,100,17,100,"10 Sep 2018"
"escherichia coli","fosfomycin",15730,200,1,1,1,"10 Sep 2018"
"escherichia coli","gentamicin",14942,970,6,6,7,"10 Sep 2018"
"escherichia coli","imipenem",15659,3,0,0,0,"10 Sep 2018"
"escherichia coli","levofloxacin",3721,587,16,15,17,"10 Sep 2018"
"escherichia coli","meropenem",6310,3,0,0,0,"10 Sep 2018"
"escherichia coli","moxifloxacin",771,131,17,15,20,"10 Sep 2018"
"escherichia coli","nitrofurantoin",16010,155,1,1,1,"10 Sep 2018"
"escherichia coli","norfloxacin",15872,3581,23,22,23,"10 Sep 2018"
"escherichia coli","ofloxacin",2,1,50,10,90,"10 Sep 2018"
"escherichia coli","piperacillin/tazobactam",16207,1075,7,6,7,"10 Sep 2018"
"escherichia coli","tobramycin",712,48,7,5,9,"10 Sep 2018"
"haemophilus influenzae","amoxicillin",273,71,26,21,32,"10 Sep 2018"
"haemophilus influenzae","amoxicillin/clavulanate",275,12,4,2,8,"10 Sep 2018"
"haemophilus influenzae","azithromycin",4,4,100,45,100,"10 Sep 2018"
"haemophilus influenzae","cefuroxime",42,11,26,15,41,"10 Sep 2018"
"haemophilus influenzae","ciprofloxacin",288,5,2,1,4,"10 Sep 2018"
"haemophilus influenzae","clarithromycin",4,4,100,45,100,"10 Sep 2018"
"haemophilus influenzae","cotrimoxazole",239,49,21,16,26,"10 Sep 2018"
"haemophilus influenzae","erythromycin",40,40,100,89,100,"10 Sep 2018"
"haemophilus influenzae","ofloxacin",18,1,6,0,28,"10 Sep 2018"
"helicobacter pylori","azithromycin",1,1,100,17,100,"10 Sep 2018"
"helicobacter pylori","clarithromycin",28,17,61,42,76,"10 Sep 2018"
"helicobacter pylori","levofloxacin",25,9,36,20,56,"10 Sep 2018"
"helicobacter pylori","metronidazole",24,12,50,31,69,"10 Sep 2018"
"helicobacter pylori","rifampicin",23,2,9,1,28,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin",432,432,100,99,100,"10 Sep 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",583,54,9,7,12,"10 Sep 2018"
"klebsiella oxytoca","cefazolin",11,1,9,0,40,"10 Sep 2018"
"klebsiella oxytoca","cefepime",567,3,1,0,2,"10 Sep 2018"
"klebsiella oxytoca","ceftazidime",569,4,1,0,2,"10 Sep 2018"
"klebsiella oxytoca","ceftriaxone",580,29,5,3,7,"10 Sep 2018"
"klebsiella oxytoca","cefuroxime",569,56,10,8,13,"10 Sep 2018"
"klebsiella oxytoca","ciprofloxacin",580,15,3,2,4,"10 Sep 2018"
"klebsiella oxytoca","cotrimoxazole",582,11,2,1,3,"10 Sep 2018"
"klebsiella oxytoca","fosfomycin",459,130,28,24,33,"10 Sep 2018"
"klebsiella oxytoca","gentamicin",530,3,1,0,2,"10 Sep 2018"
"klebsiella oxytoca","levofloxacin",130,2,2,0,6,"10 Sep 2018"
"klebsiella oxytoca","nitrofurantoin",475,157,33,29,37,"10 Sep 2018"
"klebsiella oxytoca","norfloxacin",495,20,4,3,6,"10 Sep 2018"
"klebsiella oxytoca","piperacillin/tazobactam",568,50,9,7,11,"10 Sep 2018"
"klebsiella oxytoca","tobramycin",28,1,4,0,19,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin",1660,1660,100,100,100,"10 Sep 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",2246,238,11,9,12,"10 Sep 2018"
"klebsiella pneumoniae","aztreonam",4,2,50,15,85,"10 Sep 2018"
"klebsiella pneumoniae","cefazolin",42,4,10,3,23,"10 Sep 2018"
"klebsiella pneumoniae","cefepime",2189,114,5,4,6,"10 Sep 2018"
"klebsiella pneumoniae","cefotaxime",7,2,29,8,65,"10 Sep 2018"
"klebsiella pneumoniae","ceftazidime",2194,134,6,5,7,"10 Sep 2018"
"klebsiella pneumoniae","ceftriaxone",2231,126,6,5,7,"10 Sep 2018"
"klebsiella pneumoniae","cefuroxime",2181,249,11,10,13,"10 Sep 2018"
"klebsiella pneumoniae","ciprofloxacin",2241,238,11,9,12,"10 Sep 2018"
"klebsiella pneumoniae","colistin",3,1,33,6,80,"10 Sep 2018"
"klebsiella pneumoniae","cotrimoxazole",2244,237,11,9,12,"10 Sep 2018"
"klebsiella pneumoniae","doxycycline",6,4,67,30,90,"10 Sep 2018"
"klebsiella pneumoniae","ertapenem",1941,12,1,0,1,"10 Sep 2018"
"klebsiella pneumoniae","fosfomycin",1887,377,20,18,22,"10 Sep 2018"
"klebsiella pneumoniae","gentamicin",1998,53,3,2,3,"10 Sep 2018"
"klebsiella pneumoniae","imipenem",2100,7,0,0,1,"10 Sep 2018"
"klebsiella pneumoniae","levofloxacin",569,59,10,8,13,"10 Sep 2018"
"klebsiella pneumoniae","meropenem",797,6,1,0,2,"10 Sep 2018"
"klebsiella pneumoniae","moxifloxacin",109,9,8,4,15,"10 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",1925,1250,65,63,67,"10 Sep 2018"
"klebsiella pneumoniae","norfloxacin",2094,313,15,13,17,"10 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",2188,219,10,9,11,"10 Sep 2018"
"klebsiella pneumoniae","tigecycline",3,1,33,6,80,"10 Sep 2018"
"klebsiella pneumoniae","tobramycin",120,5,4,2,10,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin",53,52,98,89,100,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",107,7,7,3,13,"10 Sep 2018"
"moraxella catarrhalis","cefuroxime",12,8,67,39,86,"10 Sep 2018"
"moraxella catarrhalis","ciprofloxacin",98,1,1,0,6,"10 Sep 2018"
"moraxella catarrhalis","clarithromycin",86,8,9,5,18,"10 Sep 2018"
"moraxella catarrhalis","cotrimoxazole",106,7,7,3,13,"10 Sep 2018"
"moraxella catarrhalis","erythromycin",71,11,15,9,26,"10 Sep 2018"
"moraxella catarrhalis","levofloxacin",11,1,9,0,40,"10 Sep 2018"
"moraxella catarrhalis","penicillin g",52,51,98,89,100,"10 Sep 2018"
"morganella morganii","amoxicillin",168,168,100,97,100,"10 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",230,229,100,97,100,"10 Sep 2018"
"morganella morganii","cefazolin",5,5,100,51,100,"10 Sep 2018"
"morganella morganii","cefepime",224,7,3,1,6,"10 Sep 2018"
"morganella morganii","ceftazidime",225,21,9,6,14,"10 Sep 2018"
"morganella morganii","ceftriaxone",229,15,7,4,11,"10 Sep 2018"
"morganella morganii","cefuroxime",220,220,100,98,100,"10 Sep 2018"
"morganella morganii","ciprofloxacin",228,27,12,8,17,"10 Sep 2018"
"morganella morganii","cotrimoxazole",230,28,12,9,17,"10 Sep 2018"
"morganella morganii","ertapenem",201,3,1,0,5,"10 Sep 2018"
"morganella morganii","fosfomycin",181,180,99,97,100,"10 Sep 2018"
"morganella morganii","gentamicin",211,8,4,2,7,"10 Sep 2018"
"morganella morganii","imipenem",201,15,7,5,12,"10 Sep 2018"
"morganella morganii","levofloxacin",47,4,9,3,21,"10 Sep 2018"
"morganella morganii","nitrofurantoin",192,192,100,98,100,"10 Sep 2018"
"morganella morganii","norfloxacin",195,29,15,11,21,"10 Sep 2018"
"morganella morganii","piperacillin/tazobactam",222,9,4,2,8,"10 Sep 2018"
"neisseria gonorrhoeae","amoxicillin",1,1,100,17,100,"10 Sep 2018"
"neisseria gonorrhoeae","amoxicillin/clavulanate",1,1,100,17,100,"10 Sep 2018"
"neisseria gonorrhoeae","azithromycin",11,3,27,9,57,"10 Sep 2018"
"neisseria gonorrhoeae","ceftriaxone",15,1,7,0,32,"10 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",14,6,43,21,67,"10 Sep 2018"
"neisseria gonorrhoeae","doxycycline",5,5,100,51,100,"10 Sep 2018"
"neisseria gonorrhoeae","penicillin g",14,11,79,52,93,"10 Sep 2018"
"neisseria meningitidis","penicillin g",4,1,25,4,71,"10 Sep 2018"
"proteus mirabilis","amoxicillin",764,225,29,26,33,"10 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",1027,73,7,6,9,"10 Sep 2018"
"proteus mirabilis","cefepime",1005,7,1,0,1,"10 Sep 2018"
"proteus mirabilis","ceftazidime",1004,12,1,1,2,"10 Sep 2018"
"proteus mirabilis","ceftriaxone",1023,8,1,0,2,"10 Sep 2018"
"proteus mirabilis","cefuroxime",984,26,3,2,4,"10 Sep 2018"
"proteus mirabilis","ciprofloxacin",1018,155,15,13,18,"10 Sep 2018"
"proteus mirabilis","cotrimoxazole",1024,269,26,24,29,"10 Sep 2018"
"proteus mirabilis","doxycycline",2,2,100,29,100,"10 Sep 2018"
"proteus mirabilis","ertapenem",889,27,3,2,4,"10 Sep 2018"
"proteus mirabilis","fosfomycin",820,135,16,14,19,"10 Sep 2018"
"proteus mirabilis","gentamicin",899,82,9,7,11,"10 Sep 2018"
"proteus mirabilis","imipenem",824,81,10,8,12,"10 Sep 2018"
"proteus mirabilis","levofloxacin",271,42,15,12,20,"10 Sep 2018"
"proteus mirabilis","moxifloxacin",57,8,14,7,26,"10 Sep 2018"
"proteus mirabilis","nitrofurantoin",925,925,100,99,100,"10 Sep 2018"
"proteus mirabilis","norfloxacin",914,149,16,14,19,"10 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",1001,7,1,0,1,"10 Sep 2018"
"proteus mirabilis","tobramycin",72,4,6,2,14,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",214,213,100,97,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",292,45,15,12,20,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefazolin",2,2,100,29,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefepime",288,6,2,1,5,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",290,17,6,4,9,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",291,15,5,3,8,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",292,285,98,95,99,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",292,9,3,2,6,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",292,36,12,9,17,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","doxycycline",1,1,100,17,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ertapenem",257,13,5,3,9,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",227,24,11,7,15,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","gentamicin",269,10,4,2,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","imipenem",216,50,23,18,29,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",246,246,100,98,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",248,10,4,2,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",287,9,3,2,6,"10 Sep 2018"
"providencia sp.","amoxicillin",33,33,100,87,100,"10 Sep 2018"
"providencia sp.","amoxicillin/clavulanate",39,39,100,89,100,"10 Sep 2018"
"providencia sp.","cefepime",38,1,3,0,15,"10 Sep 2018"
"providencia sp.","ceftazidime",39,2,5,1,18,"10 Sep 2018"
"providencia sp.","ceftriaxone",38,2,5,1,18,"10 Sep 2018"
"providencia sp.","cefuroxime",36,16,44,30,60,"10 Sep 2018"
"providencia sp.","ciprofloxacin",39,3,8,2,21,"10 Sep 2018"
"providencia sp.","cotrimoxazole",39,4,10,4,24,"10 Sep 2018"
"providencia sp.","ertapenem",37,5,14,6,29,"10 Sep 2018"
"providencia sp.","fosfomycin",29,5,17,7,35,"10 Sep 2018"
"providencia sp.","gentamicin",36,5,14,6,29,"10 Sep 2018"
"providencia sp.","levofloxacin",9,1,11,0,46,"10 Sep 2018"
"providencia sp.","moxifloxacin",3,1,33,6,80,"10 Sep 2018"
"providencia sp.","nitrofurantoin",32,31,97,83,100,"10 Sep 2018"
"providencia sp.","norfloxacin",32,7,22,11,39,"10 Sep 2018"
"providencia sp.","piperacillin/tazobactam",39,2,5,1,18,"10 Sep 2018"
"providencia sp.","tobramycin",2,1,50,10,90,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin",123,122,99,95,100,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",174,173,99,96,100,"10 Sep 2018"
"pseudomonas aeruginosa","azithromycin",295,274,93,89,95,"10 Sep 2018"
"pseudomonas aeruginosa","aztreonam",343,311,91,87,93,"10 Sep 2018"
"pseudomonas aeruginosa","cefazolin",9,9,100,65,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefepime",1361,144,11,9,12,"10 Sep 2018"
"pseudomonas aeruginosa","ceftazidime",1329,143,11,9,13,"10 Sep 2018"
"pseudomonas aeruginosa","ceftriaxone",163,163,100,97,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefuroxime",104,104,100,96,100,"10 Sep 2018"
"pseudomonas aeruginosa","ciprofloxacin",1358,224,16,15,19,"10 Sep 2018"
"pseudomonas aeruginosa","colistin",600,15,3,1,4,"10 Sep 2018"
"pseudomonas aeruginosa","cotrimoxazole",794,794,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","doxycycline",1,1,100,17,100,"10 Sep 2018"
"pseudomonas aeruginosa","ertapenem",112,112,100,96,100,"10 Sep 2018"
"pseudomonas aeruginosa","fosfomycin",37,27,73,57,85,"10 Sep 2018"
"pseudomonas aeruginosa","gentamicin",1306,111,8,7,10,"10 Sep 2018"
"pseudomonas aeruginosa","imipenem",1321,167,13,11,15,"10 Sep 2018"
"pseudomonas aeruginosa","levofloxacin",1128,227,20,18,23,"10 Sep 2018"
"pseudomonas aeruginosa","meropenem",782,59,8,6,10,"10 Sep 2018"
"pseudomonas aeruginosa","nitrofurantoin",2,2,100,29,100,"10 Sep 2018"
"pseudomonas aeruginosa","norfloxacin",14,10,71,45,88,"10 Sep 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",1347,185,14,12,16,"10 Sep 2018"
"pseudomonas aeruginosa","rifampicin",13,12,92,64,100,"10 Sep 2018"
"pseudomonas aeruginosa","tobramycin",1288,62,5,4,6,"10 Sep 2018"
"pseudomonas aeruginosa","vancomycin",1,1,100,17,100,"10 Sep 2018"
"salmonella sp.","amoxicillin",67,31,46,35,58,"10 Sep 2018"
"salmonella sp.","amoxicillin/clavulanate",92,6,7,3,14,"10 Sep 2018"
"salmonella sp.","cefepime",77,2,3,0,10,"10 Sep 2018"
"salmonella sp.","ceftazidime",77,1,1,0,8,"10 Sep 2018"
"salmonella sp.","ceftriaxone",85,2,2,0,9,"10 Sep 2018"
"salmonella sp.","cefuroxime",75,75,100,94,100,"10 Sep 2018"
"salmonella sp.","ciprofloxacin",86,13,15,9,24,"10 Sep 2018"
"salmonella sp.","cotrimoxazole",94,9,10,5,17,"10 Sep 2018"
