microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"acinetobacter sp.","piperacillin/tazobactam",69,12,17,10,28,"24 Sep 2018"
"acinetobacter sp.","tigecycline",3,2,67,20,94,"24 Sep 2018"
"acinetobacter sp.","tobramycin",22,0,0,0,18,"24 Sep 2018"
"actinomyces sp.","amoxicillin",27,0,0,0,15,"24 Sep 2018"
"actinomyces sp.","amoxicillin/clavulanate",27,0,0,0,15,"24 Sep 2018"
"actinomyces sp.","cefazolin",1,1,100,17,100,"24 Sep 2018"
"actinomyces sp.","ciprofloxacin",15,7,47,25,70,"24 Sep 2018"
"actinomyces sp.","clindamycin",26,6,23,11,42,"24 Sep 2018"
"actinomyces sp.","colistin",1,1,100,17,100,"24 Sep 2018"
"actinomyces sp.","cotrimoxazole",15,1,7,0,32,"24 Sep 2018"
"actinomyces sp.","erythromycin",14,3,21,7,48,"24 Sep 2018"
"actinomyces sp.","gentamicin",15,15,100,76,100,"24 Sep 2018"
"actinomyces sp.","imipenem",12,0,0,0,29,"24 Sep 2018"
"actinomyces sp.","metronidazole",12,12,100,71,100,"24 Sep 2018"
"actinomyces sp.","moxifloxacin",12,7,58,32,81,"24 Sep 2018"
"actinomyces sp.","penicillin g",12,1,8,0,38,"24 Sep 2018"
"actinomyces sp.","piperacillin/tazobactam",12,0,0,0,29,"24 Sep 2018"
"actinomyces sp.","rifampicin",12,0,0,0,29,"24 Sep 2018"
"actinomyces sp.","teicoplanin",14,0,0,0,26,"24 Sep 2018"
"actinomyces sp.","tobramycin",1,1,100,17,100,"24 Sep 2018"
"actinomyces sp.","vancomycin",12,0,0,0,29,"24 Sep 2018"
"bacteroides fragilis","amoxicillin",25,25,100,84,100,"24 Sep 2018"
"bacteroides fragilis","amoxicillin/clavulanate",27,7,26,13,45,"24 Sep 2018"
"bacteroides fragilis","clindamycin",27,11,41,25,59,"24 Sep 2018"
"bacteroides fragilis","imipenem",27,3,11,3,29,"24 Sep 2018"
"bacteroides fragilis","meropenem",1,0,0,0,83,"24 Sep 2018"
"bacteroides fragilis","metronidazole",27,0,0,0,15,"24 Sep 2018"
"bacteroides fragilis","moxifloxacin",25,13,52,34,70,"24 Sep 2018"
"bacteroides fragilis","penicillin g",25,25,100,84,100,"24 Sep 2018"
"bacteroides fragilis","piperacillin/tazobactam",25,6,24,11,44,"24 Sep 2018"
"bacteroides fragilis","rifampicin",25,0,0,0,16,"24 Sep 2018"
"bacteroides fragilis","vancomycin",25,25,100,84,100,"24 Sep 2018"
"burkholderia sp.","ceftazidime",1,0,0,0,83,"24 Sep 2018"
"burkholderia sp.","cotrimoxazole",1,0,0,0,83,"24 Sep 2018"
"burkholderia sp.","levofloxacin",1,0,0,0,83,"24 Sep 2018"
"burkholderia sp.","meropenem",1,0,0,0,83,"24 Sep 2018"
"burkholderia sp.","minocycline",1,0,0,0,83,"24 Sep 2018"
"campylobacter coli","amoxicillin/clavulanate",1,0,0,0,83,"24 Sep 2018"
"campylobacter coli","azithromycin",5,1,20,3,64,"24 Sep 2018"
"campylobacter coli","ciprofloxacin",8,5,63,30,86,"24 Sep 2018"
"campylobacter coli","erythromycin",7,1,14,1,54,"24 Sep 2018"
"campylobacter coli","gentamicin",1,0,0,0,83,"24 Sep 2018"
"campylobacter jejuni","amoxicillin/clavulanate",1,0,0,0,83,"24 Sep 2018"
"campylobacter jejuni","azithromycin",43,0,0,0,10,"24 Sep 2018"
"campylobacter jejuni","ciprofloxacin",74,44,59,48,70,"24 Sep 2018"
"campylobacter jejuni","ertapenem",1,0,0,0,83,"24 Sep 2018"
"campylobacter jejuni","erythromycin",71,0,0,0,6,"24 Sep 2018"
"campylobacter jejuni","gentamicin",1,0,0,0,83,"24 Sep 2018"
"campylobacter jejuni","imipenem",1,0,0,0,83,"24 Sep 2018"
"citrobacter koseri","amoxicillin",129,129,100,96,100,"24 Sep 2018"
"citrobacter koseri","amoxicillin/clavulanate",130,6,5,2,10,"24 Sep 2018"
"citrobacter koseri","aztreonam",29,2,7,1,23,"24 Sep 2018"
"citrobacter koseri","cefazolin",25,1,4,0,21,"24 Sep 2018"
"citrobacter koseri","cefepime",109,1,1,0,6,"24 Sep 2018"
"citrobacter koseri","cefotaxime",1,0,0,0,83,"24 Sep 2018"
"citrobacter koseri","ceftazidime",106,2,2,0,7,"24 Sep 2018"
"citrobacter koseri","ceftriaxone",130,2,2,0,6,"24 Sep 2018"
"citrobacter koseri","cefuroxime",130,20,15,10,23,"24 Sep 2018"
"citrobacter koseri","ciprofloxacin",130,1,1,0,5,"24 Sep 2018"
"citrobacter koseri","colistin",1,1,100,17,100,"24 Sep 2018"
"citrobacter koseri","cotrimoxazole",130,3,2,1,7,"24 Sep 2018"
"citrobacter koseri","doxycycline",1,0,0,0,83,"24 Sep 2018"
"citrobacter koseri","ertapenem",107,1,1,0,6,"24 Sep 2018"
"citrobacter koseri","fosfomycin",119,0,0,0,4,"24 Sep 2018"
"citrobacter koseri","gentamicin",109,0,0,0,4,"24 Sep 2018"
"citrobacter koseri","imipenem",108,0,0,0,4,"24 Sep 2018"
"citrobacter koseri","levofloxacin",27,0,0,0,15,"24 Sep 2018"
"citrobacter koseri","meropenem",91,0,0,0,5,"24 Sep 2018"
"citrobacter koseri","nitrofurantoin",119,8,7,3,13,"24 Sep 2018"
"citrobacter koseri","norfloxacin",120,2,2,0,6,"24 Sep 2018"
"citrobacter koseri","piperacillin/tazobactam",104,4,4,1,10,"24 Sep 2018"
"citrobacter koseri","tigecycline",28,0,0,0,15,"24 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin",83,81,98,91,100,"24 Sep 2018"
"citrobacter sp. non-koseri","amoxicillin/clavulanate",83,81,98,91,100,"24 Sep 2018"
"citrobacter sp. non-koseri","aztreonam",39,24,62,46,75,"24 Sep 2018"
"citrobacter sp. non-koseri","cefazolin",5,5,100,51,100,"24 Sep 2018"
"citrobacter sp. non-koseri","cefepime",78,9,12,6,21,"24 Sep 2018"
"citrobacter sp. non-koseri","ceftazidime",78,26,33,24,44,"24 Sep 2018"
"citrobacter sp. non-koseri","ceftriaxone",83,27,33,23,43,"24 Sep 2018"
"citrobacter sp. non-koseri","cefuroxime",83,36,43,33,54,"24 Sep 2018"
"citrobacter sp. non-koseri","ciprofloxacin",83,15,18,11,28,"24 Sep 2018"
"citrobacter sp. non-koseri","cotrimoxazole",83,11,13,7,22,"24 Sep 2018"
"citrobacter sp. non-koseri","ertapenem",78,1,1,0,8,"24 Sep 2018"
"citrobacter sp. non-koseri","fosfomycin",76,1,1,0,8,"24 Sep 2018"
"citrobacter sp. non-koseri","gentamicin",78,6,8,3,16,"24 Sep 2018"
"citrobacter sp. non-koseri","imipenem",78,2,3,0,10,"24 Sep 2018"
"citrobacter sp. non-koseri","levofloxacin",5,0,0,0,49,"24 Sep 2018"
"citrobacter sp. non-koseri","meropenem",71,0,0,0,6,"24 Sep 2018"
"citrobacter sp. non-koseri","nitrofurantoin",76,5,7,3,15,"24 Sep 2018"
"citrobacter sp. non-koseri","norfloxacin",76,14,18,11,29,"24 Sep 2018"
"citrobacter sp. non-koseri","piperacillin/tazobactam",78,11,14,8,24,"24 Sep 2018"
"citrobacter sp. non-koseri","tigecycline",39,2,5,1,18,"24 Sep 2018"
"enterobacter sp.","amoxicillin",257,257,100,98,100,"24 Sep 2018"
"enterobacter sp.","amoxicillin/clavulanate",257,257,100,98,100,"24 Sep 2018"
"enterobacter sp.","aztreonam",155,76,49,41,57,"24 Sep 2018"
"enterobacter sp.","cefazolin",21,21,100,81,100,"24 Sep 2018"
"enterobacter sp.","cefepime",240,47,20,15,25,"24 Sep 2018"
"enterobacter sp.","ceftazidime",240,83,35,29,41,"24 Sep 2018"
"enterobacter sp.","ceftriaxone",257,83,32,27,38,"24 Sep 2018"
"enterobacter sp.","cefuroxime",257,170,66,60,72,"24 Sep 2018"
"enterobacter sp.","ciprofloxacin",257,37,14,11,19,"24 Sep 2018"
"enterobacter sp.","colistin",3,0,0,0,62,"24 Sep 2018"
"enterobacter sp.","cotrimoxazole",257,30,12,8,16,"24 Sep 2018"
"enterobacter sp.","ertapenem",242,35,14,11,20,"24 Sep 2018"
"enterobacter sp.","fosfomycin",241,114,47,41,54,"24 Sep 2018"
"enterobacter sp.","gentamicin",240,24,10,7,15,"24 Sep 2018"
"enterobacter sp.","imipenem",242,3,1,0,4,"24 Sep 2018"
"enterobacter sp.","levofloxacin",21,0,0,0,19,"24 Sep 2018"
"enterobacter sp.","meropenem",225,1,0,0,3,"24 Sep 2018"
"enterobacter sp.","nitrofurantoin",241,122,51,44,57,"24 Sep 2018"
"enterobacter sp.","norfloxacin",248,41,17,12,22,"24 Sep 2018"
"enterobacter sp.","piperacillin/tazobactam",215,45,21,16,27,"24 Sep 2018"
"enterobacter sp.","tigecycline",155,10,6,3,12,"24 Sep 2018"
"enterococcus faecalis","amoxicillin",447,3,1,0,2,"24 Sep 2018"
"enterococcus faecalis","amoxicillin/clavulanate",114,0,0,0,4,"24 Sep 2018"
"enterococcus faecalis","cefazolin",110,110,100,96,100,"24 Sep 2018"
"enterococcus faecalis","ceftriaxone",110,110,100,96,100,"24 Sep 2018"
"enterococcus faecalis","cefuroxime",288,286,99,97,100,"24 Sep 2018"
"enterococcus faecalis","ciprofloxacin",102,102,100,96,100,"24 Sep 2018"
"enterococcus faecalis","clindamycin",185,183,99,96,100,"24 Sep 2018"
"enterococcus faecalis","cotrimoxazole",287,285,99,97,100,"24 Sep 2018"
"enterococcus faecalis","erythromycin",187,185,99,96,100,"24 Sep 2018"
"enterococcus faecalis","fosfomycin",244,2,1,0,3,"24 Sep 2018"
"enterococcus faecalis","gentamicin",326,323,99,97,100,"24 Sep 2018"
"enterococcus faecalis","imipenem",447,2,0,0,2,"24 Sep 2018"
"enterococcus faecalis","levofloxacin",292,30,10,7,14,"24 Sep 2018"
"enterococcus faecalis","linezolid",336,0,0,0,1,"24 Sep 2018"
"enterococcus faecalis","meropenem",1,0,0,0,83,"24 Sep 2018"
"enterococcus faecalis","moxifloxacin",178,24,13,9,19,"24 Sep 2018"
"enterococcus faecalis","nitrofurantoin",433,0,0,0,1,"24 Sep 2018"
"enterococcus faecalis","norfloxacin",102,102,100,96,100,"24 Sep 2018"
"enterococcus faecalis","penicillin g",177,11,6,3,11,"24 Sep 2018"
"enterococcus faecalis","teicoplanin",435,0,0,0,1,"24 Sep 2018"
"enterococcus faecalis","tigecycline",333,0,0,0,1,"24 Sep 2018"
"enterococcus faecalis","vancomycin",438,0,0,0,1,"24 Sep 2018"
"enterococcus faecium","amoxicillin",126,107,85,78,90,"24 Sep 2018"
"enterococcus faecium","amoxicillin/clavulanate",10,4,40,17,69,"24 Sep 2018"
"enterococcus faecium","cefazolin",4,4,100,45,100,"24 Sep 2018"
"enterococcus faecium","ceftriaxone",4,4,100,45,100,"24 Sep 2018"
"enterococcus faecium","cefuroxime",47,47,100,91,100,"24 Sep 2018"
"enterococcus faecium","ciprofloxacin",4,4,100,45,100,"24 Sep 2018"
"enterococcus faecium","clindamycin",43,43,100,90,100,"24 Sep 2018"
"enterococcus faecium","cotrimoxazole",52,52,100,92,100,"24 Sep 2018"
"enterococcus faecium","daptomycin",11,1,9,0,40,"24 Sep 2018"
"enterococcus faecium","erythromycin",43,43,100,90,100,"24 Sep 2018"
"enterococcus faecium","fosfomycin",4,0,0,0,55,"24 Sep 2018"
"enterococcus faecium","gentamicin",115,114,99,95,100,"24 Sep 2018"
"enterococcus faecium","imipenem",126,111,88,81,93,"24 Sep 2018"
"enterococcus faecium","levofloxacin",53,39,74,60,84,"24 Sep 2018"
"enterococcus faecium","linezolid",122,1,1,0,5,"24 Sep 2018"
"enterococcus faecium","moxifloxacin",43,41,95,84,99,"24 Sep 2018"
"enterococcus faecium","nitrofurantoin",52,41,79,66,88,"24 Sep 2018"
"enterococcus faecium","norfloxacin",4,4,100,45,100,"24 Sep 2018"
"enterococcus faecium","penicillin g",43,39,91,78,97,"24 Sep 2018"
"enterococcus faecium","teicoplanin",122,2,2,0,6,"24 Sep 2018"
"enterococcus faecium","tigecycline",116,0,0,0,4,"24 Sep 2018"
"enterococcus faecium","vancomycin",125,12,10,5,16,"24 Sep 2018"
"escherichia coli","amoxicillin",4460,2414,54,53,56,"24 Sep 2018"
"escherichia coli","amoxicillin/clavulanate",4484,1385,31,30,32,"24 Sep 2018"
"escherichia coli","azithromycin",3,3,100,38,100,"24 Sep 2018"
"escherichia coli","aztreonam",1060,581,55,52,58,"24 Sep 2018"
"escherichia coli","cefazolin",840,133,16,14,18,"24 Sep 2018"
"escherichia coli","cefepime",3742,612,16,15,18,"24 Sep 2018"
"escherichia coli","cefotaxime",20,0,0,0,19,"24 Sep 2018"
"escherichia coli","ceftazidime",3723,711,19,18,20,"24 Sep 2018"
"escherichia coli","ceftriaxone",4474,707,16,15,17,"24 Sep 2018"
"escherichia coli","cefuroxime",4482,942,21,20,22,"24 Sep 2018"
"escherichia coli","ciprofloxacin",4484,1066,24,23,25,"24 Sep 2018"
"escherichia coli","colistin",10,0,0,0,33,"24 Sep 2018"
"escherichia coli","cotrimoxazole",4474,1298,29,28,30,"24 Sep 2018"
"escherichia coli","doxycycline",12,4,33,14,61,"24 Sep 2018"
"escherichia coli","ertapenem",3780,14,0,0,1,"24 Sep 2018"
"escherichia coli","fosfomycin",4410,101,2,2,3,"24 Sep 2018"
"escherichia coli","gentamicin",3744,388,10,9,11,"24 Sep 2018"
"escherichia coli","imipenem",3787,1,0,0,0,"24 Sep 2018"
"escherichia coli","levofloxacin",868,133,15,13,18,"24 Sep 2018"
"escherichia coli","meropenem",2865,0,0,0,0,"24 Sep 2018"
"escherichia coli","nitrofurantoin",4408,55,1,1,2,"24 Sep 2018"
"escherichia coli","norfloxacin",4435,1203,27,26,28,"24 Sep 2018"
"escherichia coli","piperacillin/tazobactam",3598,304,8,8,9,"24 Sep 2018"
"escherichia coli","tigecycline",1059,2,0,0,1,"24 Sep 2018"
"haemophilus influenzae","amoxicillin",168,69,41,34,49,"24 Sep 2018"
"haemophilus influenzae","amoxicillin/clavulanate",170,59,35,28,42,"24 Sep 2018"
"haemophilus influenzae","azithromycin",26,26,100,84,100,"24 Sep 2018"
"haemophilus influenzae","ceftriaxone",170,1,1,0,4,"24 Sep 2018"
"haemophilus influenzae","cefuroxime",169,66,39,32,47,"24 Sep 2018"
"haemophilus influenzae","ciprofloxacin",37,1,3,0,15,"24 Sep 2018"
"haemophilus influenzae","clarithromycin",26,26,100,84,100,"24 Sep 2018"
"haemophilus influenzae","colistin",4,0,0,0,55,"24 Sep 2018"
"haemophilus influenzae","cotrimoxazole",37,12,32,20,49,"24 Sep 2018"
"haemophilus influenzae","ertapenem",1,0,0,0,83,"24 Sep 2018"
"haemophilus influenzae","erythromycin",27,27,100,85,100,"24 Sep 2018"
"haemophilus influenzae","fusidic acid",4,4,100,45,100,"24 Sep 2018"
"haemophilus influenzae","imipenem",57,9,16,8,28,"24 Sep 2018"
"haemophilus influenzae","levofloxacin",140,4,3,1,7,"24 Sep 2018"
"haemophilus influenzae","moxifloxacin",136,4,3,1,8,"24 Sep 2018"
"haemophilus influenzae","penicillin g",133,79,59,51,67,"24 Sep 2018"
"haemophilus influenzae","piperacillin/tazobactam",29,0,0,0,14,"24 Sep 2018"
"haemophilus influenzae","rifampicin",4,0,0,0,55,"24 Sep 2018"
"haemophilus influenzae","tobramycin",4,3,75,29,96,"24 Sep 2018"
"helicobacter pylori","amoxicillin",29,3,10,3,27,"24 Sep 2018"
"helicobacter pylori","clarithromycin",29,16,55,38,72,"24 Sep 2018"
"helicobacter pylori","levofloxacin",27,8,30,16,49,"24 Sep 2018"
"helicobacter pylori","metronidazole",30,12,40,25,58,"24 Sep 2018"
"helicobacter pylori","rifampicin",30,4,13,5,30,"24 Sep 2018"
"klebsiella oxytoca","amoxicillin",157,157,100,97,100,"24 Sep 2018"
"klebsiella oxytoca","amoxicillin/clavulanate",157,14,9,5,15,"24 Sep 2018"
"klebsiella oxytoca","aztreonam",53,9,17,9,30,"24 Sep 2018"
"klebsiella oxytoca","cefazolin",19,2,11,2,33,"24 Sep 2018"
"klebsiella oxytoca","cefepime",141,6,4,2,9,"24 Sep 2018"
"klebsiella oxytoca","ceftazidime",139,9,6,3,12,"24 Sep 2018"
"klebsiella oxytoca","ceftriaxone",157,9,6,3,11,"24 Sep 2018"
"klebsiella oxytoca","cefuroxime",157,14,9,5,15,"24 Sep 2018"
"klebsiella oxytoca","ciprofloxacin",157,6,4,2,8,"24 Sep 2018"
"klebsiella oxytoca","cotrimoxazole",157,9,6,3,11,"24 Sep 2018"
"klebsiella oxytoca","ertapenem",141,0,0,0,3,"24 Sep 2018"
"klebsiella oxytoca","fosfomycin",143,57,40,32,48,"24 Sep 2018"
"klebsiella oxytoca","gentamicin",142,0,0,0,3,"24 Sep 2018"
"klebsiella oxytoca","imipenem",141,0,0,0,3,"24 Sep 2018"
"klebsiella oxytoca","levofloxacin",19,0,0,0,20,"24 Sep 2018"
"klebsiella oxytoca","meropenem",125,0,0,0,4,"24 Sep 2018"
"klebsiella oxytoca","nitrofurantoin",143,13,9,5,15,"24 Sep 2018"
"klebsiella oxytoca","norfloxacin",146,4,3,1,7,"24 Sep 2018"
"klebsiella oxytoca","piperacillin/tazobactam",137,6,4,2,9,"24 Sep 2018"
"klebsiella oxytoca","tigecycline",53,0,0,0,8,"24 Sep 2018"
"klebsiella pneumoniae","amoxicillin",788,788,100,99,100,"24 Sep 2018"
"klebsiella pneumoniae","amoxicillin/clavulanate",789,212,27,24,30,"24 Sep 2018"
"klebsiella pneumoniae","aztreonam",286,144,50,45,56,"24 Sep 2018"
"klebsiella pneumoniae","cefazolin",83,13,16,9,25,"24 Sep 2018"
"klebsiella pneumoniae","cefepime",714,139,19,17,23,"24 Sep 2018"
"klebsiella pneumoniae","cefotaxime",1,0,0,0,83,"24 Sep 2018"
"klebsiella pneumoniae","ceftazidime",720,160,22,19,25,"24 Sep 2018"
"klebsiella pneumoniae","ceftriaxone",789,160,20,18,23,"24 Sep 2018"
"klebsiella pneumoniae","cefuroxime",789,186,24,21,27,"24 Sep 2018"
"klebsiella pneumoniae","ciprofloxacin",789,172,22,19,25,"24 Sep 2018"
"klebsiella pneumoniae","colistin",6,0,0,0,45,"24 Sep 2018"
"klebsiella pneumoniae","cotrimoxazole",786,174,22,19,25,"24 Sep 2018"
"klebsiella pneumoniae","doxycycline",1,0,0,0,83,"24 Sep 2018"
"klebsiella pneumoniae","ertapenem",722,8,1,1,2,"24 Sep 2018"
"klebsiella pneumoniae","fosfomycin",765,342,45,41,48,"24 Sep 2018"
"klebsiella pneumoniae","gentamicin",715,90,13,10,15,"24 Sep 2018"
"klebsiella pneumoniae","imipenem",722,6,1,0,2,"24 Sep 2018"
"klebsiella pneumoniae","levofloxacin",84,16,19,12,29,"24 Sep 2018"
"klebsiella pneumoniae","meropenem",632,7,1,0,2,"24 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",765,418,55,51,58,"24 Sep 2018"
"klebsiella pneumoniae","norfloxacin",769,188,24,22,28,"24 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",702,126,18,15,21,"24 Sep 2018"
"klebsiella pneumoniae","tigecycline",286,37,13,10,17,"24 Sep 2018"
"moraxella catarrhalis","amoxicillin",13,12,92,64,100,"24 Sep 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",14,0,0,0,26,"24 Sep 2018"
"moraxella catarrhalis","azithromycin",11,1,9,0,40,"24 Sep 2018"
"moraxella catarrhalis","ceftriaxone",15,0,0,0,24,"24 Sep 2018"
"moraxella catarrhalis","cefuroxime",14,11,79,52,93,"24 Sep 2018"
"moraxella catarrhalis","ciprofloxacin",13,0,0,0,27,"24 Sep 2018"
"moraxella catarrhalis","clarithromycin",12,1,8,0,38,"24 Sep 2018"
"moraxella catarrhalis","cotrimoxazole",14,2,14,3,41,"24 Sep 2018"
"moraxella catarrhalis","erythromycin",12,1,8,0,38,"24 Sep 2018"
"moraxella catarrhalis","levofloxacin",2,0,0,0,71,"24 Sep 2018"
"moraxella catarrhalis","moxifloxacin",2,0,0,0,71,"24 Sep 2018"
"moraxella catarrhalis","penicillin g",1,1,100,17,100,"24 Sep 2018"
"morganella morganii","amoxicillin",118,118,100,96,100,"24 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",118,118,100,96,100,"24 Sep 2018"
"morganella morganii","aztreonam",40,10,25,14,40,"24 Sep 2018"
"morganella morganii","cefazolin",12,12,100,71,100,"24 Sep 2018"
"morganella morganii","cefepime",107,1,1,0,6,"24 Sep 2018"
"morganella morganii","ceftazidime",107,11,10,6,18,"24 Sep 2018"
"morganella morganii","ceftriaxone",118,11,9,5,16,"24 Sep 2018"
"morganella morganii","cefuroxime",118,118,100,96,100,"24 Sep 2018"
"morganella morganii","ciprofloxacin",118,27,23,16,31,"24 Sep 2018"
"morganella morganii","cotrimoxazole",118,29,25,18,33,"24 Sep 2018"
"morganella morganii","ertapenem",107,1,1,0,6,"24 Sep 2018"
"morganella morganii","fosfomycin",108,103,95,89,98,"24 Sep 2018"
"morganella morganii","gentamicin",109,9,8,4,15,"24 Sep 2018"
"morganella morganii","imipenem",101,6,6,3,13,"24 Sep 2018"
"morganella morganii","levofloxacin",12,1,8,0,38,"24 Sep 2018"
"morganella morganii","meropenem",89,0,0,0,5,"24 Sep 2018"
"morganella morganii","nitrofurantoin",108,108,100,96,100,"24 Sep 2018"
"morganella morganii","norfloxacin",110,25,23,16,31,"24 Sep 2018"
"morganella morganii","piperacillin/tazobactam",105,1,1,0,6,"24 Sep 2018"
"morganella morganii","tigecycline",40,40,100,89,100,"24 Sep 2018"
"neisseria gonorrhoeae","amoxicillin",4,4,100,45,100,"24 Sep 2018"
"neisseria gonorrhoeae","amoxicillin/clavulanate",4,4,100,45,100,"24 Sep 2018"
"neisseria gonorrhoeae","azithromycin",4,3,75,29,96,"24 Sep 2018"
"neisseria gonorrhoeae","ceftriaxone",8,0,0,0,38,"24 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",9,3,33,12,65,"24 Sep 2018"
"neisseria gonorrhoeae","penicillin g",5,4,80,36,97,"24 Sep 2018"
"neisseria meningitidis","azithromycin",5,0,0,0,49,"24 Sep 2018"
"neisseria meningitidis","ceftriaxone",4,0,0,0,55,"24 Sep 2018"
"neisseria meningitidis","ciprofloxacin",5,0,0,0,49,"24 Sep 2018"
"neisseria meningitidis","meropenem",5,0,0,0,49,"24 Sep 2018"
"neisseria meningitidis","minocycline",5,0,0,0,49,"24 Sep 2018"
"neisseria meningitidis","penicillin g",5,1,20,3,64,"24 Sep 2018"
"neisseria meningitidis","rifampicin",5,0,0,0,49,"24 Sep 2018"
"propionibacterium acnes","amoxicillin",31,0,0,0,13,"24 Sep 2018"
"propionibacterium acnes","amoxicillin/clavulanate",38,0,0,0,11,"24 Sep 2018"
"propionibacterium acnes","clindamycin",38,0,0,0,11,"24 Sep 2018"
"propionibacterium acnes","imipenem",38,0,0,0,11,"24 Sep 2018"
"propionibacterium acnes","levofloxacin",6,0,0,0,45,"24 Sep 2018"
"propionibacterium acnes","metronidazole",32,31,97,83,100,"24 Sep 2018"
"propionibacterium acnes","moxifloxacin",30,2,7,1,23,"24 Sep 2018"
"propionibacterium acnes","penicillin g",37,0,0,0,11,"24 Sep 2018"
"propionibacterium acnes","piperacillin/tazobactam",31,0,0,0,13,"24 Sep 2018"
"propionibacterium acnes","rifampicin",37,0,0,0,11,"24 Sep 2018"
"propionibacterium acnes","vancomycin",31,0,0,0,13,"24 Sep 2018"
"proteus mirabilis","amoxicillin",362,137,38,33,43,"24 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",364,31,9,6,12,"24 Sep 2018"
"proteus mirabilis","aztreonam",92,5,5,2,12,"24 Sep 2018"
"proteus mirabilis","cefazolin",63,3,5,1,14,"24 Sep 2018"
"proteus mirabilis","cefepime",307,5,2,1,4,"24 Sep 2018"
"proteus mirabilis","ceftazidime",302,5,2,1,4,"24 Sep 2018"
"proteus mirabilis","ceftriaxone",364,5,1,1,3,"24 Sep 2018"
"proteus mirabilis","cefuroxime",364,6,2,1,4,"24 Sep 2018"
"proteus mirabilis","ciprofloxacin",364,70,19,16,24,"24 Sep 2018"
"proteus mirabilis","cotrimoxazole",363,115,32,27,37,"24 Sep 2018"
"proteus mirabilis","ertapenem",307,2,1,0,3,"24 Sep 2018"
"proteus mirabilis","fosfomycin",342,61,18,14,22,"24 Sep 2018"
"proteus mirabilis","gentamicin",307,51,17,13,21,"24 Sep 2018"
"proteus mirabilis","imipenem",298,35,12,9,16,"24 Sep 2018"
"proteus mirabilis","levofloxacin",63,7,11,5,22,"24 Sep 2018"
"proteus mirabilis","meropenem",280,0,0,0,2,"24 Sep 2018"
"proteus mirabilis","nitrofurantoin",342,342,100,99,100,"24 Sep 2018"
"proteus mirabilis","norfloxacin",347,68,20,16,24,"24 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",300,0,0,0,2,"24 Sep 2018"
"proteus mirabilis","tigecycline",93,93,100,95,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",78,77,99,92,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",78,6,8,3,16,"24 Sep 2018"
