microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"escherichia coli","moxifloxacin",3,1,33,6,80,"23 Jan 2018"
"escherichia coli","nitrofurantoin",5176,59,1,1,1,"23 Jan 2018"
"escherichia coli","norfloxacin",5183,1563,30,29,31,"23 Jan 2018"
"escherichia coli","piperacillin/tazobactam",5228,532,10,9,11,"23 Jan 2018"
"haemophilus influenzae","amoxicillin",192,80,42,35,49,"23 Jan 2018"
"haemophilus influenzae","amoxicillin/clavulanate",196,72,37,30,44,"23 Jan 2018"
"haemophilus influenzae","ciprofloxacin",6,1,17,2,58,"23 Jan 2018"
"haemophilus influenzae","levofloxacin",190,5,3,1,6,"23 Jan 2018"
"haemophilus influenzae","moxifloxacin",190,4,2,1,6,"23 Jan 2018"
"haemophilus influenzae","penicillin g",185,82,44,37,52,"23 Jan 2018"
"helicobacter pylori","amoxicillin",34,2,6,1,20,"23 Jan 2018"
"helicobacter pylori","clarithromycin",35,19,54,38,69,"23 Jan 2018"
"helicobacter pylori","levofloxacin",32,10,31,18,49,"23 Jan 2018"
"helicobacter pylori","metronidazole",34,7,21,10,37,"23 Jan 2018"
"helicobacter pylori","rifampicin",35,14,40,26,56,"23 Jan 2018"
"klebsiella sp.","amoxicillin",1278,1278,100,100,100,"23 Jan 2018"
"klebsiella sp.","amoxicillin/clavulanate",1278,341,27,24,29,"23 Jan 2018"
"klebsiella sp.","aztreonam",549,247,45,41,49,"23 Jan 2018"
"klebsiella sp.","cefepime",1278,228,18,16,20,"23 Jan 2018"
"klebsiella sp.","ceftazidime",1278,249,19,17,22,"23 Jan 2018"
"klebsiella sp.","ciprofloxacin",1278,250,20,17,22,"23 Jan 2018"
"klebsiella sp.","ertapenem",1277,25,2,1,3,"23 Jan 2018"
"klebsiella sp.","fosfomycin",1226,619,50,48,53,"23 Jan 2018"
"klebsiella sp.","gentamicin",1279,151,12,10,14,"23 Jan 2018"
"klebsiella sp.","imipenem",1169,7,1,0,1,"23 Jan 2018"
"klebsiella sp.","meropenem",1167,13,1,1,2,"23 Jan 2018"
"klebsiella sp.","nitrofurantoin",1226,554,45,42,48,"23 Jan 2018"
"klebsiella sp.","norfloxacin",1225,267,22,20,24,"23 Jan 2018"
"klebsiella sp.","piperacillin/tazobactam",1277,252,20,18,22,"23 Jan 2018"
"klebsiella sp.","tigecycline",549,35,6,5,9,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin",2,2,100,29,100,"23 Jan 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",6,1,17,2,58,"23 Jan 2018"
"moraxella catarrhalis","penicillin g",1,1,100,17,100,"23 Jan 2018"
"morganella sp.","amoxicillin",139,139,100,97,100,"23 Jan 2018"
"morganella sp.","amoxicillin/clavulanate",139,139,100,97,100,"23 Jan 2018"
"morganella sp.","aztreonam",60,11,18,10,30,"23 Jan 2018"
"morganella sp.","cefepime",139,3,2,0,7,"23 Jan 2018"
"morganella sp.","ceftazidime",139,12,9,5,15,"23 Jan 2018"
"morganella sp.","ciprofloxacin",139,34,24,18,32,"23 Jan 2018"
"morganella sp.","fosfomycin",132,132,100,97,100,"23 Jan 2018"
"morganella sp.","gentamicin",139,17,12,8,19,"23 Jan 2018"
"morganella sp.","imipenem",122,17,14,9,21,"23 Jan 2018"
"morganella sp.","nitrofurantoin",132,132,100,97,100,"23 Jan 2018"
"morganella sp.","norfloxacin",132,32,24,18,32,"23 Jan 2018"
"morganella sp.","piperacillin/tazobactam",138,1,1,0,4,"23 Jan 2018"
"morganella sp.","tigecycline",57,57,100,92,100,"23 Jan 2018"
"neisseria gonorrhoeae","azithromycin",9,4,44,19,73,"23 Jan 2018"
"neisseria gonorrhoeae","ciprofloxacin",9,5,56,27,81,"23 Jan 2018"
"neisseria gonorrhoeae","penicillin g",9,9,100,65,100,"23 Jan 2018"
"neisseria meningitidis","azithromycin",10,1,10,0,43,"23 Jan 2018"
"neisseria meningitidis","penicillin g",10,5,50,24,76,"23 Jan 2018"
"proteus mirabilis","amoxicillin",442,186,42,38,47,"23 Jan 2018"
"proteus mirabilis","amoxicillin/clavulanate",441,30,7,5,10,"23 Jan 2018"
"proteus mirabilis","aztreonam",123,2,2,0,6,"23 Jan 2018"
"proteus mirabilis","cefepime",442,1,0,0,1,"23 Jan 2018"
"proteus mirabilis","ceftazidime",442,2,0,0,2,"23 Jan 2018"
"proteus mirabilis","ciprofloxacin",442,78,18,14,21,"23 Jan 2018"
"proteus mirabilis","ertapenem",442,5,1,0,3,"23 Jan 2018"
"proteus mirabilis","fosfomycin",422,72,17,14,21,"23 Jan 2018"
"proteus mirabilis","gentamicin",442,85,19,16,23,"23 Jan 2018"
"proteus mirabilis","imipenem",390,80,21,17,25,"23 Jan 2018"
"proteus mirabilis","nitrofurantoin",423,423,100,99,100,"23 Jan 2018"
"proteus mirabilis","norfloxacin",423,77,18,15,22,"23 Jan 2018"
"proteus mirabilis","piperacillin/tazobactam",442,3,1,0,2,"23 Jan 2018"
"proteus mirabilis","tigecycline",125,125,100,96,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin",4,4,100,45,100,"23 Jan 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",9,9,100,65,100,"23 Jan 2018"
"pseudomonas aeruginosa","azithromycin",2,2,100,29,100,"23 Jan 2018"
"pseudomonas aeruginosa","aztreonam",912,151,17,14,19,"23 Jan 2018"
"pseudomonas aeruginosa","cefepime",923,88,10,8,12,"23 Jan 2018"
"pseudomonas aeruginosa","ceftazidime",923,206,22,20,25,"23 Jan 2018"
"pseudomonas aeruginosa","ciprofloxacin",923,103,11,9,13,"23 Jan 2018"
"pseudomonas aeruginosa","colistin",82,4,5,2,12,"23 Jan 2018"
"pseudomonas aeruginosa","ertapenem",5,5,100,51,100,"23 Jan 2018"
"pseudomonas aeruginosa","fosfomycin",7,3,43,16,75,"23 Jan 2018"
"pseudomonas aeruginosa","gentamicin",923,44,5,4,6,"23 Jan 2018"
"pseudomonas aeruginosa","imipenem",796,145,18,16,21,"23 Jan 2018"
"pseudomonas aeruginosa","levofloxacin",916,130,14,12,17,"23 Jan 2018"
"pseudomonas aeruginosa","meropenem",919,136,15,13,17,"23 Jan 2018"
"pseudomonas aeruginosa","minocycline",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","moxifloxacin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","nitrofurantoin",1,1,100,17,100,"23 Jan 2018"
"pseudomonas aeruginosa","norfloxacin",2,2,100,29,100,"23 Jan 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",923,220,24,21,27,"23 Jan 2018"
"pseudomonas aeruginosa","tigecycline",5,5,100,51,100,"23 Jan 2018"
"pseudomonas aeruginosa","tobramycin",916,26,3,2,4,"23 Jan 2018"
"salmonella sp.","amoxicillin",34,8,24,12,40,"23 Jan 2018"
"salmonella sp.","amoxicillin/clavulanate",34,5,15,6,31,"23 Jan 2018"
"salmonella sp.","azithromycin",13,5,38,18,65,"23 Jan 2018"
"salmonella sp.","aztreonam",33,2,6,1,21,"23 Jan 2018"
"salmonella sp.","ciprofloxacin",34,6,18,8,34,"23 Jan 2018"
"salmonella sp.","fosfomycin",33,1,3,0,17,"23 Jan 2018"
"salmonella sp.","gentamicin",34,34,100,88,100,"23 Jan 2018"
"salmonella sp.","nitrofurantoin",33,9,27,15,44,"23 Jan 2018"
"salmonella sp.","norfloxacin",28,6,21,10,40,"23 Jan 2018"
"salmonella sp.","tigecycline",33,1,3,0,17,"23 Jan 2018"
"serratia sp.","amoxicillin",119,119,100,96,100,"23 Jan 2018"
"serratia sp.","amoxicillin/clavulanate",119,118,99,95,100,"23 Jan 2018"
"serratia sp.","aztreonam",92,2,2,0,8,"23 Jan 2018"
"serratia sp.","cefepime",118,1,1,0,5,"23 Jan 2018"
"serratia sp.","ceftazidime",118,2,2,0,6,"23 Jan 2018"
"serratia sp.","ciprofloxacin",119,3,3,1,8,"23 Jan 2018"
"serratia sp.","fosfomycin",108,9,8,4,15,"23 Jan 2018"
"serratia sp.","gentamicin",119,1,1,0,5,"23 Jan 2018"
"serratia sp.","nitrofurantoin",108,104,96,90,99,"23 Jan 2018"
"serratia sp.","norfloxacin",108,3,3,1,8,"23 Jan 2018"
"serratia sp.","piperacillin/tazobactam",118,1,1,0,5,"23 Jan 2018"
"serratia sp.","tigecycline",93,1,1,0,7,"23 Jan 2018"
"shigella sp.","amoxicillin",18,12,67,44,84,"23 Jan 2018"
"shigella sp.","amoxicillin/clavulanate",18,9,50,29,71,"23 Jan 2018"
"shigella sp.","aztreonam",16,1,6,0,31,"23 Jan 2018"
"shigella sp.","cefepime",17,1,6,0,29,"23 Jan 2018"
"shigella sp.","ceftazidime",17,1,6,0,29,"23 Jan 2018"
"shigella sp.","ciprofloxacin",18,3,17,5,40,"23 Jan 2018"
"shigella sp.","gentamicin",17,17,100,78,100,"23 Jan 2018"
"shigella sp.","norfloxacin",15,2,13,3,39,"23 Jan 2018"
"shigella sp.","piperacillin/tazobactam",17,1,6,0,29,"23 Jan 2018"
"staphylococcus aureus","amoxicillin",287,204,71,66,76,"23 Jan 2018"
"staphylococcus aureus","amoxicillin/clavulanate",1997,245,12,11,14,"23 Jan 2018"
"staphylococcus aureus","ciprofloxacin",1996,215,11,9,12,"23 Jan 2018"
"staphylococcus aureus","clindamycin",1997,454,23,21,25,"23 Jan 2018"
"staphylococcus aureus","daptomycin",165,2,1,0,5,"23 Jan 2018"
"staphylococcus aureus","erythromycin",1997,502,25,23,27,"23 Jan 2018"
"staphylococcus aureus","fosfomycin",11,1,9,0,40,"23 Jan 2018"
"staphylococcus aureus","fusidic acid",1995,142,7,6,8,"23 Jan 2018"
"staphylococcus aureus","gentamicin",1996,60,3,2,4,"23 Jan 2018"
"staphylococcus aureus","norfloxacin",9,1,11,0,46,"23 Jan 2018"
"staphylococcus aureus","penicillin g",1820,1550,85,83,87,"23 Jan 2018"
"staphylococcus aureus","rifampicin",1998,24,1,1,2,"23 Jan 2018"
"staphylococcus aureus","teicoplanin",1987,3,0,0,0,"23 Jan 2018"
"staphylococcus aureus","tigecycline",1706,1,0,0,0,"23 Jan 2018"
"staphylococcus aureus","tobramycin",21,1,5,0,25,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin",14,12,86,59,97,"23 Jan 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",43,7,16,8,30,"23 Jan 2018"
"staphylococcus saprophyticus","ciprofloxacin",43,1,2,0,13,"23 Jan 2018"
"staphylococcus saprophyticus","clindamycin",43,11,26,15,40,"23 Jan 2018"
"staphylococcus saprophyticus","erythromycin",43,22,51,37,65,"23 Jan 2018"
"staphylococcus saprophyticus","fosfomycin",26,26,100,84,100,"23 Jan 2018"
"staphylococcus saprophyticus","fusidic acid",43,39,91,78,97,"23 Jan 2018"
"staphylococcus saprophyticus","penicillin g",38,34,89,75,96,"23 Jan 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","aztreonam",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","cefepime",8,5,63,30,86,"23 Jan 2018"
"stenotrophomonas maltophilia","ceftazidime",88,33,38,28,48,"23 Jan 2018"
"stenotrophomonas maltophilia","ciprofloxacin",9,7,78,44,94,"23 Jan 2018"
"stenotrophomonas maltophilia","colistin",1,1,100,17,100,"23 Jan 2018"
"stenotrophomonas maltophilia","gentamicin",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","imipenem",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","levofloxacin",87,10,11,6,20,"23 Jan 2018"
"stenotrophomonas maltophilia","meropenem",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","minocycline",1,1,100,17,100,"23 Jan 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",8,8,100,62,100,"23 Jan 2018"
"stenotrophomonas maltophilia","tobramycin",8,8,100,62,100,"23 Jan 2018"
"streptococcus pneumoniae","amoxicillin",16,2,13,2,38,"23 Jan 2018"
"streptococcus pneumoniae","clindamycin",134,22,16,11,24,"23 Jan 2018"
"streptococcus pneumoniae","erythromycin",146,30,21,15,28,"23 Jan 2018"
"streptococcus pneumoniae","levofloxacin",146,1,1,0,4,"23 Jan 2018"
"streptococcus pneumoniae","moxifloxacin",140,1,1,0,4,"23 Jan 2018"
"streptococcus pneumoniae","penicillin g",141,31,22,16,30,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin",4,4,100,45,100,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin/clavulanate",4,4,100,45,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin",4,4,100,45,100,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin/clavulanate",4,4,100,45,100,"23 Jan 2018"
